src_Artist_2877,src_Religious-Organisation_2170
src_Pope_1183,src_Ship_4222
src_Liturgical-Object_2871,src_Other-Religious-Person_1623
src_Publisher_4483,src_Philanthropist_147
src_Entertainer_2333,src_Trades-Unionist_1187
src_Legislation_2605,src_Jurist_3606
src_Church-Reformer_1260,src_Scandal_4083
src_Creator_4246,src_Category_2728
src_Magnate_4710,src_Psychologist_3197
src_Jurist_2011,src_Artefact_2826
src_Person-Role_3144,src_Scandal_3434
src_Other-Religious-Person_882,src_League_3675
src_Secular-Movement_2082,src_Head-of-State_2915
src_Writing_2098,src_Liturgical-Object_4457
src_Politician_4757,src_Painting_4948
src_Physician_2158,src_Military-Person_2716
src_Secular-Ideology_3154,src_Commodity_4003
src_Technical-Scientific-Advance_2410,src_Representative-Institution_2720
src_Philosopher_2337,src_Trades-Union_2512
src_Artist_3884,src_Illness_2049
src_Badge_111,src_Ethnic-Group_188
src_Publisher_4580,src_Ship_1942
src_Business-Leader_3406,src_Criminal_1708
src_Architect_3460,src_TemporalInterval_1072
src_Event_2712,src_Writing_972
src_Engineer_4055,src_Time_3930
src_Measurable-Trend_556,src_Uprising_4661
src_Individual_2405,src_Magnate_3112
src_Trades-Unionist_3495,src_Religious-Leader_3049
src_Writing_2310,src_Theologian_1106
src_Village_1780,src_Battle_3300
src_League_4610,src_League_3575
src_Emperor_4900,src_Ethnic-Group_4995
src_Religious-Movement_4431,src_Landmark_1036
src_Stereotype-Group_2262,src_Election_3438
src_Intra-State-Group_4178,src_Functionary_2949
src_Criminal_600,src_Artistic-Movement_1558
src_Event_4396,src_Head-of-Government_888
src_Scientist_4955,src_Measurable-Trend_1833
src_Water_4942,src_Masonic-Lodge_486
src_Military-Unit_4746,src_Abstract-Notion_2651
src_Actor_4340,src_Period_3171
src_Crime_747,src_King_3701
src_Dancer_1806,src_Sculpture_4371
src_Political-Organisation_684,src_Symbol_840
src_Criminal_602,src_Measurable-Trend_453
src_Economic-Enterprise_70,src_Trial_840
src_Intellectual-Movement_3627,src_Discoverer_3993
src_Astronaut_334,src_Publisher_482
src_Newspaper_2244,src_Scandal_3011
src_Religious-Leader_3174,src_Idea_1192
src_Functionary_4341,src_Theologian_2087
src_Trial_1136,src_War_2801
src_FuzzyTemporalInterval_445,src_Minister_701
src_Disease_843,src_Meeting_1003
src_Scientist_4557,src_Animal_140
src_Legislation_2643,src_Life-Event_2787
src_Ideology_2091,src_Architect_4160
src_King_2317,src_Publisher_4929
src_Time_923,src_Military-Organisation_1373
src_VicodiOI_3487,src_Other-Religious-Leader_407
src_League_3327,src_Church-Reformer_2227
src_Composer_3204,src_Trades-Union_2608
src_Train_4609,src_Church_1930
src_Psychologist_494,src_Field-of-Knowledge_595
src_Dynasty_1747,src_Liturgical-Object_765
src_Relic_3314,src_Sportsman_638
src_Discoverer_1013,src_Intra-State-Group_2889
src_Cultural-Agreement_4631,src_Population-Movement_4565
src_Composer_3023,src_Other-Religious-Person_4692
src_Cleric_2006,src_Measurable-Trend_4234
src_Pope_1298,src_Flavour_560
src_Country_4843,src_Geographical-Region_4156
src_Trades-Unionist_746,src_Religious-Practice_119
src_Crime_3074,src_Queen_514
src_Psychologist_206,src_Trades-Union_4774
src_Trades-Union_3706,src_Ship_863
src_Social-Group_1430,src_Technical-Scientific-Advance_4932
src_Entertainer_2501,src_Organisation_2101
src_Trial_2748,src_Book_3233
src_FuzzyTemporalInterval_1421,src_Religious-Practice_3499
src_Artefact_3219,src_Disease_1953
src_Person_2936,src_Train_3737
src_International-Alliance_2235,src_Category_1296
src_Dancer_541,src_Astronaut_273
src_Cultural-Organisation_2906,src_Trial_2014
src_Queen_1532,src_Stereotype-Group_1733
src_Representative-Institution_4347,src_Ship_4922
src_Event_4082,src_Badge_1973
src_Role_1499,src_Artistic-Style_3016
src_Role_1146,src_Abstract-Notion_4016
src_Person-Role_198,src_City_3653
src_Pope_172,src_Geographical-Discovery_3759
src_Musician_1238,src_Scientist_3615
src_Building_4449,src_Military-Organisation_2031
src_League_956,src_Writing_2375
src_Trade-Association_3244,src_Time-Dependent-Relation_1493
src_Philosopher_316,src_Village_232
src_Religious-Order_474,src_Magnate_4889
src_Water_3037,src_Church_3391
src_Intellectual-Construct_4858,src_Jurist_4502
src_Creator_710,src_Church-Reformer_1762
src_Scandal_3486,src_Inventor_182
src_Election_802,src_Pastime_4643
src_Art-Form_1936,src_Scientist_375
src_Artist_3148,src_Head-of-State_1308
src_Physician_2005,src_Emperor_1122
src_Settlement_2587,src_Painting_2043
src_Military-Unit_2717,src_Field-of-Knowledge_2264
src_Person_2519,src_Movement_1661
src_Educational-Organisation_520,src_Artefact_4237
src_Dramaturge_1281,src_Treaty_3155
src_Economic-Process_585,src_Cultural-Agreement_2871
src_Category_382,src_Painting_4874
src_FuzzyTemporalInterval_4071,src_Secular-Ideology_430
src_Animal_61,src_Ideology_1492
src_Measurable-Trend_71,src_Natural-Object_3491
src_Environment_2700,src_Intra-State-Group_1642
src_Church_882,src_Crime_2626
src_Governmental-Organisation_3614,src_Religious-Movement_603
src_Theologian_2925,src_City_4402
src_Artist_3815,src_Geographical-Region_4947
src_Politician_3699,src_War_2369
src_War_1629,src_Structure_3791
src_Organisation_1365,src_Secular-Ideology_3138
src_Military-Person_4745,src_TemporalInterval_4029
src_Painting_1010,src_War_2808
src_Trades-Unionist_4124,src_Object_4374
src_Intra-State-Group_4422,src_Location-Part-Relation_4434
src_Environment_2970,src_Armament_4814
src_Entertainer_3215,src_Election_2559
src_Political-Region_1673,src_Intellectual-Movement_1712
src_Monastery_1978,src_Artist_2641
src_Illness_2506,src_Intellectual-Construct_243
src_Organisation_1338,src_Management-Organisation_1995
src_Prince_2487,src_Geographical-Feature_2449
src_Artistic-Movement_4937,src_Village_4653
src_Train_3563,src_Art-Form_1301
src_Water_4349,src_Military-Person_1644
src_Artistic-Style_4724,src_Conceptual-Object_506
src_Representative-Institution_3068,src_Clothing_4620
src_Author_3732,src_Organisation_464
src_Crime_4791,src_Election_2168
src_Building_1067,src_Trades-Union_3304
src_Other-Religious-Leader_258,src_Disease_1533
src_National-Symbol_2918,src_Masonic-Lodge_93
src_Cleric_3450,src_Political-Organisation_661
src_Architect_4003,src_Uprising_1882
src_Location_3365,src_Journalist_199
src_Military-Person_1466,src_Economist_2536
src_Technical-Scientific-Advance_1869,src_TemporalInterval_4705
src_Religious-Movement_1349,src_Language_3407
src_Trial_157,src_Pamphlet_3800
src_Idea_4696,src_FuzzyTemporalInterval_225
src_Role_3257,src_Jurist_1548
src_Clothing_1609,src_Journalist_2708
src_Political-Symbol_2186,src_Location_4695
src_Social-Group_2968,src_Sportsman_1374
src_Journal_920,src_Cathedral_132
src_Church-Reformer_2272,src_Scandal_4537
src_Non-Military-Conflict_2621,src_Armament_106
src_Philanthropist_4756,src_King_22
src_Food_2128,src_War_3943
src_International-Organisation_3290,src_Food_1875
src_Artistic-Movement_2103,src_Military-Unit_1991
src_Clerical-Leader_2979,src_Economic-Process_3967
src_Cathedral_4067,src_Church-Reformer_996
src_Actor_1608,src_Military-Unit_994
src_Symbol_3663,src_King_1717
src_Category_4854,src_Art-Form_2216
src_Head-of-Government_1177,src_Artist_1017
src_Fictional-Event_1754,src_Military-Person_4188
src_League_935,src_Conductor_3098
src_Newspaper_4782,src_Object_4750
src_Ideology_2915,src_Representative-Institution_2821
src_Queen_1538,src_Individual_2983
src_Professor_1007,src_Ethnic-Group_2190
src_Military-Organisation_3954,src_Astronaut_506
src_Abstract-Notion_1705,src_VicodiOI_4046
src_Social-Stratum_1446,src_Public-Oration_2411
src_Pollution_3944,src_Technical-Scientific-Advance_1110
src_Other-Religious-Person_3853,src_Piece-of-Music_481
src_Idea_3020,src_Intellectual-Movement_1179
src_FuzzyTemporalInterval_4968,src_Pope_1772
src_Head-of-Government_241,src_Election_162
src_Religious-Community_4133,src_Discoverer_4361
src_Economist_4,src_Armament_3450
src_Composer_1737,src_International-Alliance_2691
src_Leader_748,src_Trades-Union_2759
src_Religious-Ideology_3900,src_Foreign-Minister_1577
src_Religious-Symbol_4490,src_Other-Religious-Person_1426
src_Location-Part-Relation_3760,src_Uprising_493
src_Pamphlet_1201,src_Religious-Ideology_1548
src_Diplomat_450,src_Political-Symbol_385
src_Social-Stratum_1910,src_Life-Event_4506
src_Crime_2119,src_City_4905
src_FuzzyTemporalInterval_4744,src_Illness_2999
src_Head-of-Government_4544,src_Functionary_1741
src_Water_1072,src_Art-Form_3743
src_Dancer_4046,src_Political-Region_2125
src_Business-Leader_338,src_Disease_1087
src_Religious-Movement_1357,src_Building_3557
src_Publisher_3514,src_Business-Leader_1160
src_Head-of-State_3517,src_Sculptor_2449
src_Abbey_2248,src_Building_4979
src_Legislation_36,src_Commodity_2687
src_Artefact_3356,src_Train_4357
src_Technical-Scientific-Advance_4932,src_Public-Oration_137
src_Monastery_4393,src_Scientific-Instrument_1537
src_Newspaper_2131,src_National-Symbol_1522
src_Clerical-Leader_269,src_Time-Dependent_3834
src_Symbol_2542,src_Geographical-Region_2638
src_Diplomat_3191,src_Newspaper_200
src_Religious-Symbol_1380,src_Monastery_676
src_Secular-Movement_1808,src_Economist_3015
src_Liturgical-Object_120,src_Political-Organisation_1589
src_Leader_1810,src_Physician_3150
src_Period_3023,src_League_2396
src_Pope_3475,src_Church-Reformer_3843
src_Dancer_2278,src_Entertainer_3981
src_University_1138,src_Liturgical-Object_3649
src_University_3676,src_Food_2879
src_Management-Organisation_1888,src_Minister_1235
src_Trades-Unionist_2366,src_Political-Symbol_1540
src_International-Organisation_2625,src_Political-Symbol_2968
src_Creator_3421,src_Physician_1030
src_Other-Religious-Leader_4752,src_Economic-Organisation_1807
src_Geographer_3713,src_Author_3649
src_Dancer_2149,src_Pollution_3314
src_Pamphlet_921,src_Newspaper_2173
src_Trade-Association_4690,src_Scandal_2204
src_Category_4224,src_Artist_4107
src_Religious-Order_3113,src_Person-Role_3189
src_International-Alliance_2746,src_Artistic-Movement_149
src_Prince_3023,src_Measurable-Trend_1330
src_Village_1532,src_Political-Region_2512
src_Sportsman_540,src_Disease_2655
src_Pamphlet_1438,src_Journalist_4602
src_Uprising_1944,src_Leader_1463
src_Entertainer_164,src_Economic-Symbol_1990
src_Piece-of-Music_2839,src_Religious-Community_1503
src_Cathedral_1408,src_Settlement_884
src_Language_3414,src_Philanthropist_3016
src_Geographical-Discovery_1370,src_Entertainer_619
src_Other-Religious-Person_1859,src_Scientist_2580
src_Country_360,src_Event_1210
src_Sculptor_2632,src_Population-Movement_2886
src_Object_2661,src_Publisher_1832
src_Time-Dependent_1055,src_Book_1860
src_Relic_2029,src_Pollution_1833
src_Church_4191,src_King_2942
src_Governmental-Organisation_2783,src_Philosopher_3241
src_Church_4517,src_Pollution_4622
src_Movement_2737,src_Intra-State-Group_2008
src_Stereotype-Group_2348,src_Monastery_2743
src_Settlement_3439,src_Party_758
src_Discoverer_1445,src_Cultural-Agreement_3687
src_Journal_845,src_Cleric_2918
src_City_3327,src_Entertainer_391
src_Diplomat_3807,src_Scientist_1532
src_Board_3103,src_Piece-of-Music_3895
src_Technical-Scientific-Advance_3703,src_Conductor_2960
src_Ritual_1288,src_Trades-Union_812
src_International-Organisation_3975,src_Ideology_4555
src_Food_3925,src_Publisher_2348
src_Economic-Process_186,src_Language_3719
src_Social-Stratum_3105,src_Crime_1526
src_Ecclesiarch_159,src_Artist_1993
src_Event_4533,src_Public-Oration_4741
src_Military-Unit_1966,src_Stereotype-Group_1048
src_Military-Organisation_402,src_Discoverer_2819
src_Landmark_4384,src_Election_4868
src_Philosopher_2490,src_Category_767
src_Armament_3042,src_Dynasty_4313
src_Criminal_3939,src_Business-Leader_4625
src_Artist_3858,src_Church_844
src_Film-Maker_1291,src_Abbey_3443
src_Dynasty_1704,src_Conductor_1402
src_Sportsman_4268,src_Non-Military-Conflict_2631
src_Head-of-Government_1702,src_Ecclesiarch_3037
src_Book_1065,src_Geographical-Feature_4173
src_International-Alliance_3688,src_Head-of-State_2872
src_Country_2047,src_Jurist_1115
src_Trial_548,src_Book_1904
src_Cleric_2101,src_Religious-Ideology_389
src_Philosopher_4691,src_Pastime_763
src_Journalist_387,src_Pope_3476
src_Clothing_478,src_Head-of-State_3354
src_Abbey_1750,src_Train_4657
src_Fictional-Person_3513,src_Book_4424
src_Geographical-Discovery_3234,src_Time-Dependent-Relation_2361
src_Period_2594,src_Pastime_2914
src_Foreign-Minister_2798,src_Settlement_2015
src_King_4866,src_Flavour_3414
src_Queen_1547,src_Intellectual-Construct_3519
src_Publisher_2754,src_Treaty_2966
src_Landmark_3773,src_Trades-Unionist_1966
src_Architect_3855,src_Abbey_4484
src_Time-Dependent_4176,src_Religious-Practice_2253
src_Cultural-Organisation_4111,src_Secular-Ideology_2245
src_Structure_1523,src_Commodity_3133
src_Business-Leader_1249,src_Church_2496
src_Geographical-Region_544,src_Physician_1802
src_Conductor_88,src_Role_4846
src_Life-Event_4433,src_Clothing_1818
src_Criminal_3632,src_Scandal_2089
src_Secular-Ideology_212,src_Political-Region_1901
src_Piece-of-Music_1239,src_Masonic-Lodge_1758
src_Conceptual-Object_3168,src_Work-of-Art_4580
src_Composer_3845,src_Piece-of-Music_685
src_Non-Military-Conflict_149,src_Crime_1667
src_Ritual_4292,src_Clothing_1997
src_Entertainer_1159,src_Trades-Unionist_568
src_Creator_4383,src_Scandal_2290
src_Artistic-Style_3356,src_Scientist_4179
src_Population-Movement_4886,src_Intellectual-Construct_3697
src_Economic-Process_3552,src_Ship_2470
src_Entertainer_1529,src_University_304
src_Dynasty_4207,src_TemporalInterval_2365
src_Economic-Symbol_1688,src_Secular-Ideology_1896
src_Military-Organisation_3795,src_Building_1461
src_Journalist_1457,src_Clothing_2924
src_Queen_3282,src_Church_3621
src_King_881,src_League_1841
src_Discoverer_4337,src_Ethnic-Group_3721
src_Political-Region_1985,src_Landmark_102
src_Scientist_4794,src_Saint_852
src_Business-Leader_1098,src_Musician_3651
src_Political-Region_1113,src_Period-in-Office_3867
src_University_3561,src_Secular-Movement_27
src_Emperor_3411,src_Painting_2926
src_Badge_4075,src_Film-Maker_884
src_Battle_773,src_Period-in-Office_3712
src_Trades-Union_4033,src_Liturgical-Object_4163
src_Artist_1858,src_Election_2596
src_Technical-Scientific-Advance_741,src_King_1209
src_Disaster_1205,src_Party_303
src_Criminal_1155,src_Trades-Union_2523
src_League_1858,src_Trades-Unionist_1699
src_Representative-Institution_1617,src_Religious-Practice_1411
src_Organisation_601,src_Other-Religious-Person_1031
src_Actor_3894,src_Liturgical-Object_2482
src_Object_1755,src_Physician_2689
src_Village_1166,src_Technical-Scientific-Advance_3880
src_War_2986,src_Trades-Union_774
src_Badge_1859,src_Religious-Leader_23
src_Astronaut_3829,src_Vehicle_2622
src_Criminal_581,src_Minister_1229
src_Theologian_2673,src_Sportsman_1251
src_Village_1139,src_Philanthropist_32
src_Intellectual-Movement_1784,src_Fictional-Event_3144
src_Settlement_2095,src_Social-Stratum_4785
src_Politician_1045,src_Cultural-Agreement_3131
src_Art-Form_1054,src_Pamphlet_972
src_Religious-Symbol_2934,src_Philanthropist_3101
src_Vehicle_3549,src_Life-Event_2820
src_Dynasty_1720,src_Flavour_1838
src_Artefact_748,src_Scientist_729
src_Dynasty_3214,src_Illness_2379
src_Conceptual-Object_2598,src_Ritual_3675
src_Economic-Process_4842,src_Journal_2650
src_Trade-Association_3143,src_Location-Part-Relation_4181
src_War_1786,src_Symbol_2578
src_Artistic-Movement_4764,src_Disease_4317
src_King_556,src_Painter_1510
src_Ecclesiarch_390,src_Disaster_1648
src_National-Symbol_2601,src_Uprising_3192
src_International-Organisation_1935,src_Idea_216
src_Economic-Symbol_1661,src_Discoverer_3847
src_Head-of-State_306,src_Book_4359
src_Armament_1797,src_Economist_3843
src_Fictional-Event_2887,src_Conductor_4979
src_Functionary_3415,src_Church-Reformer_1253
src_League_3804,src_Intellectual-Construct_794
src_Trades-Unionist_4709,src_Village_4138
src_Cathedral_1020,src_Minister_2868
src_Creator_1210,src_Secular-Movement_287
src_Religious-Symbol_3676,src_Geographical-Feature_4398
src_Management-Organisation_1026,src_Person-Role_4603
src_Pamphlet_808,src_Cathedral_4867
src_Piece-of-Music_4438,src_Stereotype-Group_3441
src_Non-Military-Conflict_1170,src_Conceptual-Object_3762
src_Water_2501,src_Governmental-Organisation_3173
src_Religious-Community_107,src_Management-Organisation_3653
src_Geographical-Discovery_1268,src_Liturgical-Object_2444
src_Public-Oration_647,src_Magnate_3285
src_Ecclesiarch_4887,src_Philosopher_4398
src_Minister_2877,src_Event_505
src_Geographical-Region_532,src_Emperor_2485
src_Public-Oration_3820,src_Sultan_1662
src_Queen_2663,src_Board_2413
src_Philosopher_4655,src_Actor_4973
src_Ship_4448,src_Prince_3564
src_Professor_154,src_War_369
src_Minister_3414,src_Treaty_2320
src_Engineer_4593,src_Artistic-Style_680
src_Engineer_3431,src_Jurist_2358
src_Governmental-Organisation_4583,src_Dancer_2111
src_Other-Religious-Leader_485,src_Economic-Organisation_3263
src_Flavour_3901,src_Theologian_449
src_Person-Role_2482,src_Battle_2345
src_Journal_4886,src_Person-Role_1190
src_Prince_3284,src_Writing_4534
src_Building_2137,src_Battle_2701
src_Armament_185,src_Language_2414
src_Pollution_2342,src_Cleric_1780
src_Social-Stratum_3,src_Category_4549
src_Religious-Order_3967,src_Stereotype-Group_2396
src_Intellectual-Construct_3789,src_Artistic-Movement_4313
src_Scientist_4185,src_Dancer_1423
src_Monastery_988,src_Head-of-Government_3011
src_Election_1944,src_Flavour_2028
src_Social-Stratum_1631,src_Intellectual-Construct_4138
src_Book_597,src_Movement_775
src_Political-Region_2839,src_Other-Religious-Leader_2381
src_Theologian_1787,src_Ethnic-Group_4131
src_Architect_463,src_League_2440
src_Educational-Organisation_2653,src_Secular-Movement_2930
src_Religious-Symbol_4276,src_Dynasty_4194
