src_Book_313,src_Philosopher_4452
src_Trial_325,src_Scientific-Instrument_1412
src_Organisation_436,src_Period_1104
src_Population-Movement_3760,src_Abbey_368
src_Governmental-Organisation_1866,src_Election_4090
src_Role_2526,src_VicodiOI_2321
src_Food_3458,src_Trial_1282
src_Publisher_1794,src_Settlement_3862
src_Crime_4608,src_Book_1797
src_Secular-Leader_4648,src_Military-Organisation_3285
src_Church_3338,src_Geographical-Feature_3094
src_Trade-Association_1233,src_Pastime_1969
src_Entertainer_4936,src_Field-of-Knowledge_309
src_Sculpture_1108,src_International-Organisation_4005
src_City_1389,src_Artefact_2249
src_Economic-Organisation_2286,src_Clothing_680
src_Measurable-Trend_1228,src_Inventor_1375
src_Animal_3539,src_Crime_2080
src_Religious-Organisation_451,src_Religious-Leader_1138
src_Flavour_4665,src_Military-Organisation_4441
src_Artist_4722,src_Geographical-Feature_1850
src_Ideology_3091,src_Trades-Union_4206
src_Secular-Ideology_4117,src_Professor_2080
src_Ideology_444,src_Scandal_3604
src_Economic-Process_2878,src_Social-Group_1365
src_Clothing_0,src_Secular-Movement_115
src_Intellectual-Movement_3819,src_Sculptor_1368
src_Astronaut_2126,src_City_782
src_University_389,src_Psychologist_1382
src_Other-Religious-Leader_3719,src_Secular-Leader_4303
src_Management-Organisation_1470,src_Artefact_4746
src_Pamphlet_152,src_Party_2494
src_Political-Symbol_3610,src_Symbol_1524
src_Jurist_1699,src_War_3353
src_Secular-Leader_718,src_Philanthropist_3003
src_Religious-Practice_66,src_Religious-Leader_3618
src_Other-Religious-Person_4964,src_Artist_1581
src_Ritual_444,src_Discoverer_2206
src_Conductor_3885,src_Engineer_971
src_Object_109,src_Geographer_1786
src_Life-Event_1948,src_Secular-Ideology_3800
src_Monastery_1978,src_Political-Organisation_2966
src_Journal_2857,src_Symbol_3136
src_Period_498,src_Ritual_659
src_TemporalInterval_2515,src_Pollution_1779
src_Engineer_4318,src_Trade-Association_2326
src_Educational-Organisation_4,src_Geographer_1097
src_Military-Unit_1824,src_Journalist_1989
src_Geographical-Discovery_1361,src_Economic-Process_1708
src_Astronaut_1007,src_Stereotype-Group_1822
src_Astronaut_3239,src_Magnate_4547
src_Structure_129,src_Physician_1276
src_Ritual_3319,src_Religious-Leader_4515
src_Emperor_3672,src_Engineer_2211
src_Disaster_2194,src_Inventor_3366
src_Artistic-Style_4533,src_Painting_3761
src_Educational-Organisation_3692,src_War_2694
src_Person-Role_2167,src_Cultural-Organisation_4485
src_Time-Dependent-Relation_1316,src_Saint_1615
src_Object_2061,src_Criminal_1306
src_Trial_66,src_International-Alliance_1930
src_Ritual_2703,src_Art-Form_770
src_Physician_4080,src_Board_4206
src_League_2648,src_Sultan_1404
src_Emperor_81,src_Flavour_4887
src_Leader_3574,src_Time_1480
src_Theologian_677,src_Treaty_1025
src_Structure_792,src_Monastery_1151
src_Cultural-Agreement_714,src_Pamphlet_4356
src_Country_1935,src_Cleric_165
src_Idea_604,src_Art-Form_2583
src_Cultural-Agreement_4725,src_Author_1225
src_Inventor_661,src_Economic-Enterprise_2926
src_Representative-Institution_360,src_Role_4489
src_Intellectual-Construct_429,src_Diplomat_1917
src_Commodity_2903,src_City_2920
src_Crime_3723,src_Entertainer_2268
src_International-Organisation_4939,src_Individual_1882
src_TemporalInterval_913,src_Geographical-Feature_2283
src_League_1311,src_University_2428
src_Secular-Leader_4443,src_Religious-Movement_3037
src_Cultural-Organisation_4809,src_Natural-Object_414
src_Armament_2896,src_Village_1774
src_Publisher_2934,src_Philanthropist_1122
src_Professor_2231,src_Vehicle_4623
src_Trades-Union_3289,src_Food_4700
src_Management-Organisation_4299,src_Engineer_4630
src_Emperor_259,src_Philanthropist_177
src_Village_3647,src_Military-Organisation_3944
src_Geographical-Discovery_764,src_Time_290
src_Artistic-Movement_418,src_Environment_817
src_Social-Group_1289,src_Architect_4432
src_Pamphlet_3740,src_Time-Dependent-Relation_1904
src_Economic-Enterprise_467,src_Time-Dependent_79
src_Scientific-Instrument_2094,src_Cultural-Agreement_3190
src_Country_4437,src_Legislation_1717
src_Creator_262,src_Monastery_413
src_Pastime_1022,src_Diplomat_1249
src_Abstract-Notion_1576,src_Military-Person_4018
src_Organisation_43,src_Foreign-Minister_206
src_Ideology_613,src_Ecclesiarch_3668
src_Artist_4958,src_University_2031
src_Scientific-Instrument_3551,src_Educational-Organisation_1189
src_Movement_2033,src_Economic-Organisation_2778
src_Governmental-Organisation_282,src_Role_1534
src_Flavour_1699,src_Life-Event_4287
src_Other-Religious-Leader_3405,src_Philosopher_4732
src_Dynasty_1721,src_Architect_64
src_Artistic-Movement_2030,src_Management-Organisation_2279
src_University_3645,src_Secular-Leader_1416
src_Building_921,src_Sportsman_2823
src_Pope_611,src_Battle_2454
src_Badge_1665,src_Commodity_2191
src_Church-Reformer_3638,src_Military-Unit_4129
src_Public-Oration_4389,src_Geographical-Feature_3660
src_Geographer_31,src_Leader_922
src_Social-Stratum_2988,src_Writing_1957
src_Publisher_1686,src_Foreign-Minister_2711
src_Meeting_1097,src_Natural-Object_1210
src_Sculptor_2278,src_Military-Unit_2540
src_Religious-Leader_1183,src_Psychologist_3326
src_Religious-Symbol_1741,src_Board_305
src_Crime_741,src_Philanthropist_2254
src_Disaster_2217,src_Emperor_337
src_Clothing_1226,src_Period-in-Office_2665
src_Trades-Unionist_4451,src_Location-Part-Relation_1679
src_Trades-Unionist_1169,src_Ideology_1288
src_Saint_1791,src_Other-Religious-Leader_1696
src_Religious-Organisation_4174,src_Artistic-Style_4021
src_Publisher_386,src_Geographical-Discovery_4925
src_Intellectual-Movement_4271,src_Idea_4565
src_League_4314,src_Intellectual-Movement_4464
src_Pastime_3908,src_Building_3904
src_Religious-Symbol_4185,src_Legislation_3755
src_Creator_423,src_Author_4781
src_Period-in-Office_4010,src_International-Organisation_4894
src_Abbey_372,src_Sportsman_1984
src_Conceptual-Object_426,src_Water_1656
src_Engineer_441,src_Secular-Ideology_302
src_Dynasty_1135,src_Public-Oration_866
src_Symbol_3583,src_Environment_1045
src_Scandal_4140,src_TemporalInterval_4025
src_Religious-Practice_4486,src_Other-Religious-Person_2278
src_Person-Role_4163,src_VicodiOI_1459
src_Economic-Organisation_2748,src_Head-of-State_2077
src_Pamphlet_1864,src_Journal_46
src_Structure_4887,src_Economic-Enterprise_4693
src_Sculpture_2396,src_Badge_2589
src_Religious-Organisation_246,src_Diplomat_629
src_Battle_2016,src_Clothing_868
src_Legislation_3619,src_Location-Part-Relation_4791
src_Masonic-Lodge_4757,src_Film-Maker_3265
src_Geographical-Discovery_547,src_Intellectual-Movement_1598
src_Economic-Symbol_274,src_Food_1467
src_Individual_2699,src_Time-Dependent-Relation_2541
src_Person-Role_3981,src_Astronaut_2484
src_Treaty_1333,src_War_1444
src_Artistic-Movement_4528,src_Time-Dependent-Relation_4313
src_Intra-State-Group_457,src_Geographical-Feature_548
src_Discoverer_429,src_Scandal_1126
src_Time_3044,src_Religious-Leader_2143
src_Trade-Association_4026,src_Ship_931
src_Geographical-Region_3075,src_Natural-Object_979
src_Settlement_886,src_Economic-Process_4212
src_Individual_2408,src_Cleric_3621
src_Disease_3449,src_Head-of-State_634
src_Author_540,src_Sultan_3968
src_Geographical-Region_2423,src_Event_1869
src_Diplomat_731,src_Conceptual-Object_2277
src_Theologian_1077,src_Illness_1755
src_Board_4547,src_Object_4650
src_Disaster_1114,src_Leader_2271
src_Geographer_2948,src_Economic-Organisation_4870
src_Geographical-Region_1015,src_Life-Event_565
src_Book_1760,src_Church_4464
src_Intellectual-Construct_2079,src_Pastime_1178
src_Art-Form_1284,src_Meeting_1900
src_Political-Organisation_3863,src_King_4870
src_Country_3973,src_Governmental-Organisation_407
src_Representative-Institution_4902,src_Time-Dependent_4523
src_Crime_4708,src_Category_2016
src_Conductor_1934,src_Time-Dependent-Relation_380
src_Church-Reformer_2130,src_Religious-Symbol_1479
src_Location-Part-Relation_713,src_Person-Role_905
src_Symbol_4307,src_Time-Dependent_4192
src_Religious-Movement_3340,src_Person-Role_983
src_Secular-Movement_431,src_Secular-Ideology_2270
src_VicodiOI_2726,src_Geographical-Discovery_90
src_Political-Organisation_4780,src_University_4282
src_Economic-Symbol_2745,src_Foreign-Minister_4301
src_Armament_117,src_Social-Group_3947
src_Ship_3912,src_Ethnic-Group_4310
src_Actor_2749,src_Battle_3716
src_Period-in-Office_1007,src_Structure_372
src_Water_564,src_Trades-Union_2123
src_Abbey_4862,src_Artist_2050
src_Ship_4752,src_Economic-Organisation_1734
src_Saint_78,src_Geographical-Region_2195
src_Disease_61,src_Individual_2741
src_Secular-Movement_57,src_Geographical-Discovery_3069
src_Entertainer_261,src_Location-Part-Relation_3581
src_Environment_2093,src_Publisher_368
src_Other-Religious-Leader_56,src_Secular-Leader_1745
src_Trades-Union_2970,src_Water_2798
src_Artist_3741,src_Leader_1952
src_Masonic-Lodge_3271,src_Author_3058
src_Battle_566,src_Secular-Movement_4852
src_Religious-Community_1776,src_Astronaut_2747
src_Settlement_4416,src_Liturgical-Object_4166
src_Event_2002,src_Abstract-Notion_3872
src_Philanthropist_2104,src_National-Symbol_4509
src_Battle_117,src_Artistic-Movement_3258
src_Period-in-Office_638,src_Country_934
src_Creator_1585,src_Economic-Process_2855
src_Management-Organisation_4989,src_Political-Organisation_1490
src_Time-Dependent-Relation_2161,src_Field-of-Knowledge_3147
src_Relic_1273,src_Conceptual-Object_909
src_Geographical-Region_3514,src_VicodiOI_2446
src_Non-Military-Conflict_3895,src_Cultural-Organisation_1242
src_Other-Religious-Person_1756,src_Foreign-Minister_2067
src_Sportsman_2120,src_Commodity_1258
src_Fictional-Person_4015,src_Vehicle_1780
src_Cathedral_4237,src_Musician_2380
src_Disease_1623,src_Meeting_1185
src_International-Alliance_1212,src_Artefact_4
src_Event_81,src_Cultural-Agreement_3272
src_Symbol_3201,src_Intra-State-Group_3997
src_Pamphlet_1211,src_King_2243
src_Time-Dependent-Relation_4869,src_Stereotype-Group_1384
src_Dancer_2879,src_War_1423
src_Author_4906,src_Ship_469
src_League_3160,src_Dancer_529
src_Abbey_2189,src_Economic-Symbol_1815
src_Pamphlet_1506,src_Disease_2312
src_Period-in-Office_1090,src_Newspaper_3322
src_Artistic-Style_174,src_Economic-Organisation_2304
src_Stereotype-Group_3435,src_Dancer_3974
src_Dancer_3523,src_Individual_811
src_Military-Person_1209,src_Prince_2690
src_Settlement_14,src_Sculptor_4167
src_Sculptor_3592,src_Theologian_3147
src_Pollution_4498,src_Field-of-Knowledge_3764
src_Inventor_2175,src_Object_3157
src_Life-Event_2640,src_Book_4989
src_Queen_3373,src_Sculpture_2630
src_Settlement_4696,src_Food_1004
src_Geographical-Discovery_221,src_Vehicle_1679
src_Clerical-Leader_1341,src_Period_1983
src_Physician_1298,src_Composer_3036
src_Economic-Symbol_4253,src_Book_3423
src_Liturgical-Object_3147,src_Geographical-Feature_1937
src_Magnate_2758,src_Flavour_2598
src_Organisation_3136,src_Economic-Symbol_3076
src_Environment_4098,src_Meeting_870
src_Organisation_3346,src_Period_4488
src_Location_4459,src_Author_3022
src_Intellectual-Construct_4678,src_Category_3885
src_Meeting_3487,src_Business-Leader_502
src_University_2498,src_Political-Symbol_379
src_Geographical-Region_44,src_Ecclesiarch_3591
src_Religious-Community_1246,src_Cultural-Agreement_1942
src_Journalist_940,src_Intellectual-Movement_4109
src_Philanthropist_2452,src_Public-Oration_4832
src_City_3074,src_Representative-Institution_4111
src_Role_2921,src_Magnate_4236
src_Creator_4923,src_Clerical-Leader_1195
src_Economist_417,src_Religious-Organisation_1822
src_Trial_270,src_Uprising_4980
src_Technical-Scientific-Advance_3573,src_Uprising_4030
src_Disaster_4228,src_Landmark_4758
src_Ship_3040,src_Painter_2052
src_Representative-Institution_2640,src_Head-of-State_4654
src_Artistic-Movement_1541,src_Geographical-Region_4578
src_Geographical-Feature_2582,src_Country_700
src_Monastery_4739,src_Head-of-State_3847
src_Writing_2088,src_Time-Dependent_1802
src_Leader_889,src_Monastery_3960
src_Cultural-Organisation_2508,src_Journalist_2995
src_Pollution_321,src_Trade-Association_2127
src_Minister_462,src_Geographer_767
src_Language_3208,src_Animal_1694
src_Social-Stratum_2340,src_Event_1035
src_Astronaut_2204,src_Pastime_562
src_Intra-State-Group_3253,src_Military-Organisation_83
src_Ecclesiarch_3820,src_Monastery_1298
src_Language_697,src_Emperor_2674
src_University_572,src_Geographer_4998
src_League_923,src_TemporalInterval_2598
src_Cultural-Agreement_4165,src_Clerical-Leader_90
src_Fictional-Event_2233,src_Queen_1374
src_National-Symbol_4824,src_Military-Organisation_3994
src_Period_3122,src_King_2021
src_Magnate_4036,src_Armament_3821
src_Politician_3910,src_Secular-Leader_3206
src_Population-Movement_267,src_Category_2589
src_Role_3690,src_Village_4511
src_Physician_4561,src_Clerical-Leader_4667
src_Scientific-Instrument_3921,src_Engineer_120
src_Intra-State-Group_3724,src_Queen_620
src_Minister_2043,src_Religious-Ideology_875
src_Time-Dependent-Relation_2284,src_Other-Religious-Leader_512
src_Disease_129,src_Secular-Ideology_3579
src_League_3324,src_Vehicle_4895
src_Cultural-Organisation_4870,src_Discoverer_4399
src_Inventor_3023,src_Liturgical-Object_76
src_Time_2007,src_Disease_3677
src_Religious-Practice_4163,src_Journalist_4700
src_Psychologist_3244,src_Vehicle_3609
src_Musician_1313,src_VicodiOI_1325
src_Economic-Organisation_2572,src_Military-Person_3973
src_Head-of-Government_2474,src_Creator_3665
src_Prince_2796,src_Sultan_4504
src_Ethnic-Group_4603,src_Book_1306
src_Sculptor_3168,src_Artist_898
src_Jurist_2497,src_FuzzyTemporalInterval_1877
src_Sportsman_4984,src_Person-Role_3251
src_Pollution_2533,src_Sculptor_2217
src_Religious-Movement_92,src_Role_449
src_Other-Religious-Leader_913,src_War_495
src_Treaty_1464,src_Person_3136
src_Secular-Movement_801,src_Architect_425
src_Measurable-Trend_1784,src_Religious-Community_1105
src_Person_2027,src_Geographical-Feature_812
src_Secular-Leader_2780,src_Architect_2109
src_Artistic-Movement_2030,src_Intellectual-Movement_4128
src_Architect_389,src_Governmental-Organisation_3993
src_Book_4158,src_Masonic-Lodge_1980
src_Religious-Movement_4014,src_Jurist_2074
src_Fictional-Event_1070,src_Country_84
src_Artefact_3083,src_Environment_3744
src_Cleric_1724,src_Management-Organisation_1021
src_Train_3372,src_Philanthropist_2540
src_Masonic-Lodge_848,src_Scandal_1397
src_Sportsman_3947,src_Relic_755
src_Religious-Ideology_692,src_Journalist_3469
src_Idea_1441,src_Location-Part-Relation_1626
src_International-Alliance_4101,src_Book_480
src_Field-of-Knowledge_1028,src_Economic-Symbol_657
src_Social-Stratum_200,src_Emperor_635
src_Meeting_4580,src_Idea_4387
src_Politician_4085,src_Animal_3197
src_Disease_1737,src_Environment_2706
src_Prince_3767,src_Measurable-Trend_3518
src_Governmental-Organisation_2958,src_Crime_436
src_Population-Movement_722,src_Author_1593
src_Representative-Institution_1833,src_International-Alliance_938
src_Geographical-Discovery_4851,src_Social-Group_4427
src_Symbol_4200,src_Governmental-Organisation_2269
src_Time-Dependent_3867,src_Secular-Leader_1155
src_Sculptor_3236,src_Work-of-Art_4898
src_Object_3348,src_Intellectual-Construct_4114
src_Queen_1457,src_Ship_3477
src_Structure_97,src_Other-Religious-Leader_4010
src_Treaty_4508,src_Military-Person_574
src_Movement_1242,src_Movement_4865
src_War_3971,src_Emperor_3728
src_Train_1117,src_Functionary_1477
src_Queen_3616,src_International-Organisation_3431
src_Artistic-Style_2446,src_Election_4846
src_Pollution_2382,src_Representative-Institution_1143
src_Landmark_1591,src_Conceptual-Object_3144
src_Head-of-State_4338,src_Intra-State-Group_4794
src_Other-Religious-Person_776,src_Scientist_1672
src_Philanthropist_1514,src_Criminal_2496
src_Life-Event_2560,src_Trade-Association_2716
src_Economist_4361,src_Person-Role_1621
src_Idea_2121,src_Illness_1078
src_Person-Role_4184,src_Cultural-Organisation_56
src_Painting_1007,src_Conductor_2439
src_Trades-Union_1094,src_Pollution_4264
src_Person-Role_1849,src_Illness_1309
src_Pope_169,src_Geographer_1399
src_National-Symbol_582,src_Field-of-Knowledge_2111
src_Political-Organisation_1834,src_Church-Reformer_4993
src_Idea_57,src_King_2829
src_Author_301,src_Military-Person_1979
src_Criminal_70,src_Artistic-Movement_3746
src_Movement_1118,src_Geographer_3454
src_Physician_1586,src_Religious-Ideology_4828
src_Pamphlet_2748,src_International-Organisation_1746
src_Uprising_1157,src_Painter_4984
src_Painter_3737,src_Physician_2045
src_Structure_3747,src_Water_3072
src_Animal_2303,src_Category_2428
src_Commodity_4870,src_Scandal_2510
src_Dancer_4956,src_Book_4326
src_Sculpture_3757,src_Minister_1592
src_Artistic-Style_1710,src_Emperor_2214
src_Journal_3145,src_Pastime_2988
src_Social-Group_4864,src_Monastery_4919
src_Painting_4826,src_Representative-Institution_4970
src_Representative-Institution_2275,src_Publisher_1175
src_Theologian_797,src_University_4175
src_Military-Organisation_1701,src_Settlement_3958
src_Vehicle_3640,src_Film-Maker_1910
src_Religious-Community_1493,src_Board_1230
src_Clerical-Leader_3892,src_Newspaper_4606
src_Sculpture_4403,src_Economic-Process_3130
src_Composer_2738,src_Social-Stratum_3129
src_Movement_3124,src_Economic-Organisation_2849
src_Period-in-Office_4950,src_Ideology_936
src_Religious-Symbol_3884,src_Object_193
src_Location_3519,src_Artistic-Style_4049
src_Idea_499,src_Geographical-Region_1438
src_Scientific-Instrument_4868,src_City_3139
src_Publisher_1720,src_Election_3834
src_Architect_3479,src_Military-Person_4599
src_Musician_952,src_Artistic-Movement_1188
src_Social-Group_3814,src_King_2422
src_Abstract-Notion_2591,src_Symbol_811
src_Intra-State-Group_4436,src_Economic-Enterprise_1647
src_Pastime_4708,src_Newspaper_4546
src_Intellectual-Construct_4404,src_Ecclesiarch_1415
src_Painting_1249,src_Functionary_2179
src_Cultural-Agreement_2798,src_Painting_2544
src_Stereotype-Group_4409,src_Other-Religious-Leader_3526
src_Battle_4639,src_Secular-Ideology_2125
src_Commodity_960,src_Secular-Leader_737
