src_Geographer_2202,src_FuzzyTemporalInterval_2317
src_Ritual_4160,src_Symbol_1928
src_Religious-Movement_4887,src_International-Alliance_81
src_War_249,src_Physician_4524
src_Journal_424,src_Structure_1372
src_Pope_3088,src_Entertainer_1919
src_Publisher_941,src_Cathedral_47
src_Geographer_2878,src_Cultural-Organisation_831
src_Country_4667,src_King_399
src_Work-of-Art_712,src_Uprising_4076
src_Role_54,src_Secular-Movement_447
src_Secular-Movement_2039,src_Art-Form_4104
src_Symbol_2568,src_Person_1231
src_Philanthropist_2571,src_VicodiOI_782
src_Scandal_4105,src_Armament_3646
src_Conductor_3007,src_Settlement_3541
src_Legislation_4008,src_Dancer_2913
src_Politician_848,src_Geographical-Region_1252
src_Trade-Association_4328,src_Location_4700
src_Economic-Enterprise_4589,src_Disaster_1437
src_Legislation_2139,src_Idea_3573
src_Pope_3999,src_Clerical-Leader_883
src_Social-Group_4731,src_Pollution_1301
src_Ship_2906,src_Religious-Symbol_1797
src_Idea_2051,src_Magnate_40
src_Scientific-Instrument_298,src_Food_203
src_Conductor_73,src_Natural-Object_3146
src_Other-Religious-Leader_311,src_Scientist_3238
src_Badge_2975,src_Minister_985
src_Social-Group_1225,src_Secular-Movement_1137
src_Writing_2285,src_Time-Dependent_1855
src_Secular-Leader_3795,src_Military-Organisation_892
src_Professor_4888,src_Cleric_1191
src_Functionary_963,src_Film-Maker_3853
src_Engineer_14,src_Social-Stratum_3701
src_Military-Person_3936,src_Actor_2863
src_Abstract-Notion_4503,src_Fictional-Person_2280
src_Board_4883,src_Abstract-Notion_1684
src_Trial_4197,src_Religious-Leader_4857
src_Election_134,src_Film-Maker_1692
src_Flavour_3324,src_Period_2331
src_Period_2119,src_Theologian_1254
src_Sculptor_3178,src_Author_4187
src_Object_3541,src_Professor_1444
src_Artist_4591,src_Movement_4486
src_Conceptual-Object_337,src_Cultural-Agreement_4961
src_Food_2774,src_Conductor_527
src_Psychologist_3630,src_Politician_4587
src_Country_1314,src_Religious-Ideology_3272
src_Sculpture_4074,src_Sculpture_3411
src_Intellectual-Movement_953,src_Symbol_1301
src_Head-of-State_3122,src_League_2865
src_Writing_2684,src_Film-Maker_1375
src_Fictional-Event_1153,src_Astronaut_1666
src_Natural-Object_36,src_Minister_428
src_Pollution_2545,src_Emperor_1140
src_Other-Religious-Person_3310,src_Business-Leader_4841
src_Field-of-Knowledge_687,src_League_2078
src_Artistic-Movement_2096,src_Religious-Practice_810
src_Religious-Leader_3547,src_Social-Stratum_1955
src_Relic_1273,src_Astronaut_606
src_Ideology_2877,src_VicodiOI_3325
src_Political-Region_524,src_Train_1741
src_Cultural-Agreement_3929,src_Liturgical-Object_2731
src_Sculpture_3965,src_Population-Movement_4099
src_Prince_2987,src_Journal_3901
src_Art-Form_2850,src_Management-Organisation_2108
src_Intellectual-Construct_1947,src_Secular-Leader_2868
src_Vehicle_3474,src_Educational-Organisation_2000
src_Military-Unit_1538,src_Intellectual-Construct_4333
src_Military-Organisation_2425,src_Uprising_2646
src_Religious-Ideology_3203,src_Abstract-Notion_1908
src_Public-Oration_4442,src_Other-Religious-Person_1186
src_Environment_4762,src_Technical-Scientific-Advance_4411
src_Trade-Association_891,src_Intellectual-Movement_4128
src_Politician_1656,src_Scandal_3674
src_Conductor_4884,src_Author_1184
src_Leader_28,src_Individual_2486
src_Creator_4383,src_Party_362
src_Political-Symbol_1386,src_Philanthropist_1668
src_Landmark_809,src_Minister_3809
src_Language_728,src_Religious-Community_476
src_Non-Military-Conflict_2751,src_Trade-Association_3610
src_Technical-Scientific-Advance_2468,src_Water_32
src_Entertainer_2482,src_Natural-Object_1667
src_Crime_1087,src_Dancer_4276
src_Piece-of-Music_2515,src_Work-of-Art_838
src_Battle_612,src_Art-Form_1093
src_Entertainer_4318,src_Astronaut_4717
src_Trades-Unionist_4784,src_Fictional-Person_3148
src_Journalist_883,src_Sculpture_2133
src_Cathedral_1451,src_Liturgical-Object_2650
src_Scientist_520,src_Journalist_525
src_Religious-Leader_470,src_Idea_4739
src_Other-Religious-Leader_2160,src_Idea_150
src_Pollution_2979,src_Fictional-Event_2037
src_Uprising_3358,src_Time_458
src_Ideology_3552,src_Dramaturge_3423
src_Management-Organisation_3258,src_Sportsman_1870
src_Political-Symbol_3547,src_Period_1948
src_Cultural-Agreement_754,src_Object_625
src_Politician_4014,src_Cultural-Organisation_2479
src_Geographical-Feature_2546,src_Professor_4309
src_Armament_3356,src_Inventor_399
src_Technical-Scientific-Advance_1476,src_Pope_3531
src_City_938,src_Event_290
src_Period_4496,src_Painting_1320
src_Role_1486,src_Battle_3107
src_Trades-Unionist_69,src_Location_1876
src_Trial_1107,src_Astronaut_4653
src_University_2133,src_Newspaper_1320
src_International-Alliance_2283,src_Book_4799
src_Structure_4244,src_Painter_13
src_Location_691,src_Minister_1687
src_Abstract-Notion_3993,src_Religious-Symbol_1785
src_Treaty_378,src_Management-Organisation_3065
src_Philanthropist_4740,src_Publisher_1434
src_Religious-Movement_833,src_Conceptual-Object_368
src_Trades-Union_3222,src_Landmark_2994
src_Leader_4579,src_Ship_3497
src_Book_4899,src_Art-Form_1387
src_Engineer_1870,src_Foreign-Minister_4924
src_Economist_706,src_Secular-Ideology_2339
src_Disease_1201,src_National-Symbol_332
src_Flavour_739,src_Religious-Leader_103
src_TemporalInterval_875,src_Geographical-Region_4452
src_Dancer_4943,src_Religious-Community_776
src_Sculpture_4946,src_Artefact_4113
src_Village_300,src_Language_4147
src_Diplomat_2713,src_Geographical-Region_1484
src_Sultan_4398,src_City_3250
src_Water_2207,src_Scandal_799
src_Religious-Organisation_2030,src_Religious-Leader_1750
src_Animal_4911,src_Masonic-Lodge_4229
src_Settlement_4703,src_Pamphlet_918
src_Meeting_1970,src_Conductor_4836
src_Location-Part-Relation_3779,src_Ship_1838
src_Period_3230,src_Movement_1699
src_Painting_4362,src_Discoverer_2083
src_Technical-Scientific-Advance_458,src_Ship_830
src_Artistic-Movement_4906,src_Church_1747
src_Measurable-Trend_4647,src_Location_4367
src_Creator_1927,src_Geographical-Discovery_3256
src_Intra-State-Group_4128,src_Legislation_3836
src_Armament_1956,src_Food_2051
src_Language_3626,src_Role_3406
src_Economic-Process_2968,src_Flavour_2298
src_Scientific-Instrument_2332,src_Landmark_1077
src_Economic-Organisation_3962,src_Sculpture_3836
src_Political-Symbol_2648,src_Geographical-Discovery_2438
src_Abbey_1749,src_Meeting_561
src_Country_1895,src_Writing_1119
src_Ethnic-Group_1148,src_Painter_2324
src_Movement_505,src_Ethnic-Group_335
src_Psychologist_4806,src_Symbol_355
src_Head-of-State_4050,src_Inventor_1496
src_Conductor_467,src_Animal_2771
src_Country_3861,src_Journalist_4847
src_Person-Role_4236,src_Environment_4326
src_Conceptual-Object_501,src_Ethnic-Group_1280
src_Trade-Association_2742,src_Film-Maker_462
src_Scientist_4710,src_Cultural-Organisation_564
src_Military-Person_1463,src_Military-Person_4089
src_Functionary_352,src_Social-Group_332
src_Flavour_3719,src_Cleric_1876
src_Structure_1044,src_Sculptor_764
src_Flavour_184,src_Conductor_306
src_Criminal_4324,src_Clothing_2347
src_Movement_1406,src_Dancer_3772
src_Intra-State-Group_2495,src_Person_1863
src_University_4728,src_Treaty_3648
src_Vehicle_2650,src_Philosopher_243
src_Religious-Practice_3452,src_Badge_3549
src_Person-Role_1311,src_Book_491
src_Relic_3942,src_Movement_650
src_Journalist_3161,src_Criminal_4180
src_Geographical-Discovery_2673,src_War_948
src_Conductor_1966,src_Philanthropist_2110
src_Natural-Object_1787,src_Liturgical-Object_3166
src_Artist_2635,src_King_163
src_Philanthropist_1165,src_Other-Religious-Leader_1552
src_Cultural-Organisation_3755,src_Intra-State-Group_2767
src_Social-Group_4681,src_Non-Military-Conflict_1578
src_Period_4728,src_Book_2416
src_Religious-Practice_4298,src_Role_1927
src_Monastery_1920,src_Sculpture_4428
src_Artist_2902,src_Crime_3229
src_Object_1840,src_Movement_1591
src_Emperor_615,src_Object_3025
src_Natural-Object_4540,src_Category_3676
src_Business-Leader_2277,src_Object_4277
src_Religious-Symbol_1861,src_Religious-Symbol_3985
src_Uprising_4165,src_Flavour_1756
src_Abbey_2304,src_Illness_4965
src_Trade-Association_669,src_Disaster_3682
src_Public-Oration_3693,src_Religious-Community_4267
src_Pope_476,src_Philanthropist_1878
src_Artefact_893,src_League_2871
src_Conductor_2582,src_Fictional-Event_4057
src_Meeting_3531,src_Ethnic-Group_629
src_Other-Religious-Leader_4390,src_Sculpture_2421
src_Fictional-Event_3012,src_Cultural-Agreement_3238
src_International-Organisation_3922,src_Geographical-Discovery_3040
src_Composer_4894,src_Commodity_3580
src_Inventor_3867,src_Trial_537
src_Economist_2452,src_Journalist_314
src_Meeting_1081,src_Election_4727
src_Settlement_4743,src_Time-Dependent-Relation_1943
src_Stereotype-Group_490,src_Water_1927
src_Political-Symbol_3766,src_Political-Region_2809
src_Role_659,src_Population-Movement_1476
src_Writing_639,src_Natural-Object_3164
src_King_2741,src_Newspaper_2958
src_Geographical-Region_1091,src_Legislation_1291
src_Military-Organisation_1217,src_Structure_46
src_League_1597,src_Economic-Symbol_883
src_Pope_4988,src_Time_3517
src_Scientist_707,src_Pastime_4540
src_Economic-Enterprise_59,src_Period_4066
src_Engineer_4979,src_Geographical-Region_4777
src_Military-Unit_1039,src_Time_2603
src_Secular-Ideology_2295,src_Water_1116
src_Village_698,src_Intellectual-Movement_1992
src_Trades-Union_641,src_War_4213
src_Sculptor_4736,src_Economist_1316
src_Masonic-Lodge_3407,src_Food_1930
src_Religious-Symbol_1639,src_Country_2069
src_Art-Form_3271,src_Geographer_653
src_War_4470,src_Vehicle_2353
src_Abbey_3939,src_Business-Leader_283
src_Governmental-Organisation_1657,src_Psychologist_569
src_Religious-Organisation_4334,src_Population-Movement_2297
src_Role_3491,src_Economic-Enterprise_2472
src_Disease_1413,src_Illness_511
src_Person-Role_3225,src_Trades-Union_3658
src_Board_4759,src_Fictional-Person_1662
src_Badge_1741,src_Trade-Association_3055
src_Liturgical-Object_1741,src_Measurable-Trend_4307
src_War_2305,src_Geographical-Feature_855
src_Location_3098,src_Theologian_1540
src_Engineer_623,src_Religious-Order_2885
src_Natural-Object_1227,src_Philanthropist_2447
src_Clothing_1343,src_Dramaturge_2677
src_Creator_1303,src_Religious-Order_3071
src_Battle_4321,src_International-Alliance_1007
src_Architect_2527,src_Philosopher_2249
src_Religious-Practice_2038,src_Church-Reformer_1156
src_City_4823,src_Dynasty_3872
src_Religious-Symbol_370,src_League_102
src_Monastery_4563,src_Entertainer_1942
src_Actor_4605,src_Period_4017
src_Clerical-Leader_3130,src_Social-Group_573
src_Meeting_1701,src_Dancer_4766
src_Period_934,src_Pastime_879
src_Sportsman_332,src_Public-Oration_4773
src_Religious-Community_434,src_Sportsman_4835
src_Trade-Association_4640,src_Election_4543
src_Geographical-Feature_4882,src_Geographer_985
src_Food_4101,src_Head-of-State_267
src_Intra-State-Group_4789,src_Sculptor_4866
src_Non-Military-Conflict_3837,src_Food_3736
src_Military-Unit_2702,src_Monastery_98
src_Scientific-Instrument_3552,src_Uprising_2461
src_Book_3390,src_Composer_3704
src_Writing_3115,src_Publisher_4910
src_Ideology_3723,src_Fictional-Event_362
src_Building_3437,src_Inventor_2807
src_Philosopher_3940,src_Time-Dependent_4204
src_King_1797,src_Politician_3360
src_Train_2210,src_Painter_2775
src_Train_677,src_Magnate_665
src_Newspaper_2945,src_Architect_1267
src_Non-Military-Conflict_33,src_Social-Stratum_2325
src_Emperor_844,src_Military-Person_1015
src_Clothing_1424,src_Artistic-Style_3104
src_National-Symbol_1419,src_Military-Organisation_85
src_Prince_3289,src_Painter_2923
src_Cultural-Organisation_4728,src_Pamphlet_2593
src_Church-Reformer_3703,src_Geographical-Discovery_580
src_Flavour_3509,src_Idea_1000
src_Sculptor_678,src_Psychologist_3128
src_Artefact_4567,src_Creator_251
src_Natural-Object_3883,src_Ethnic-Group_4403
src_Train_902,src_Economist_2675
src_Inventor_2878,src_Religious-Practice_892
src_Political-Region_1266,src_Dancer_2268
src_Ecclesiarch_1835,src_Location_564
src_Saint_1551,src_Educational-Organisation_3428
src_Journalist_2124,src_Life-Event_2293
src_Trade-Association_529,src_Disaster_58
src_Fictional-Person_3920,src_Work-of-Art_92
src_Measurable-Trend_1064,src_Art-Form_721
src_Prince_599,src_Religious-Leader_4352
src_Psychologist_2077,src_Scientist_180
src_Intra-State-Group_1011,src_Religious-Ideology_443
src_Public-Oration_2659,src_Category_2937
src_Leader_2889,src_Cathedral_4134
src_Time_102,src_Cultural-Organisation_2576
src_Film-Maker_3333,src_Saint_2334
src_Technical-Scientific-Advance_1246,src_Philanthropist_4971
src_Vehicle_3913,src_Functionary_4907
src_Secular-Ideology_2349,src_Dynasty_1022
src_Category_342,src_Country_3637
src_Category_3300,src_Writing_2245
src_Water_3176,src_Painter_2295
src_Dramaturge_1394,src_Technical-Scientific-Advance_4554
src_Technical-Scientific-Advance_2765,src_Saint_1974
src_Movement_1652,src_Economic-Process_1374
src_Abstract-Notion_3998,src_FuzzyTemporalInterval_969
src_Economist_4373,src_Economic-Organisation_4452
src_Battle_2389,src_War_2000
src_Magnate_583,src_Battle_795
src_Badge_789,src_Dynasty_1902
src_Architect_4928,src_Work-of-Art_2890
src_Writing_3933,src_Representative-Institution_3704
src_Structure_3942,src_Legislation_3716
src_Governmental-Organisation_2684,src_Saint_293
src_TemporalInterval_4898,src_Battle_2236
src_Abstract-Notion_2790,src_Political-Organisation_70
src_Theologian_360,src_Symbol_271
src_Religious-Order_477,src_Military-Organisation_2053
src_Artist_3125,src_Environment_3886
src_Work-of-Art_4792,src_Psychologist_1559
src_Cathedral_3247,src_Economic-Symbol_1179
src_Intellectual-Construct_479,src_Geographical-Discovery_1476
src_Badge_1784,src_Governmental-Organisation_2568
src_Creator_1836,src_Organisation_443
src_Settlement_91,src_Economic-Process_2285
src_Sultan_3811,src_Economic-Enterprise_3600
src_Trial_533,src_Liturgical-Object_3041
src_Newspaper_1234,src_Food_1160
src_Piece-of-Music_3693,src_Painter_2493
src_Inventor_1177,src_Individual_2993
src_Scientific-Instrument_3675,src_Saint_4646
src_Monastery_2683,src_Sculptor_4092
src_Leader_3700,src_Governmental-Organisation_4530
src_Scientist_1683,src_Religious-Leader_4973
src_Train_4620,src_Foreign-Minister_1671
src_Badge_4431,src_Professor_3503
src_Intra-State-Group_3986,src_Movement_832
src_Train_1632,src_Actor_1737
src_Diplomat_1959,src_City_4481
src_Economic-Symbol_583,src_Natural-Object_4629
src_Secular-Movement_3486,src_Work-of-Art_864
src_Monastery_3689,src_Sportsman_4222
src_Religious-Movement_1373,src_Political-Region_3796
src_Legislation_2540,src_Vehicle_1439
src_Liturgical-Object_571,src_Person_1911
src_Country_4983,src_Life-Event_856
src_Clothing_871,src_Ritual_3790
src_Dancer_3333,src_Economist_1450
src_Sculptor_3087,src_Trade-Association_2165
src_Scientific-Instrument_2834,src_Prince_3175
src_Period_1054,src_Badge_4717
src_Sculptor_2924,src_Geographical-Feature_949
src_Secular-Movement_3683,src_Political-Region_3103
src_Artefact_2162,src_League_4793
src_Treaty_2593,src_Professor_3239
src_Management-Organisation_856,src_Entertainer_2358
src_Masonic-Lodge_2081,src_Cultural-Agreement_2588
src_Pastime_769,src_Educational-Organisation_4701
src_Physician_1457,src_Social-Group_268
src_VicodiOI_2923,src_Uprising_508
src_Scientific-Instrument_4488,src_Architect_1170
src_Economic-Organisation_4566,src_Minister_522
src_Landmark_4951,src_Other-Religious-Person_122
src_Trades-Union_188,src_Ideology_4662
src_Educational-Organisation_704,src_Management-Organisation_1873
src_Composer_3762,src_Religious-Movement_1132
src_Prince_4979,src_Politician_2487
src_Artist_3845,src_Legislation_2546
src_Period_2004,src_Building_734
src_Trade-Association_4718,src_Disaster_436
src_Geographical-Region_1133,src_Battle_1329
src_Head-of-Government_3654,src_Time-Dependent_4270
src_Artistic-Movement_2562,src_Religious-Ideology_3600
src_Commodity_3386,src_Public-Oration_4320
src_Intellectual-Movement_487,src_Geographer_4472
src_Scientist_1207,src_Saint_2048
src_Disaster_1116,src_Musician_3525
src_Geographical-Feature_1494,src_Religious-Movement_1982
src_Time_4049,src_Landmark_3458
src_Educational-Organisation_4609,src_Settlement_1497
src_Scandal_681,src_Painter_4077
src_Writing_4692,src_Time-Dependent_1164
src_Idea_1163,src_Author_4773
src_Technical-Scientific-Advance_2788,src_Geographical-Discovery_3205
src_Trades-Union_3483,src_Religious-Community_2021
src_Physician_3467,src_Role_2050
src_Meeting_4173,src_Religious-Organisation_4160
src_Head-of-State_689,src_Film-Maker_3116
src_Ethnic-Group_3331,src_Artist_700
src_Musician_4108,src_Trial_1997
src_Field-of-Knowledge_921,src_Author_2986
src_International-Alliance_3753,src_TemporalInterval_899
src_Period_1423,src_Writing_4273
src_Cathedral_4639,src_Meeting_4052
src_Cleric_2990,src_Trade-Association_4680
src_Representative-Institution_3963,src_Artist_4226
src_Structure_1825,src_Political-Organisation_3778
src_Dancer_2118,src_Abbey_1199
src_King_1270,src_Entertainer_2449
src_Train_3360,src_Treaty_3887
src_Water_4282,src_Ritual_4597
src_Vehicle_3049,src_Field-of-Knowledge_714
src_Secular-Ideology_3032,src_Fictional-Event_2284
src_Flavour_1825,src_Artefact_4072
src_Population-Movement_4042,src_Clerical-Leader_530
src_Cultural-Agreement_127,src_Water_1333
src_Entertainer_4046,src_Educational-Organisation_2807
src_Ethnic-Group_3615,src_Journalist_2828
src_Pastime_3065,src_Symbol_2630
src_Environment_3770,src_Scientific-Instrument_4406
src_Field-of-Knowledge_807,src_Animal_1585
src_Structure_3985,src_Head-of-State_2218
src_Astronaut_329,src_Dancer_2960
src_Piece-of-Music_4530,src_Ecclesiarch_3852
src_Creator_4580,src_Idea_4257
src_Ethnic-Group_1393,src_Pastime_1352
src_Location-Part-Relation_1328,src_TemporalInterval_2830
src_Representative-Institution_1143,src_University_221
src_Work-of-Art_2678,src_Field-of-Knowledge_348
src_Politician_1007,src_Secular-Ideology_4075
src_Board_4713,src_Life-Event_3848
