src_Engineer_298,src_Language_4326
src_Jurist_765,src_Church-Reformer_4534
src_Pope_1199,src_Trial_992
src_Flavour_4597,src_Legislation_3313
src_Conductor_4322,src_Author_2105
src_Abbey_4812,src_Ethnic-Group_3126
src_Language_1370,src_Scandal_1129
src_Clothing_2923,src_Natural-Object_2906
src_Geographical-Region_2202,src_Country_3665
src_Head-of-State_1045,src_Board_1402
src_Ethnic-Group_1604,src_Stereotype-Group_2580
src_Other-Religious-Person_422,src_Person_294
src_Artistic-Style_2943,src_Trades-Unionist_1374
src_Trial_2263,src_Masonic-Lodge_944
src_Philanthropist_2148,src_Political-Region_4375
src_Clothing_2767,src_Language_2227
src_Religious-Order_1940,src_Structure_3983
src_Sculpture_3155,src_Jurist_2813
src_Secular-Ideology_4339,src_Management-Organisation_1449
src_Trial_1134,src_Dramaturge_3111
src_Composer_3240,src_Religious-Practice_4362
src_Painting_3409,src_Legislation_1849
src_Election_4058,src_Minister_2392
src_Journalist_1500,src_Religious-Ideology_3113
src_Natural-Object_2732,src_Water_4988
src_Geographer_3090,src_Engineer_3498
src_Astronaut_4537,src_City_4770
src_Sportsman_3817,src_Religious-Organisation_3623
src_Professor_1344,src_Artistic-Movement_3510
src_Period_2359,src_Building_3079
src_Symbol_4680,src_Landmark_975
src_University_2381,src_Foreign-Minister_904
src_VicodiOI_1228,src_Economic-Process_2774
src_Language_8,src_Functionary_70
src_Technical-Scientific-Advance_2929,src_Head-of-Government_869
src_Board_3674,src_Person_1850
src_Theologian_2307,src_Board_2961
src_Musician_3749,src_Geographical-Region_365
src_Location-Part-Relation_2075,src_Head-of-State_1553
src_Time-Dependent_3584,src_Economic-Symbol_2492
src_Flavour_3147,src_Trades-Unionist_3279
src_Journalist_591,src_Economic-Enterprise_2931
src_Cleric_535,src_Stereotype-Group_3580
src_Physician_2526,src_Geographical-Discovery_3900
src_Non-Military-Conflict_253,src_Geographical-Region_77
src_Illness_2470,src_Dynasty_4559
src_Legislation_1773,src_Secular-Leader_458
src_Artistic-Style_719,src_Cathedral_1057
src_Economic-Process_338,src_Religious-Community_1491
src_Board_2428,src_Newspaper_1375
src_Time_1375,src_Musician_3307
src_Sculptor_417,src_Church_4161
src_Period_939,src_Musician_2711
src_Inventor_4135,src_Idea_3705
src_Treaty_540,src_Geographical-Discovery_397
src_Flavour_4615,src_Artefact_4475
src_Illness_4831,src_Military-Person_3111
src_Physician_2426,src_Discoverer_189
src_Natural-Object_4366,src_Dynasty_4303
src_Disaster_1775,src_Journal_4245
src_Engineer_23,src_Actor_4026
src_Artistic-Movement_2029,src_Minister_3480
src_Other-Religious-Leader_4692,src_Social-Stratum_4471
src_Clerical-Leader_1035,src_Piece-of-Music_727
src_Animal_2605,src_Head-of-State_351
src_Flavour_55,src_Liturgical-Object_393
src_Individual_4999,src_Foreign-Minister_2700
src_Movement_1036,src_Landmark_2269
src_Scientist_104,src_Religious-Community_3595
src_Fictional-Person_1145,src_Vehicle_246
src_Train_4239,src_War_1852
src_Organisation_1593,src_Pope_495
src_Leader_3520,src_Relic_4662
src_Economic-Enterprise_341,src_Individual_543
src_Engineer_926,src_Field-of-Knowledge_358
src_Physician_3355,src_Dancer_108
src_Queen_4399,src_Clothing_2406
src_Organisation_74,src_Book_3145
src_Conductor_1595,src_Cultural-Organisation_2895
src_Military-Organisation_2547,src_Religious-Leader_2305
src_Psychologist_3685,src_Abstract-Notion_3066
src_Treaty_3329,src_Philosopher_3107
src_Party_312,src_Art-Form_2984
src_Disease_2361,src_Journal_2342
src_Movement_4202,src_Secular-Movement_4143
src_FuzzyTemporalInterval_906,src_Party_4076
src_Building_3395,src_Management-Organisation_917
src_Idea_1966,src_Publisher_2144
src_Movement_3031,src_Intellectual-Construct_1660
src_Badge_719,src_Saint_3705
src_Economic-Enterprise_2863,src_Abstract-Notion_1495
src_Time-Dependent-Relation_1770,src_Art-Form_2359
src_Location_4740,src_Commodity_3489
src_Criminal_2935,src_Conductor_4954
src_Economic-Process_2828,src_Measurable-Trend_162
src_Professor_1662,src_Conductor_3736
src_City_2626,src_Actor_3835
src_Educational-Organisation_4370,src_Dramaturge_294
src_Flavour_394,src_Artistic-Movement_4406
src_National-Symbol_1746,src_Religious-Practice_2443
src_Ideology_3041,src_Movement_4889
src_Scientific-Instrument_1011,src_Ecclesiarch_162
src_Natural-Object_1305,src_Party_1913
src_Economic-Process_2486,src_Legislation_2893
src_Sportsman_842,src_Liturgical-Object_2137
src_Public-Oration_1456,src_Dynasty_1284
src_Conductor_4114,src_Relic_4282
src_Criminal_1292,src_Composer_3598
src_Prince_4214,src_Treaty_3330
src_Environment_650,src_Non-Military-Conflict_3965
src_Art-Form_4006,src_Organisation_3023
src_Artistic-Style_2108,src_Diplomat_1164
src_Train_1964,src_Composer_1731
src_Economist_2011,src_Category_777
src_Journalist_4293,src_Intellectual-Construct_4935
src_Animal_1869,src_King_2597
src_Inventor_1486,src_Scandal_4105
src_Management-Organisation_4970,src_Building_840
src_Head-of-Government_3287,src_VicodiOI_4472
src_Population-Movement_3034,src_Disaster_1672
src_Author_3651,src_Church-Reformer_500
src_Actor_24,src_Professor_968
src_Religious-Community_2461,src_Train_3904
src_Piece-of-Music_2041,src_Composer_2539
src_Uprising_4253,src_Politician_4722
src_Military-Person_125,src_Religious-Symbol_4008
src_Economic-Symbol_17,src_Location_1935
src_Head-of-State_2045,src_Social-Stratum_1140
src_Sultan_2787,src_Legislation_2753
src_Leader_851,src_Settlement_4782
src_Sultan_1929,src_Work-of-Art_282
src_Artefact_1868,src_Film-Maker_915
src_Psychologist_3127,src_Composer_2552
src_Armament_2712,src_Fictional-Event_3216
src_Management-Organisation_1550,src_Illness_1257
src_Sportsman_3240,src_Ecclesiarch_4110
src_Other-Religious-Leader_1537,src_Geographical-Discovery_4982
src_Clothing_1759,src_Disaster_4861
src_Liturgical-Object_3546,src_Cultural-Agreement_3761
src_Dancer_1162,src_Secular-Ideology_4427
src_Actor_4217,src_Monastery_3280
src_Settlement_543,src_Artefact_4260
src_Musician_3453,src_National-Symbol_4706
src_Time-Dependent_3313,src_War_2801
src_Measurable-Trend_4896,src_Economist_2390
src_Secular-Leader_4873,src_Scientific-Instrument_3602
src_Prince_3022,src_Disaster_2137
src_Philanthropist_4782,src_Composer_2247
src_City_4590,src_Art-Form_2382
src_Geographical-Discovery_4158,src_University_4768
src_Inventor_559,src_Cleric_245
src_Disaster_1786,src_Language_2002
src_Work-of-Art_4932,src_Movement_718
src_Natural-Object_2990,src_Sculpture_2786
src_Psychologist_248,src_Building_3685
src_Philanthropist_3021,src_Fictional-Person_4145
src_Vehicle_3322,src_Creator_3221
src_Dramaturge_1584,src_Dancer_4296
src_Settlement_3674,src_Economic-Organisation_647
src_Military-Organisation_3072,src_Natural-Object_3659
src_Pollution_985,src_Engineer_314
src_Social-Stratum_3863,src_Battle_1544
src_Intellectual-Construct_2468,src_Governmental-Organisation_4473
src_Role_99,src_Abstract-Notion_310
src_Location-Part-Relation_2378,src_Economic-Organisation_1010
src_Relic_2483,src_Governmental-Organisation_280
src_Publisher_3721,src_Composer_3859
src_Non-Military-Conflict_1607,src_Village_2313
src_Religious-Practice_1556,src_Secular-Leader_1725
src_Ideology_2371,src_Cathedral_2448
src_Management-Organisation_815,src_Conceptual-Object_827
src_Creator_2620,src_Pamphlet_4675
src_Politician_4832,src_Creator_4329
src_Vehicle_665,src_Clothing_2893
src_Intra-State-Group_712,src_VicodiOI_4158
src_Political-Organisation_4875,src_Cleric_3601
src_Political-Organisation_1744,src_War_300
src_Educational-Organisation_1956,src_Artefact_4710
src_Queen_684,src_University_909
src_Public-Oration_1675,src_Magnate_1691
src_Architect_4819,src_Ship_493
src_Composer_4927,src_Period_4273
src_Discoverer_2340,src_Disaster_3076
src_Time-Dependent_607,src_Fictional-Event_2526
src_Fictional-Event_81,src_FuzzyTemporalInterval_267
src_Country_4080,src_Time-Dependent_2262
src_Disease_4127,src_Artistic-Style_4700
src_Painter_2614,src_Professor_3914
src_Object_1164,src_Actor_1851
src_Monastery_3384,src_Disease_442
src_Economic-Organisation_623,src_Disease_1649
src_Creator_3480,src_Food_748
src_Professor_4564,src_Country_3101
src_Trade-Association_4529,src_Settlement_2061
src_University_677,src_Artistic-Movement_3371
src_Party_2511,src_Ideology_1684
src_Physician_4921,src_Queen_2279
src_Criminal_1937,src_Religious-Community_3403
src_Structure_4128,src_Intra-State-Group_1088
src_Movement_450,src_League_4175
src_Composer_2131,src_Time_4431
src_Ecclesiarch_1915,src_Philanthropist_1045
src_International-Alliance_3704,src_Saint_1775
src_Event_2195,src_Head-of-Government_4965
src_Train_1253,src_Engineer_3532
src_Economic-Enterprise_2183,src_Conductor_2280
src_Journalist_1752,src_Commodity_4238
src_Author_49,src_Other-Religious-Person_4035
src_Secular-Ideology_4645,src_Geographical-Feature_2653
src_Criminal_4924,src_Cultural-Organisation_4140
src_Village_750,src_Movement_1148
src_Film-Maker_1789,src_Artist_521
src_Conductor_4548,src_Public-Oration_3815
src_Cultural-Organisation_3044,src_Intra-State-Group_1126
src_Election_3573,src_Entertainer_1934
src_Economic-Organisation_2744,src_Church_3253
src_Clerical-Leader_1011,src_Church_4194
src_Individual_3374,src_Pollution_3613
src_Geographical-Region_3035,src_Liturgical-Object_3165
src_Event_2291,src_Economic-Symbol_2477
src_Economist_3426,src_Badge_260
src_National-Symbol_2668,src_Other-Religious-Leader_1983
src_Emperor_2314,src_Role_2318
src_Educational-Organisation_2836,src_Prince_2248
src_International-Alliance_3643,src_Intra-State-Group_4955
src_Disaster_1814,src_Relic_4604
src_Ideology_2049,src_Population-Movement_2327
src_Military-Unit_535,src_Language_4692
src_Battle_4508,src_Pamphlet_2958
src_Person-Role_4581,src_Diplomat_2865
src_Event_3627,src_Functionary_3287
src_Symbol_2898,src_Language_2335
src_Business-Leader_1343,src_Life-Event_820
src_Badge_984,src_Election_2293
src_Religious-Symbol_4518,src_Entertainer_1989
src_Economic-Symbol_3974,src_Landmark_2465
src_Sportsman_3653,src_Relic_2754
src_Military-Organisation_3153,src_Sultan_575
src_Film-Maker_1188,src_Social-Stratum_1968
src_Religious-Order_2859,src_Representative-Institution_4368
src_Jurist_1654,src_Management-Organisation_2864
src_Religious-Practice_456,src_International-Organisation_4012
src_Economic-Symbol_2549,src_International-Organisation_1965
src_Time-Dependent_2771,src_Cultural-Agreement_2282
src_Cultural-Organisation_2442,src_Religious-Leader_868
src_Abbey_3333,src_Religious-Movement_1557
src_Flavour_1010,src_Geographer_3259
src_Newspaper_294,src_Psychologist_2806
src_Representative-Institution_977,src_Field-of-Knowledge_3932
src_Political-Organisation_1849,src_Time-Dependent-Relation_4758
src_Creator_3507,src_VicodiOI_2881
src_Other-Religious-Person_2780,src_Painting_1419
src_Disease_1589,src_Piece-of-Music_1335
src_Event_1045,src_Building_4887
src_Structure_3272,src_Illness_397
src_Structure_4525,src_Ecclesiarch_3142
src_Piece-of-Music_926,src_Painter_3147
src_International-Organisation_3224,src_Entertainer_3998
src_Field-of-Knowledge_3315,src_Painter_4405
src_National-Symbol_4355,src_Cathedral_2886
src_Philanthropist_140,src_Cleric_0
src_Pope_2437,src_Language_3289
src_VicodiOI_667,src_Journal_1361
src_Pastime_2214,src_Astronaut_1106
src_Scandal_688,src_Functionary_1258
src_War_4049,src_Meeting_1415
src_Dramaturge_2185,src_Foreign-Minister_231
src_Period-in-Office_1645,src_Person-Role_648
src_University_2002,src_Flavour_250
src_Monastery_3264,src_Prince_1295
src_Publisher_205,src_Religious-Organisation_2828
src_Religious-Movement_2307,src_Field-of-Knowledge_4008
src_Ecclesiarch_3723,src_Battle_3101
src_Conductor_3640,src_Prince_3823
src_Work-of-Art_2425,src_Religious-Ideology_568
src_Business-Leader_14,src_Political-Organisation_4766
src_Economic-Symbol_4612,src_Dynasty_2602
src_Artistic-Style_3603,src_Board_1022
src_Film-Maker_4244,src_Symbol_786
src_Representative-Institution_1240,src_Fictional-Person_1834
src_Secular-Movement_3316,src_Military-Person_2120
src_Secular-Leader_2473,src_Geographer_4249
src_Creator_1783,src_Prince_463
src_Social-Group_3402,src_Economic-Organisation_1275
src_Location-Part-Relation_4941,src_Geographer_2916
src_Water_4866,src_Inventor_905
src_Economic-Process_3083,src_Ethnic-Group_3822
src_Religious-Movement_899,src_Scientific-Instrument_4670
src_Art-Form_4214,src_Commodity_3078
src_Saint_487,src_Commodity_1378
src_Measurable-Trend_1704,src_Idea_2502
src_Engineer_4948,src_Movement_3883
src_Ideology_873,src_Minister_404
src_Intellectual-Construct_4441,src_International-Alliance_4347
src_Location_3671,src_Film-Maker_1597
src_Category_3302,src_International-Alliance_823
src_Disease_2589,src_Publisher_3996
src_Life-Event_2039,src_Ecclesiarch_1444
src_International-Alliance_175,src_Foreign-Minister_1162
src_Water_2833,src_Work-of-Art_1346
src_Settlement_3980,src_Emperor_4957
src_Pastime_4523,src_Military-Unit_514
src_Monastery_1771,src_Secular-Ideology_4635
src_Political-Symbol_886,src_Saint_321
src_Professor_4510,src_Time-Dependent_4925
src_Painter_4605,src_Language_613
src_Creator_4361,src_Board_4791
src_Ritual_2749,src_Village_2884
src_Scientist_4835,src_Engineer_2228
src_Dynasty_4798,src_Military-Person_4498
src_Train_4163,src_Clerical-Leader_2131
src_Abstract-Notion_2847,src_Idea_2769
src_Dancer_3139,src_Religious-Community_1895
src_Religious-Movement_2245,src_Ship_1160
src_Idea_3081,src_Religious-Movement_2872
src_Entertainer_1404,src_Fictional-Event_3054
src_Artistic-Style_2680,src_Masonic-Lodge_3436
src_Geographical-Region_380,src_Time_4629
src_Uprising_2139,src_Artefact_3658
src_Religious-Symbol_3557,src_Actor_3681
src_Religious-Leader_2970,src_Geographer_395
src_Economic-Enterprise_242,src_Population-Movement_3952
src_Prince_3411,src_Physician_3634
src_Head-of-State_1122,src_Intellectual-Movement_2362
src_Business-Leader_1978,src_Disease_98
src_Ship_3074,src_Measurable-Trend_521
src_Creator_1384,src_Magnate_364
src_Economist_3931,src_Fictional-Event_4367
src_Armament_207,src_Musician_2688
src_Management-Organisation_4378,src_Cultural-Agreement_3516
src_Piece-of-Music_371,src_Time-Dependent-Relation_992
src_Ritual_1138,src_Emperor_2214
src_International-Organisation_194,src_Population-Movement_2666
src_Technical-Scientific-Advance_4651,src_Jurist_136
src_Pamphlet_1797,src_Other-Religious-Leader_1420
src_Individual_2446,src_Writing_2990
src_Trades-Unionist_2884,src_Trial_1408
src_Film-Maker_4615,src_Leader_1965
src_Management-Organisation_4381,src_VicodiOI_79
src_Clerical-Leader_4329,src_Author_317
src_Liturgical-Object_2062,src_Armament_1792
src_Flavour_1277,src_Geographical-Region_704
src_Saint_1814,src_Vehicle_783
src_Sportsman_2346,src_Sculptor_3234
src_Foreign-Minister_663,src_Country_768
src_Secular-Movement_2477,src_Masonic-Lodge_2952
src_Psychologist_1806,src_Emperor_755
src_Clerical-Leader_2115,src_Economist_3531
src_Country_4545,src_Clerical-Leader_1207
src_Sportsman_4010,src_Head-of-Government_956
src_Scientist_911,src_Journal_2033
src_Military-Unit_4035,src_Non-Military-Conflict_1039
src_Artistic-Movement_2187,src_Composer_283
src_Train_3786,src_Artistic-Movement_298
src_Location_2857,src_Engineer_1872
src_Head-of-Government_1148,src_Location_3884
src_Politician_4215,src_Economic-Organisation_115
src_Military-Person_4511,src_Vehicle_1800
src_Symbol_4845,src_Symbol_3933
src_Creator_1237,src_International-Alliance_3809
src_Cultural-Organisation_1709,src_Building_3390
src_Battle_2376,src_Educational-Organisation_685
src_Stereotype-Group_2867,src_National-Symbol_3649
src_Geographical-Discovery_2231,src_Conductor_4733
src_Book_4933,src_Geographical-Discovery_3962
src_Piece-of-Music_64,src_FuzzyTemporalInterval_488
src_Religious-Ideology_4355,src_Dramaturge_4072
src_Measurable-Trend_1115,src_Book_1469
src_Environment_4911,src_Economic-Enterprise_1829
src_Life-Event_4053,src_Musician_3471
src_Educational-Organisation_1174,src_Painting_1619
src_Person_4673,src_Business-Leader_1976
src_Legislation_638,src_War_4174
src_Crime_560,src_Object_3753
src_Architect_4973,src_Ship_518
src_Management-Organisation_3570,src_Governmental-Organisation_3101
src_Trade-Association_4663,src_International-Alliance_4915
src_Cultural-Agreement_4891,src_Disaster_1187
src_Saint_2312,src_Period_1921
src_Intellectual-Construct_2870,src_Location_4067
src_Trades-Unionist_614,src_Physician_596
src_Psychologist_2100,src_Political-Symbol_3085
src_Dynasty_1112,src_Animal_610
src_Secular-Movement_1254,src_Ritual_4087
src_Entertainer_2193,src_Flavour_397
src_Ritual_2350,src_Physician_933
src_Cathedral_2916,src_Sculptor_1816
src_Election_210,src_Abstract-Notion_2889
src_Symbol_2697,src_Ship_879
src_Public-Oration_1201,src_Meeting_1154
src_Fictional-Event_2607,src_Person-Role_3713
src_Board_3355,src_Political-Region_174
src_Crime_4135,src_Architect_3031
src_Political-Organisation_2628,src_Ethnic-Group_4578
src_Building_3895,src_Object_68
src_Person-Role_2785,src_Political-Symbol_318
src_Ritual_4492,src_Geographical-Discovery_2156
src_International-Alliance_2912,src_Religious-Movement_1435
src_Relic_4190,src_Uprising_1511
src_Structure_1044,src_Economist_2990
src_Artefact_543,src_Business-Leader_1500
src_Trades-Union_4463,src_Period_788
src_Leader_2252,src_King_376
src_Minister_550,src_Geographical-Region_4710
src_Economic-Enterprise_514,src_Ship_3855
src_Diplomat_1312,src_Technical-Scientific-Advance_3852
src_Military-Person_1601,src_King_2799
src_Badge_751,src_Sportsman_4251
src_Sculptor_2692,src_Pamphlet_1706
src_Disaster_4,src_Abbey_873
src_Object_4927,src_Pastime_4273
src_Ritual_2350,src_Politician_2661
src_Time-Dependent_175,src_Engineer_1315
src_Time-Dependent_252,src_Other-Religious-Leader_2689
src_Category_4557,src_National-Symbol_286
src_Prince_1798,src_Artefact_1002
src_Measurable-Trend_627,src_Sultan_690
src_Writing_903,src_Inventor_2268
src_Organisation_4308,src_Military-Unit_1939
src_Foreign-Minister_3389,src_Meeting_2455
