src_Religious-Community_4248,src_Sportsman_501
src_Religious-Community_63,src_Composer_496
src_Person_3693,src_Military-Unit_2710
src_Artefact_994,src_Trades-Union_1338
src_Head-of-State_1538,src_Abbey_3260
src_Philosopher_934,src_Philosopher_2631
src_City_1450,src_Period-in-Office_463
src_Liturgical-Object_2767,src_Painter_1237
src_Geographical-Discovery_4239,src_Politician_353
src_Legislation_2854,src_Engineer_2635
src_Religious-Movement_3713,src_Newspaper_3062
src_Battle_798,src_Educational-Organisation_2921
src_Astronaut_3243,src_Business-Leader_66
src_Dramaturge_2466,src_Period_2945
src_Leader_2506,src_Disease_3599
src_Religious-Practice_2473,src_Jurist_490
src_Pope_4845,src_Disease_494
src_International-Alliance_2122,src_Painting_2513
src_Location_1509,src_Intra-State-Group_922
src_Business-Leader_2328,src_Artist_1335
src_Treaty_2174,src_Governmental-Organisation_1963
src_Monastery_3430,src_Legislation_3456
src_Representative-Institution_2812,src_Politician_542
src_Food_3554,src_Other-Religious-Person_2248
src_War_4743,src_Location-Part-Relation_1615
src_Author_4622,src_Social-Stratum_4469
src_Train_4839,src_Religious-Community_3000
src_Religious-Ideology_930,src_FuzzyTemporalInterval_1250
src_City_1671,src_Pamphlet_1345
src_Pastime_147,src_Secular-Ideology_2535
src_Artistic-Style_53,src_City_2808
src_International-Alliance_1063,src_Economic-Organisation_2883
src_Food_1264,src_Animal_4992
src_Flavour_2766,src_Artistic-Movement_1629
src_Composer_145,src_Cathedral_2100
src_Sportsman_3658,src_Ethnic-Group_92
src_Newspaper_1066,src_Secular-Movement_2314
src_Publisher_3247,src_Political-Symbol_2603
src_Piece-of-Music_3833,src_Period_3385
src_Field-of-Knowledge_4091,src_Geographer_4849
src_Politician_4661,src_Masonic-Lodge_4925
src_Conductor_1118,src_Other-Religious-Person_4242
src_Pastime_3615,src_Newspaper_2656
src_Economic-Enterprise_3355,src_Criminal_1257
src_Artistic-Movement_1578,src_League_2040
src_Masonic-Lodge_4341,src_Church_3904
src_Ship_3516,src_Diplomat_670
src_University_2362,src_Artefact_2948
src_Other-Religious-Leader_274,src_Economic-Enterprise_4250
src_Theologian_883,src_Book_1867
src_Scientist_1543,src_Newspaper_1297
src_Pamphlet_2673,src_Trades-Unionist_726
src_Publisher_2381,src_Sculpture_1
src_Sculpture_537,src_Trial_3433
src_Philanthropist_3449,src_Category_3617
src_Psychologist_4353,src_Composer_3576
src_Theologian_2187,src_Country_4292
src_Political-Region_432,src_Event_1858
src_Secular-Movement_3163,src_Landmark_4404
src_Public-Oration_937,src_Scientific-Instrument_1207
src_Astronaut_2837,src_Natural-Object_800
src_Emperor_3328,src_Painter_4211
src_Event_1989,src_Religious-Ideology_472
src_Conceptual-Object_4299,src_Uprising_1179
src_Educational-Organisation_2619,src_Field-of-Knowledge_2301
src_Conductor_177,src_Intellectual-Construct_3588
src_Clothing_1856,src_Ethnic-Group_3804
src_Political-Organisation_4326,src_Geographical-Feature_4944
src_Creator_319,src_Composer_4577
src_Dramaturge_309,src_Geographer_2666
src_Painting_2628,src_Language_878
src_Politician_196,src_Conceptual-Object_2262
src_Newspaper_512,src_Church_1171
src_Location-Part-Relation_371,src_Religious-Movement_1556
src_Fictional-Person_3418,src_Time-Dependent-Relation_3117
src_Ritual_924,src_Geographical-Region_3924
src_Governmental-Organisation_2846,src_Public-Oration_2233
src_Secular-Ideology_2220,src_Ritual_2585
src_Painter_2978,src_Military-Unit_1159
src_Queen_3928,src_Village_560
src_Trial_4492,src_Trade-Association_689
src_Scandal_417,src_War_1239
src_Scandal_2157,src_National-Symbol_2771
src_Painter_3144,src_Artistic-Style_512
src_League_2304,src_Pamphlet_1882
src_Military-Person_929,src_Public-Oration_829
src_Badge_3562,src_Film-Maker_4335
src_Measurable-Trend_4276,src_Settlement_1227
src_Organisation_2331,src_Time-Dependent_2827
src_Event_2055,src_Political-Symbol_2353
src_Time-Dependent_4596,src_Train_130
src_Clerical-Leader_420,src_Trades-Union_2496
src_Water_3831,src_Economic-Symbol_666
src_Religious-Order_3273,src_Religious-Movement_1498
src_Foreign-Minister_3114,src_Religious-Ideology_2770
src_Fictional-Person_163,src_Religious-Community_4428
src_Other-Religious-Person_2491,src_Art-Form_4109
src_Religious-Symbol_2297,src_Leader_2966
src_Economic-Organisation_4116,src_Technical-Scientific-Advance_999
src_Dramaturge_2935,src_Dynasty_599
src_Event_3088,src_Discoverer_1844
src_Jurist_3543,src_Musician_2267
src_Person_1788,src_Scientific-Instrument_277
src_Ecclesiarch_4897,src_Secular-Leader_127
src_Musician_2150,src_Astronaut_1068
src_Country_1996,src_Disease_3041
src_Religious-Community_89,src_Structure_2716
src_Population-Movement_2898,src_Period-in-Office_1482
src_Religious-Order_103,src_Population-Movement_1708
src_Military-Organisation_2647,src_Symbol_4589
src_Publisher_1957,src_Newspaper_3075
src_Period_778,src_Professor_2263
src_Actor_3682,src_Military-Unit_2778
src_Economist_2811,src_Other-Religious-Person_3702
src_Badge_655,src_Criminal_4855
src_Astronaut_1867,src_Party_2668
src_Treaty_2879,src_Disaster_966
src_Social-Group_4694,src_Queen_4300
src_Pollution_440,src_Treaty_1151
src_Religious-Order_3755,src_TemporalInterval_3729
src_Scientific-Instrument_4905,src_Other-Religious-Leader_1485
src_International-Organisation_3866,src_Object_3635
src_Philanthropist_4457,src_Idea_2579
src_Secular-Leader_1028,src_Head-of-Government_2555
src_Individual_1646,src_Journalist_942
src_Cleric_2007,src_Creator_4331
src_Sculpture_2779,src_Foreign-Minister_4831
src_Ship_207,src_Disease_1672
src_Pamphlet_2783,src_Composer_3952
src_Psychologist_4637,src_Minister_794
src_Badge_3445,src_Location-Part-Relation_2884
src_Discoverer_3052,src_Secular-Leader_992
src_Economic-Enterprise_3270,src_Food_3305
src_Psychologist_3918,src_Battle_3111
src_Scientist_960,src_Representative-Institution_4982
src_Philosopher_2018,src_Work-of-Art_3065
src_Painting_4554,src_Creator_3607
src_Religious-Order_2401,src_League_4904
src_Fictional-Person_3149,src_Food_390
src_Dramaturge_428,src_Water_4826
src_Trade-Association_4148,src_Relic_3665
src_Business-Leader_3047,src_Ritual_3435
src_Theologian_2652,src_Economist_193
src_Life-Event_2833,src_Food_4656
src_Economist_404,src_Population-Movement_2062
src_Ritual_3745,src_Idea_264
src_Painting_1326,src_King_3845
src_Political-Symbol_4154,src_Language_2371
src_Head-of-State_427,src_Monastery_2892
src_Person_4543,src_Artefact_1492
src_Ecclesiarch_1059,src_Artefact_2586
src_Artistic-Style_839,src_Astronaut_2905
src_Author_4122,src_Religious-Order_74
src_Other-Religious-Leader_1050,src_Pamphlet_4751
src_Period_3667,src_Cultural-Organisation_3814
src_International-Alliance_2017,src_Clerical-Leader_1368
src_War_2649,src_Head-of-State_1349
src_Secular-Ideology_921,src_Scientific-Instrument_4470
src_Stereotype-Group_1408,src_Philosopher_1551
src_Location-Part-Relation_2200,src_Geographer_1823
src_Functionary_4352,src_Management-Organisation_173
src_Musician_2494,src_Film-Maker_73
src_Political-Symbol_986,src_Cultural-Organisation_1204
src_Newspaper_3037,src_Election_3172
src_Vehicle_4608,src_Entertainer_1664
src_Theologian_4457,src_Psychologist_2093
src_Criminal_4416,src_Movement_3811
src_International-Alliance_1961,src_Field-of-Knowledge_263
src_Engineer_1114,src_Flavour_3205
src_Village_4995,src_Category_1865
src_Vehicle_4413,src_Pope_1978
src_Political-Region_1235,src_Natural-Object_4068
src_Inventor_4213,src_Environment_905
src_Church_3292,src_Publisher_3908
src_Settlement_440,src_Theologian_57
src_Cleric_1540,src_Water_1828
src_Population-Movement_4691,src_Category_1124
src_Ideology_3116,src_Intellectual-Construct_3748
src_Cathedral_1665,src_Writing_2582
src_FuzzyTemporalInterval_14,src_Religious-Ideology_524
src_Geographical-Discovery_580,src_Economic-Symbol_1285
src_Work-of-Art_1029,src_Film-Maker_3744
src_Saint_2361,src_Cultural-Organisation_4279
src_Water_1407,src_Location_2755
src_Intellectual-Movement_2080,src_Painting_1000
src_Vehicle_4278,src_Religious-Leader_4870
src_Landmark_4434,src_Military-Organisation_4915
src_Journalist_2226,src_Functionary_3864
src_Painting_2049,src_Time_2030
src_Military-Person_584,src_Individual_2620
src_Intellectual-Construct_4298,src_Time_1001
src_Educational-Organisation_750,src_Trades-Union_656
src_Military-Organisation_3637,src_Relic_1629
src_Election_1699,src_Sportsman_1818
src_Creator_3195,src_Religious-Community_542
src_Building_3555,src_Scientific-Instrument_2531
src_Field-of-Knowledge_1791,src_Clerical-Leader_1138
src_Flavour_2753,src_Other-Religious-Person_1533
src_Pastime_3094,src_Painting_3457
src_Technical-Scientific-Advance_563,src_Painter_2990
src_Painting_1214,src_Philosopher_1349
src_Creator_1345,src_Engineer_1853
src_Painter_3682,src_Composer_2153
src_Business-Leader_1174,src_Writing_529
src_Author_3,src_Period_4236
src_Uprising_3213,src_Scientist_2287
src_Religious-Leader_3208,src_Book_1445
src_Intellectual-Movement_92,src_International-Alliance_994
src_Secular-Leader_3383,src_Economic-Enterprise_237
src_Management-Organisation_3492,src_Diplomat_1322
src_Party_3881,src_Writing_3450
src_Non-Military-Conflict_4366,src_Economic-Organisation_3992
src_Legislation_729,src_Animal_2920
src_Economic-Symbol_999,src_Intellectual-Movement_901
src_Sculpture_3301,src_Natural-Object_2807
src_Secular-Leader_1684,src_Trial_3336
src_King_3091,src_Military-Person_386
src_Author_1406,src_Scandal_4047
src_Military-Unit_3645,src_Intellectual-Movement_740
src_Ecclesiarch_3127,src_Intellectual-Movement_2034
src_Dancer_805,src_Disaster_1018
src_Object_3659,src_Pamphlet_3125
src_International-Alliance_3249,src_Foreign-Minister_133
src_Time-Dependent-Relation_3056,src_Military-Person_636
src_Monastery_111,src_Secular-Movement_1503
src_Diplomat_3301,src_Crime_3126
src_Individual_3473,src_Religious-Organisation_2138
src_Illness_86,src_Art-Form_4388
src_Person_1674,src_Period_4918
src_Engineer_1181,src_Jurist_352
src_Discoverer_2039,src_Cleric_1498
src_Armament_2562,src_Engineer_3897
src_Trial_4031,src_Train_824
src_Animal_3692,src_Military-Organisation_4475
src_Landmark_3075,src_Newspaper_659
src_Natural-Object_1750,src_Economic-Enterprise_3857
src_National-Symbol_86,src_Flavour_473
src_Work-of-Art_522,src_Party_1173
src_Economic-Enterprise_2045,src_Object_2362
src_Author_1880,src_Armament_27
src_Environment_815,src_Train_2529
src_Settlement_1680,src_City_139
src_Work-of-Art_173,src_Pastime_3544
src_Food_4963,src_VicodiOI_4478
src_Animal_4363,src_Painting_1669
src_Structure_2277,src_Musician_4262
src_Movement_2285,src_Sculpture_3682
src_Trade-Association_3454,src_Disaster_48
src_Stereotype-Group_722,src_Natural-Object_3358
src_Art-Form_1747,src_City_2514
src_Abbey_852,src_Actor_3326
src_Religious-Order_4857,src_Badge_4223
src_Settlement_502,src_Geographer_880
src_Abbey_1067,src_Entertainer_144
src_Political-Region_364,src_Book_4948
src_Technical-Scientific-Advance_2238,src_Treaty_3850
src_Animal_613,src_Non-Military-Conflict_3955
src_Train_1611,src_Film-Maker_1868
src_Symbol_20,src_Painter_3242
src_Author_2197,src_Leader_167
src_Political-Symbol_2082,src_Disease_4525
src_Astronaut_3470,src_King_3766
src_Intellectual-Construct_4341,src_Religious-Order_4262
src_Train_4918,src_Political-Symbol_4941
src_Pollution_3812,src_Relic_4653
src_Jurist_3812,src_Musician_3012
src_Geographical-Feature_3128,src_Pope_3830
src_Social-Stratum_3570,src_Public-Oration_4427
src_Economic-Symbol_4877,src_Structure_4904
src_Religious-Practice_212,src_Clothing_4181
src_Meeting_2334,src_Creator_2922
src_Public-Oration_177,src_Head-of-Government_391
src_Physician_859,src_Governmental-Organisation_3334
src_Dynasty_296,src_Sultan_3511
src_Head-of-Government_2478,src_Religious-Symbol_1320
src_Dynasty_1788,src_Scandal_519
src_Liturgical-Object_3105,src_Armament_3670
src_Book_2656,src_Diplomat_449
src_Emperor_2457,src_Head-of-Government_2462
src_Idea_2923,src_Board_2514
src_Fictional-Person_3894,src_Building_3276
src_Writing_1285,src_Professor_3616
src_Population-Movement_720,src_Religious-Movement_307
src_Inventor_4264,src_Sultan_358
src_Person-Role_2147,src_Legislation_1593
src_Social-Stratum_847,src_Technical-Scientific-Advance_589
src_Other-Religious-Person_4275,src_Publisher_4437
src_Location_1737,src_Monastery_4946
src_Political-Symbol_4632,src_Measurable-Trend_1586
src_Technical-Scientific-Advance_1182,src_Composer_573
src_Clothing_4355,src_Masonic-Lodge_923
src_Secular-Movement_2000,src_Movement_2093
src_Party_198,src_Environment_3623
src_Minister_3156,src_Writing_4054
src_Military-Unit_3168,src_Head-of-State_1716
src_Psychologist_1214,src_Functionary_2221
src_Flavour_3678,src_Uprising_3564
src_Work-of-Art_4584,src_Functionary_2887
src_Cultural-Agreement_4427,src_Musician_301
src_Time-Dependent_3731,src_Artistic-Movement_56
src_Ecclesiarch_3680,src_Commodity_2402
src_Sculptor_1939,src_Ritual_3064
src_Non-Military-Conflict_388,src_Legislation_1581
src_Cathedral_2126,src_Ideology_2373
src_Discoverer_3964,src_Liturgical-Object_3607
src_Religious-Ideology_4869,src_Theologian_197
src_Idea_451,src_Time-Dependent_411
src_Painting_386,src_Philosopher_954
src_Other-Religious-Person_4699,src_Criminal_3024
src_Educational-Organisation_1336,src_Intellectual-Movement_4350
src_Theologian_3738,src_TemporalInterval_462
src_Stereotype-Group_3238,src_Idea_4814
src_Religious-Community_806,src_Work-of-Art_2029
src_Election_2483,src_Time-Dependent-Relation_1337
src_Pollution_1952,src_Public-Oration_1963
src_Pope_4179,src_Election_4888
src_Newspaper_1452,src_Battle_3132
src_Religious-Order_4728,src_Magnate_1653
src_Trades-Unionist_4351,src_Clerical-Leader_753
src_Engineer_3641,src_Secular-Leader_3661
src_Other-Religious-Person_2159,src_Person-Role_2492
src_Dynasty_1614,src_Time-Dependent-Relation_3952
src_Minister_118,src_Time-Dependent_2376
src_Category_3424,src_Artefact_1661
src_Location_3791,src_Church-Reformer_4666
src_Geographer_2854,src_Composer_257
src_Publisher_1919,src_Organisation_748
src_Person_3635,src_Cultural-Organisation_3902
src_Head-of-Government_3197,src_Event_3047
src_Pope_1152,src_Geographer_1365
src_Language_2345,src_Village_350
src_Economic-Symbol_1160,src_Jurist_3399
src_Piece-of-Music_3080,src_War_2719
src_Commodity_1718,src_Painting_1053
src_Geographical-Region_3190,src_Social-Group_1658
src_Psychologist_1128,src_Foreign-Minister_317
src_Ethnic-Group_4194,src_Settlement_4674
src_Geographer_3111,src_Pope_3285
src_Battle_3917,src_Person-Role_3977
src_Landmark_1668,src_Sportsman_568
src_Clothing_2754,src_Building_3861
src_Secular-Ideology_212,src_Professor_2998
src_Secular-Leader_3919,src_Jurist_3559
src_International-Organisation_4693,src_Commodity_4365
src_Legislation_3683,src_Jurist_4793
src_Organisation_4910,src_Village_1884
src_Battle_3389,src_Time-Dependent-Relation_2333
src_Masonic-Lodge_3634,src_Politician_4308
src_Newspaper_4931,src_Language_1994
src_Economic-Process_4285,src_Artist_1447
src_Intellectual-Construct_1512,src_Dynasty_3560
src_Role_4437,src_Cultural-Agreement_2755
src_Inventor_4915,src_Religious-Community_2320
src_Painter_4121,src_Location_3190
src_Fictional-Event_3758,src_Symbol_78
src_Discoverer_2965,src_Water_3928
src_Dramaturge_4069,src_Religious-Movement_425
src_Period-in-Office_4068,src_Symbol_1646
src_Head-of-State_2747,src_FuzzyTemporalInterval_3703
src_Religious-Leader_68,src_Treaty_2219
src_Newspaper_2184,src_Representative-Institution_3107
src_Governmental-Organisation_2493,src_Pope_1022
src_International-Alliance_3684,src_Religious-Organisation_2425
src_Politician_2241,src_Village_4480
src_Artistic-Movement_2628,src_Engineer_654
src_Masonic-Lodge_2549,src_Battle_2685
src_Animal_2732,src_Organisation_3394
src_Social-Group_3942,src_Writing_4208
src_University_2212,src_Armament_1647
src_Artistic-Style_2429,src_Settlement_3128
src_Badge_1795,src_Category_4465
src_Political-Symbol_4427,src_Writing_3968
src_Religious-Leader_1486,src_Pamphlet_93
src_Geographical-Feature_1261,src_Crime_2152
src_Functionary_2593,src_Person-Role_2500
src_Functionary_4952,src_Diplomat_263
src_Entertainer_2164,src_Painter_2495
src_Country_4637,src_War_274
src_Scientific-Instrument_1047,src_VicodiOI_4921
src_Minister_4022,src_Military-Unit_99
src_Meeting_1933,src_Religious-Ideology_546
src_Ship_1159,src_King_1532
src_Scientific-Instrument_3789,src_Economist_2497
src_Political-Organisation_1581,src_Religious-Ideology_3243
src_Queen_3795,src_War_3086
src_Time-Dependent-Relation_4994,src_Disaster_2526
src_Geographer_1571,src_Creator_1152
src_Religious-Community_4366,src_Location-Part-Relation_3686
src_Religious-Leader_958,src_Scientific-Instrument_2922
src_Actor_2407,src_Person-Role_4717
src_Legislation_1707,src_Scientist_2605
src_Political-Symbol_2025,src_Diplomat_2881
src_Pamphlet_2335,src_Time-Dependent_2626
src_Philosopher_1222,src_Movement_4033
src_Location-Part-Relation_468,src_Time-Dependent_4791
src_Journalist_1976,src_Journal_1868
src_Person-Role_533,src_Treaty_1759
src_Technical-Scientific-Advance_1929,src_Queen_3087
src_Artistic-Movement_352,src_Foreign-Minister_3300
src_Head-of-Government_4553,src_War_3549
src_Time-Dependent-Relation_2730,src_Fictional-Event_479
src_Political-Organisation_2439,src_Religious-Leader_4870
src_Theologian_1846,src_Engineer_4723
src_Settlement_550,src_Religious-Leader_3522
src_Social-Stratum_1942,src_Commodity_175
src_Film-Maker_4994,src_Geographical-Region_589
src_Population-Movement_4951,src_Painter_762
src_Cultural-Agreement_2504,src_Ideology_4051
src_Object_2641,src_Author_3463
src_Pastime_3921,src_Language_562
src_Diplomat_4749,src_Physician_3401
src_Stereotype-Group_1606,src_Secular-Leader_2604
src_Religious-Order_1285,src_Religious-Movement_437
src_Art-Form_3213,src_Intellectual-Construct_2148
src_Other-Religious-Leader_254,src_Building_180
src_Intellectual-Movement_2770,src_Religious-Ideology_3278
src_Ideology_504,src_Cathedral_2119
src_Meeting_3918,src_Location-Part-Relation_2729
src_Pollution_4980,src_Measurable-Trend_3467
src_League_1668,src_Cathedral_3806
