src_Sportsman_2973,src_Ecclesiarch_3392
src_Scientific-Instrument_1433,src_Conceptual-Object_3850
src_Sultan_999,src_Idea_2467
src_Sultan_950,src_Business-Leader_522
src_Fictional-Person_1172,src_Movement_3842
src_Ideology_2553,src_Clothing_2410
src_Clerical-Leader_2641,src_Economic-Enterprise_3102
src_Sportsman_725,src_Religious-Community_2991
src_Pamphlet_388,src_Language_3674
src_Abstract-Notion_3063,src_Symbol_4274
src_Author_899,src_Pope_4282
src_Scandal_2911,src_Functionary_3611
src_Measurable-Trend_3476,src_Trades-Unionist_1823
src_Religious-Order_2500,src_Disaster_4600
src_Religious-Order_4444,src_Dramaturge_4703
src_Composer_4619,src_Time-Dependent_1388
src_Geographical-Region_1637,src_Ritual_1863
src_Location-Part-Relation_569,src_Sculptor_2834
src_Other-Religious-Leader_4941,src_Painting_1115
src_Country_2540,src_Uprising_257
src_Technical-Scientific-Advance_4605,src_Leader_4890
src_Conceptual-Object_4237,src_Crime_2406
src_Dancer_1351,src_Geographer_3052
src_Artistic-Movement_328,src_Religious-Order_1999
src_Newspaper_3887,src_Country_733
src_Train_3321,src_Book_3396
src_Representative-Institution_1147,src_King_241
src_Geographical-Region_3104,src_Location-Part-Relation_3806
src_Musician_2827,src_Representative-Institution_4167
src_Magnate_4326,src_Creator_3922
src_Legislation_1624,src_Management-Organisation_1769
src_Dynasty_2517,src_Board_277
src_Food_1320,src_Ship_3824
src_Business-Leader_1028,src_Commodity_4790
src_Intra-State-Group_3344,src_Battle_369
src_Composer_1192,src_Ritual_2608
src_League_3216,src_Religious-Ideology_4444
src_Individual_3268,src_Diplomat_3911
src_Sultan_2442,src_Trade-Association_2737
src_Economist_369,src_Time_2296
src_International-Organisation_2787,src_Pamphlet_2427
src_Geographer_3190,src_Fictional-Event_2779
src_Military-Person_3528,src_Work-of-Art_4159
src_Composer_3264,src_Saint_4978
src_Politician_4330,src_Election_1307
src_Environment_306,src_TemporalInterval_2409
src_Vehicle_2802,src_Animal_2617
src_Other-Religious-Person_2079,src_Event_1685
src_Publisher_3509,src_Language_4347
src_Economic-Symbol_3770,src_Secular-Ideology_2439
src_Composer_3992,src_Religious-Symbol_3710
src_Armament_580,src_Secular-Movement_1720
src_Other-Religious-Leader_2676,src_Architect_3529
src_Work-of-Art_4366,src_Jurist_3972
src_Ecclesiarch_2091,src_Individual_2420
src_Secular-Movement_3906,src_Writing_17
src_Cathedral_2904,src_Person_1779
src_Animal_1021,src_Language_3039
src_Intellectual-Construct_3211,src_League_3267
src_Religious-Movement_3920,src_Religious-Community_3967
src_Field-of-Knowledge_3010,src_Environment_4945
src_Trades-Unionist_4162,src_Scientific-Instrument_1949
src_Politician_4281,src_Artist_88
src_Landmark_487,src_Philosopher_1671
src_Musician_1738,src_Religious-Community_4881
src_Pope_1708,src_Representative-Institution_4261
src_Intra-State-Group_685,src_Cathedral_3537
src_Crime_2087,src_Period_865
src_Non-Military-Conflict_4545,src_Trades-Unionist_2936
src_Secular-Movement_3219,src_Educational-Organisation_4214
src_Person-Role_2392,src_Church-Reformer_2478
src_Leader_634,src_Individual_275
src_Legislation_3919,src_Foreign-Minister_4735
src_Disaster_2648,src_Ritual_751
src_Educational-Organisation_1891,src_Diplomat_4990
src_Conductor_1966,src_Entertainer_4476
src_Landmark_2036,src_Disaster_1810
src_Military-Organisation_1765,src_Object_1229
src_Publisher_333,src_Social-Group_1309
src_Cleric_4934,src_Dancer_561
src_Category_1793,src_Intellectual-Construct_4841
src_Measurable-Trend_4904,src_Religious-Order_4888
src_Cultural-Organisation_2055,src_VicodiOI_2355
src_Author_1137,src_Economic-Organisation_738
src_Public-Oration_3855,src_FuzzyTemporalInterval_4674
src_League_1643,src_TemporalInterval_4333
src_Fictional-Event_4603,src_Art-Form_3095
src_Village_4120,src_Fictional-Person_4093
src_Saint_3806,src_Pope_2004
src_Conductor_278,src_Trial_180
src_Inventor_3415,src_Discoverer_4463
src_Secular-Ideology_4212,src_Saint_3185
src_Legislation_3871,src_Clerical-Leader_3733
src_Book_2290,src_Clothing_1106
src_Economic-Organisation_2430,src_Painter_3857
src_Newspaper_3549,src_Head-of-State_2172
src_Symbol_3353,src_Foreign-Minister_4796
src_Trades-Union_4928,src_Ideology_4111
src_Battle_1167,src_Geographical-Region_276
src_Fictional-Event_4027,src_King_3668
src_Ideology_2198,src_Party_1495
src_Period_4191,src_Artist_2984
src_Military-Unit_1122,src_Time-Dependent-Relation_4183
src_Religious-Ideology_487,src_Time_2200
src_Time_4591,src_Trade-Association_4125
src_Sultan_4064,src_Commodity_4973
src_Scandal_193,src_Trades-Unionist_1615
src_Battle_201,src_Secular-Movement_1647
src_Life-Event_1114,src_Other-Religious-Person_1220
src_Inventor_1635,src_Educational-Organisation_2643
src_Publisher_740,src_Inventor_4180
src_Language_4938,src_Engineer_2583
src_Discoverer_2146,src_Event_562
src_Category_4578,src_FuzzyTemporalInterval_1266
src_Criminal_3323,src_Field-of-Knowledge_4379
src_Masonic-Lodge_667,src_Organisation_1031
src_Dramaturge_2135,src_Military-Unit_1927
src_Military-Person_4725,src_Uprising_4456
src_Water_1503,src_University_3252
src_Head-of-Government_572,src_Board_140
src_Painting_1840,src_Scandal_3240
src_Battle_1468,src_Village_3603
src_Badge_1992,src_Conductor_1861
src_Composer_285,src_Dynasty_4630
src_Social-Stratum_15,src_Trades-Union_2644
src_Artistic-Movement_4855,src_Professor_3898
src_Pastime_999,src_Actor_1525
src_Politician_2703,src_Symbol_235
src_Conductor_3957,src_Monastery_4154
src_Pollution_1768,src_Intra-State-Group_1603
src_Time-Dependent-Relation_4917,src_Ecclesiarch_2097
src_Time-Dependent-Relation_2706,src_Emperor_3874
src_Intellectual-Movement_1160,src_Dancer_1217
src_Writing_263,src_Dancer_3140
src_Commodity_1129,src_Church-Reformer_273
src_Object_2328,src_Structure_240
src_Uprising_355,src_Settlement_4981
src_Architect_2827,src_National-Symbol_2350
src_Artefact_1469,src_Prince_2715
src_Role_1624,src_Life-Event_2078
src_Queen_2597,src_Disease_592
src_Economic-Process_999,src_Magnate_1132
src_Scientific-Instrument_2424,src_Church-Reformer_2653
src_Illness_1803,src_Religious-Leader_3416
src_Film-Maker_1712,src_Event_4709
src_Artistic-Movement_3369,src_Composer_192
src_Monastery_2524,src_Film-Maker_638
src_Village_3097,src_Cathedral_270
src_Village_3883,src_Psychologist_893
src_Language_3963,src_Work-of-Art_2974
src_Cleric_3232,src_Person_604
src_Non-Military-Conflict_3867,src_Work-of-Art_2197
src_Disaster_4135,src_Time-Dependent-Relation_3022
src_Geographical-Discovery_4430,src_Magnate_1213
src_Author_4254,src_Queen_1303
src_Political-Region_1730,src_Religious-Movement_4686
src_Diplomat_4293,src_Diplomat_46
src_Leader_1017,src_University_3780
src_Painter_3166,src_TemporalInterval_4883
src_Dramaturge_2190,src_Legislation_4885
src_Animal_2260,src_Animal_3963
src_Intellectual-Construct_1325,src_Time-Dependent-Relation_529
src_War_4391,src_Scientist_3953
src_Category_4279,src_Non-Military-Conflict_2762
src_Head-of-State_1871,src_Theologian_3292
src_Social-Group_4851,src_Creator_83
src_Church_748,src_Life-Event_3030
src_Astronaut_382,src_Painter_4571
src_Inventor_780,src_Piece-of-Music_3185
src_Sultan_900,src_Battle_4665
src_Ideology_1844,src_Politician_2801
src_Landmark_1699,src_Ship_390
src_Philosopher_4245,src_Life-Event_4382
src_Political-Symbol_3886,src_National-Symbol_4776
src_Cultural-Agreement_48,src_Military-Unit_4520
src_Village_3352,src_Newspaper_4707
src_Uprising_2986,src_Painter_2643
src_Intra-State-Group_2917,src_Social-Group_3511
src_Sportsman_2432,src_Cleric_3043
src_Abbey_4980,src_Religious-Community_2135
src_Category_4004,src_Foreign-Minister_3478
src_VicodiOI_3982,src_Geographical-Feature_4998
src_Religious-Community_1918,src_Newspaper_4927
src_Monastery_4960,src_Ship_841
src_Environment_4506,src_Composer_3470
src_Entertainer_4564,src_Food_2497
src_Business-Leader_2568,src_Artistic-Movement_722
src_Natural-Object_4820,src_Category_1360
src_Legislation_2062,src_Period_2145
src_University_3231,src_Abstract-Notion_457
src_Foreign-Minister_32,src_National-Symbol_244
src_Field-of-Knowledge_1121,src_Secular-Leader_473
src_League_3113,src_Inventor_3182
src_Non-Military-Conflict_4103,src_Business-Leader_4618
src_Secular-Movement_4055,src_Piece-of-Music_1227
src_Measurable-Trend_4280,src_Head-of-Government_1149
src_Economic-Symbol_3146,src_Conductor_2355
src_Village_3693,src_Trades-Union_4285
src_Artistic-Style_1260,src_Work-of-Art_2118
src_Scientific-Instrument_32,src_Treaty_4080
src_Illness_2906,src_Cathedral_4990
src_Educational-Organisation_1144,src_Intellectual-Movement_3342
src_Trades-Union_4001,src_Professor_2986
src_International-Organisation_3387,src_Train_1362
src_Religious-Order_4001,src_Clerical-Leader_271
src_Political-Symbol_2027,src_Criminal_958
src_Animal_4349,src_Educational-Organisation_3359
src_Sportsman_4449,src_Idea_1017
src_Location_4033,src_Economic-Symbol_3875
src_Pollution_260,src_International-Organisation_658
src_Criminal_978,src_Ideology_2498
src_Religious-Order_2123,src_Idea_3371
src_Author_617,src_Time-Dependent_1762
src_Discoverer_3830,src_Masonic-Lodge_1472
src_Professor_1999,src_Armament_2755
src_Conductor_4072,src_Liturgical-Object_1183
src_Politician_434,src_Diplomat_1521
src_Flavour_815,src_Religious-Ideology_4640
src_Measurable-Trend_758,src_Musician_3624
src_Representative-Institution_4138,src_Architect_2284
src_Religious-Practice_3301,src_Election_4576
src_Armament_3346,src_Economic-Process_992
src_War_31,src_Social-Stratum_2192
src_Artist_2281,src_Trades-Unionist_624
src_Trade-Association_2306,src_Piece-of-Music_2068
src_Architect_4997,src_Clothing_1886
src_Disease_186,src_War_1856
src_Ethnic-Group_4669,src_Artistic-Style_498
src_Political-Organisation_1041,src_Work-of-Art_4004
src_Disaster_3234,src_Event_4161
src_Composer_1160,src_Masonic-Lodge_4816
src_Food_4863,src_Actor_3423
src_Meeting_1460,src_Artist_2263
src_Engineer_314,src_Physician_2447
src_Person_3737,src_Environment_4325
src_Ship_536,src_Economic-Organisation_3328
src_Population-Movement_3322,src_Author_3859
src_Clothing_1884,src_Battle_4774
src_Geographical-Region_4110,src_Geographical-Feature_927
src_Economic-Symbol_3504,src_Work-of-Art_3761
src_Religious-Symbol_2348,src_Animal_1894
src_Abstract-Notion_2177,src_Artist_166
src_Armament_4568,src_Event_4132
src_Settlement_279,src_Book_1249
src_Ideology_402,src_Religious-Leader_3232
src_Field-of-Knowledge_3202,src_Foreign-Minister_1229
src_Entertainer_1926,src_Pollution_451
src_Functionary_4909,src_Cleric_744
src_Settlement_1518,src_Jurist_3215
src_Ecclesiarch_3119,src_Environment_4170
src_Professor_4729,src_Measurable-Trend_1073
src_Queen_29,src_Natural-Object_291
src_Piece-of-Music_1872,src_Dramaturge_4920
src_Religious-Community_585,src_Emperor_922
src_Uprising_4139,src_Saint_3942
src_Board_1053,src_Ritual_2458
src_Flavour_3551,src_Field-of-Knowledge_2940
src_Conceptual-Object_4392,src_Actor_2508
src_Measurable-Trend_3394,src_War_4263
src_Military-Unit_4927,src_Queen_2274
src_Military-Person_3661,src_Flavour_3687
src_Religious-Organisation_4028,src_Leader_2719
src_Sculpture_1913,src_Period_308
src_Ethnic-Group_3699,src_Pollution_1841
src_Secular-Movement_1778,src_Religious-Order_409
src_Time-Dependent-Relation_3791,src_Geographer_2497
src_Fictional-Event_191,src_Geographical-Discovery_4403
src_Economic-Process_2217,src_Time-Dependent-Relation_2944
src_Religious-Leader_3871,src_TemporalInterval_785
src_Ecclesiarch_1289,src_Other-Religious-Leader_2849
src_Newspaper_4212,src_Journalist_643
src_Religious-Organisation_2338,src_Commodity_2323
src_Geographical-Discovery_3315,src_Writing_4804
src_Fictional-Person_4922,src_Cleric_2270
src_Political-Symbol_3842,src_Sportsman_2529
src_Life-Event_2183,src_City_2922
src_Dancer_1929,src_Publisher_4665
src_Politician_298,src_Object_1157
src_Abbey_2889,src_Intellectual-Construct_4300
src_Monastery_3175,src_Pamphlet_3395
src_Population-Movement_639,src_Inventor_4871
src_Conceptual-Object_1331,src_Pope_4421
src_Political-Organisation_4977,src_Trade-Association_3276
src_Cathedral_1580,src_Religious-Practice_597
src_Trial_4391,src_Military-Unit_4300
src_Composer_4940,src_Technical-Scientific-Advance_3606
src_Emperor_2851,src_Emperor_2038
src_Religious-Symbol_166,src_Religious-Movement_942
src_Film-Maker_2881,src_Water_4878
src_Professor_735,src_Disaster_1412
src_Functionary_1535,src_Religious-Ideology_4353
src_Piece-of-Music_37,src_Event_3108
src_Trade-Association_1373,src_Publisher_3285
src_Conceptual-Object_2363,src_Animal_3672
src_Foreign-Minister_3982,src_Religious-Organisation_859
src_National-Symbol_4939,src_FuzzyTemporalInterval_1158
src_Composer_1909,src_Relic_2262
src_Ecclesiarch_1282,src_Piece-of-Music_2526
src_Religious-Leader_1992,src_University_804
src_Dancer_1118,src_Functionary_4539
src_Economic-Symbol_2200,src_Geographer_73
src_Measurable-Trend_4595,src_Landmark_1335
src_Diplomat_3958,src_Intra-State-Group_2808
src_FuzzyTemporalInterval_4993,src_Leader_2464
src_Jurist_831,src_Water_147
src_Creator_3567,src_Religious-Organisation_4472
src_Settlement_4297,src_Country_1016
src_Board_3651,src_Masonic-Lodge_1126
src_Symbol_1811,src_Trial_1820
src_Party_4399,src_Church-Reformer_1495
src_Structure_1872,src_Party_2233
src_Cultural-Organisation_3077,src_Military-Unit_473
src_Non-Military-Conflict_4580,src_Relic_1025
src_Period-in-Office_4971,src_Book_1244
src_Public-Oration_4101,src_Symbol_1706
src_Masonic-Lodge_960,src_International-Organisation_2729
src_Treaty_3683,src_Criminal_1657
src_Cultural-Organisation_564,src_Prince_1340
src_Flavour_2879,src_Dramaturge_2937
src_Minister_379,src_Illness_3244
src_International-Organisation_1567,src_Event_843
src_Time_4746,src_Economic-Enterprise_743
src_Film-Maker_4520,src_Political-Organisation_3981
src_Religious-Organisation_4824,src_Election_4688
src_Journalist_4730,src_Functionary_397
src_Organisation_6,src_Other-Religious-Person_4843
src_Landmark_2176,src_Inventor_3805
src_Religious-Ideology_1303,src_Religious-Organisation_541
src_Secular-Ideology_3236,src_Clerical-Leader_1958
src_Country_2496,src_Intra-State-Group_3078
src_Business-Leader_3839,src_Other-Religious-Person_4454
src_Politician_1528,src_Art-Form_4872
src_Conductor_3206,src_Geographical-Region_3956
src_Entertainer_249,src_Artistic-Movement_671
src_Military-Person_533,src_Social-Group_4312
src_Diplomat_2061,src_Political-Symbol_2432
src_Clothing_1168,src_Trades-Unionist_4606
src_Meeting_1745,src_Period-in-Office_2788
src_Meeting_4740,src_Movement_137
src_Church-Reformer_1156,src_Symbol_3404
src_Time_874,src_Movement_2506
src_Work-of-Art_2905,src_Economist_4652
src_Representative-Institution_1868,src_Language_2568
src_Philosopher_2608,src_Entertainer_945
src_Entertainer_190,src_Landmark_3718
src_Sculpture_4320,src_Non-Military-Conflict_3165
src_Professor_4317,src_Secular-Movement_2850
src_Trades-Unionist_2216,src_Environment_2176
src_Artefact_2107,src_Diplomat_4938
src_Abbey_2401,src_Secular-Ideology_1062
src_Professor_4536,src_Location_534
src_Legislation_3877,src_Head-of-Government_2549
src_Architect_4042,src_Battle_2371
src_Publisher_1587,src_Church_2325
src_Masonic-Lodge_3182,src_Intellectual-Construct_244
src_Sculptor_48,src_Cultural-Agreement_3392
src_Engineer_628,src_Event_3168
src_International-Organisation_1246,src_Artefact_1577
src_Educational-Organisation_3030,src_Journalist_25
src_Battle_2816,src_Masonic-Lodge_4910
src_Period_2584,src_Symbol_1928
src_Publisher_547,src_Religious-Movement_2728
src_Political-Symbol_4001,src_Painting_4452
src_University_431,src_Geographical-Feature_4248
src_Food_3993,src_Clothing_3514
src_Fictional-Person_540,src_Secular-Ideology_3993
src_Economic-Organisation_569,src_Painter_1691
src_Abstract-Notion_2725,src_Cultural-Organisation_4610
src_Fictional-Event_77,src_Artefact_4763
src_Head-of-State_575,src_Political-Organisation_3267
src_Cathedral_3860,src_Secular-Leader_997
src_Disease_1978,src_Leader_1996
src_Ethnic-Group_4774,src_Newspaper_2626
src_Ethnic-Group_134,src_Creator_907
src_Field-of-Knowledge_2501,src_Illness_3433
src_Economist_583,src_Journal_1300
src_Politician_3244,src_Ethnic-Group_4613
src_Trades-Union_2994,src_International-Organisation_2632
src_Religious-Community_1730,src_Composer_1276
src_Ethnic-Group_3853,src_Work-of-Art_3793
src_VicodiOI_3256,src_War_372
src_Religious-Community_2282,src_Other-Religious-Person_4105
src_War_2078,src_Meeting_3694
src_Movement_3604,src_Disaster_112
src_Ship_1,src_Period-in-Office_3045
src_Psychologist_1415,src_Pollution_253
src_Management-Organisation_4896,src_Natural-Object_4357
src_Economic-Symbol_388,src_Magnate_1521
src_Economist_2114,src_Political-Region_2278
src_Representative-Institution_874,src_Religious-Practice_2441
src_Pollution_1505,src_Abstract-Notion_3231
src_Uprising_2902,src_Political-Organisation_3346
src_Artistic-Movement_4193,src_Commodity_2725
src_Geographer_4931,src_Badge_2437
src_Abbey_489,src_Pope_3700
src_Emperor_1842,src_Dancer_866
src_International-Alliance_1792,src_Economic-Enterprise_3498
src_Sultan_3635,src_Fictional-Person_542
src_Population-Movement_2656,src_Jurist_2176
src_Military-Unit_4097,src_Musician_687
src_Field-of-Knowledge_4767,src_Disease_4098
src_Scientist_3818,src_Book_4044
src_Village_1793,src_Scandal_1436
src_Sculptor_4484,src_Management-Organisation_1711
src_Musician_3398,src_Religious-Ideology_1004
src_Religious-Ideology_4905,src_Book_1820
src_Category_778,src_Painter_2461
src_Pastime_2739,src_Economic-Process_2473
src_Leader_1903,src_Role_1047
src_Trades-Unionist_4040,src_Trade-Association_238
src_Trades-Unionist_4788,src_Political-Region_4329
src_Natural-Object_1278,src_Treaty_212
src_Author_2985,src_Masonic-Lodge_1362
src_Film-Maker_559,src_Criminal_2320
src_Military-Organisation_2032,src_Actor_945
src_Relic_3950,src_Minister_4614
src_Conductor_3677,src_Governmental-Organisation_490
src_Symbol_2912,src_Population-Movement_4175
src_Trade-Association_2982,src_Commodity_945
src_Pastime_4188,src_Military-Organisation_4773
