src_Location-Part-Relation_2721,src_Journalist_4145
src_Foreign-Minister_358,src_Period-in-Office_3679
src_Educational-Organisation_1567,src_Diplomat_4185
src_Actor_4080,src_Pope_1557
src_Economic-Symbol_1087,src_Clerical-Leader_3802
src_Measurable-Trend_2423,src_Structure_2195
src_King_2073,src_Artistic-Movement_2422
src_Intellectual-Movement_3857,src_Intra-State-Group_2937
src_War_4483,src_Military-Organisation_3793
src_International-Organisation_2612,src_VicodiOI_3624
src_Armament_989,src_Cathedral_330
src_Musician_3098,src_University_2796
src_War_2681,src_Fictional-Person_3490
src_Election_286,src_National-Symbol_252
src_Trade-Association_4316,src_Ecclesiarch_3796
src_Religious-Leader_4285,src_Armament_1742
src_Building_778,src_Philosopher_3884
src_Economist_4046,src_Painting_4789
src_Economist_1732,src_Leader_2466
src_University_2802,src_Language_261
src_Symbol_5,src_Social-Stratum_286
src_Religious-Organisation_2139,src_Person-Role_3171
src_Trades-Unionist_2304,src_Journalist_1315
src_Battle_1768,src_Liturgical-Object_4687
src_Functionary_4052,src_Political-Symbol_3365
src_Cleric_4831,src_Queen_2739
src_Liturgical-Object_4272,src_Ecclesiarch_1692
src_Person-Role_2882,src_Country_3930
src_Philosopher_494,src_Masonic-Lodge_689
src_Jurist_3674,src_Landmark_2092
src_Time-Dependent_1603,src_Time-Dependent_2678
src_Dynasty_142,src_Disaster_1214
src_Painting_4653,src_Non-Military-Conflict_4968
src_Vehicle_3949,src_Election_1572
src_Fictional-Person_2651,src_Ecclesiarch_2966
src_Natural-Object_1711,src_Queen_4089
src_Role_2208,src_Train_1808
src_Pope_2295,src_Trial_1019
src_Board_1888,src_Ethnic-Group_2698
src_Physician_4131,src_Governmental-Organisation_2321
src_Architect_3233,src_Settlement_1872
src_Ship_3314,src_Flavour_1398
src_Religious-Symbol_131,src_War_4722
src_Vehicle_172,src_Business-Leader_4157
src_Fictional-Event_4448,src_Pollution_735
src_Psychologist_4390,src_Artefact_3076
src_Measurable-Trend_1332,src_Cultural-Agreement_963
src_Geographical-Discovery_3923,src_Intellectual-Construct_339
src_Church-Reformer_125,src_Vehicle_3826
src_Actor_3651,src_Trades-Unionist_4580
src_Queen_1003,src_Fictional-Event_100
src_Inventor_3919,src_Social-Group_2410
src_Location-Part-Relation_2569,src_International-Alliance_2929
src_Structure_538,src_Religious-Organisation_1988
src_Journalist_1178,src_FuzzyTemporalInterval_252
src_Scandal_4081,src_Relic_1760
src_Professor_3884,src_Population-Movement_482
src_Saint_4083,src_Religious-Movement_1082
src_Representative-Institution_2440,src_Ecclesiarch_1185
src_Animal_4802,src_Prince_3596
src_Religious-Leader_839,src_Film-Maker_4955
src_Conductor_1832,src_Individual_197
src_Newspaper_4630,src_Abbey_3066
src_Film-Maker_4026,src_Political-Organisation_4925
src_Sculpture_2434,src_Ritual_1755
src_Badge_4696,src_Sculpture_2716
src_Artist_876,src_Magnate_2269
src_Sultan_1266,src_Country_2272
src_Clerical-Leader_1790,src_Psychologist_2169
src_Magnate_4132,src_Painting_4229
src_Conceptual-Object_4988,src_Entertainer_2017
src_Fictional-Event_962,src_Dramaturge_748
src_Relic_4324,src_Period-in-Office_2698
src_Pamphlet_2940,src_Secular-Ideology_2175
src_Writing_597,src_Fictional-Person_2484
src_Pollution_1563,src_Representative-Institution_2256
src_Economic-Enterprise_1187,src_Fictional-Event_1574
src_League_2489,src_Field-of-Knowledge_743
src_Ethnic-Group_1337,src_Object_92
src_Idea_1133,src_Prince_2371
src_Criminal_1101,src_Geographical-Feature_2691
src_Country_1124,src_Author_2981
src_Election_3207,src_Military-Organisation_2329
src_Artist_4041,src_Geographical-Region_3346
src_Military-Organisation_153,src_Vehicle_1927
src_Country_397,src_Category_1999
src_Symbol_2944,src_Musician_3152
src_Economist_3246,src_Animal_3789
src_Scandal_3577,src_Abstract-Notion_3201
src_Sportsman_44,src_Psychologist_1396
src_Secular-Leader_2132,src_Life-Event_1993
src_Dynasty_383,src_Time-Dependent-Relation_4553
src_Abbey_492,src_Actor_3192
src_Time_4074,src_Intellectual-Movement_2553
src_Technical-Scientific-Advance_1749,src_Writing_281
src_Time-Dependent_2395,src_Secular-Ideology_1053
src_Economic-Symbol_3676,src_Trade-Association_3513
src_Art-Form_1808,src_Social-Group_1943
src_Artistic-Movement_1538,src_Life-Event_1680
src_Sportsman_2146,src_Time-Dependent-Relation_4193
src_Ritual_3113,src_Trades-Union_4060
src_Religious-Movement_357,src_Event_362
src_Trades-Unionist_3028,src_Disaster_3259
src_Religious-Leader_4254,src_Politician_2458
src_Musician_579,src_Cultural-Agreement_431
src_Religious-Practice_1227,src_Social-Group_962
src_Painting_2156,src_Composer_2785
src_Painter_2542,src_Flavour_558
src_University_1939,src_Liturgical-Object_3416
src_Painting_34,src_International-Alliance_3172
src_Settlement_3738,src_Natural-Object_1721
src_Location-Part-Relation_3555,src_Disaster_749
src_Other-Religious-Person_2169,src_Technical-Scientific-Advance_2430
src_Emperor_2626,src_Secular-Movement_1769
src_University_3287,src_Animal_1209
src_Fictional-Person_1647,src_Management-Organisation_4436
src_Dancer_3630,src_Location_2976
src_Cultural-Organisation_1948,src_Ideology_2565
src_Ideology_4570,src_Country_2719
src_Economic-Process_4600,src_Object_811
src_Life-Event_1058,src_FuzzyTemporalInterval_4955
src_Jurist_4809,src_Author_3376
src_Representative-Institution_4549,src_Public-Oration_1795
src_Sultan_3080,src_Queen_456
src_Vehicle_1030,src_Organisation_759
src_Stereotype-Group_2273,src_Vehicle_4096
src_Trades-Unionist_376,src_Intra-State-Group_2450
src_Geographical-Discovery_2799,src_Psychologist_1137
src_Armament_3211,src_Art-Form_2458
src_Natural-Object_3332,src_Person_4468
src_Natural-Object_2324,src_Sportsman_444
src_Abstract-Notion_2758,src_Functionary_1500
src_Animal_944,src_Head-of-Government_1682
src_War_4011,src_Intellectual-Construct_4273
src_Organisation_4561,src_Dynasty_494
src_Other-Religious-Leader_2446,src_Battle_4817
src_Intra-State-Group_4918,src_Water_1582
src_Functionary_3918,src_Clerical-Leader_527
src_Individual_535,src_Economic-Process_3832
src_Inventor_1950,src_Treaty_2614
src_Intellectual-Movement_2119,src_Pastime_3853
src_Ecclesiarch_2079,src_Flavour_4988
src_Fictional-Event_1176,src_Liturgical-Object_407
src_Location-Part-Relation_4567,src_Role_809
src_League_1305,src_Intellectual-Construct_2980
src_Political-Organisation_4788,src_Military-Organisation_4743
src_Time-Dependent-Relation_2067,src_International-Organisation_4786
src_Cathedral_4569,src_University_961
src_Vehicle_671,src_Governmental-Organisation_3467
src_Country_4560,src_Economic-Organisation_4654
src_Musician_4761,src_Church_3640
src_Governmental-Organisation_62,src_Engineer_2292
src_Ethnic-Group_2776,src_Conceptual-Object_496
src_Economic-Organisation_2299,src_Pamphlet_1655
src_Person-Role_3987,src_Artist_2160
src_Life-Event_1078,src_Politician_809
src_Ecclesiarch_3012,src_Secular-Movement_817
src_Secular-Leader_76,src_Board_2457
src_Field-of-Knowledge_1945,src_Governmental-Organisation_758
src_Film-Maker_4817,src_Author_839
src_Cleric_1229,src_Fictional-Person_2757
src_Ritual_4012,src_Secular-Leader_3763
src_King_2587,src_Trial_539
src_Newspaper_2559,src_Engineer_1459
src_Fictional-Event_2163,src_Legislation_2602
src_Secular-Movement_2549,src_Economic-Process_547
src_Village_1602,src_University_1925
src_Saint_906,src_Entertainer_4564
src_Field-of-Knowledge_982,src_Other-Religious-Person_1600
src_Geographer_2102,src_Social-Group_1159
src_Sultan_1287,src_Non-Military-Conflict_1626
src_Head-of-State_4106,src_Party_1825
src_Population-Movement_1031,src_Church-Reformer_4948
src_Movement_2624,src_War_2039
src_Secular-Ideology_146,src_Religious-Order_3208
src_Treaty_318,src_Disaster_1016
src_Artistic-Style_3103,src_Foreign-Minister_2900
src_Criminal_3643,src_National-Symbol_2488
src_Country_1468,src_Art-Form_447
src_Measurable-Trend_4737,src_Minister_4577
src_Structure_3669,src_Educational-Organisation_2720
src_Ideology_3777,src_Functionary_2081
src_Pope_4709,src_Dancer_1876
src_Ecclesiarch_4769,src_Painter_4176
src_Pastime_394,src_Disaster_1127
src_Cathedral_2057,src_Head-of-Government_4208
src_Movement_349,src_Religious-Organisation_2831
src_Religious-Community_272,src_Liturgical-Object_4909
src_Trial_4439,src_Secular-Leader_4965
src_Abstract-Notion_2243,src_FuzzyTemporalInterval_1909
src_Abstract-Notion_229,src_Architect_4677
src_National-Symbol_4791,src_Other-Religious-Person_1599
src_Film-Maker_3909,src_Emperor_3466
src_City_161,src_Astronaut_4965
src_Sportsman_3150,src_Economic-Process_1365
src_Jurist_2741,src_Person-Role_3467
src_Ritual_3275,src_Liturgical-Object_2581
src_Flavour_1772,src_Political-Organisation_3255
src_Theologian_3088,src_Field-of-Knowledge_518
src_Astronaut_1267,src_Representative-Institution_2025
src_Monastery_3347,src_Individual_2804
src_Dynasty_602,src_Saint_2314
src_Public-Oration_2708,src_Jurist_4374
src_Stereotype-Group_3682,src_Individual_2142
src_Life-Event_4380,src_Natural-Object_3469
src_Scientific-Instrument_3950,src_Object_1692
src_Foreign-Minister_3513,src_Treaty_3964
src_Object_2722,src_Functionary_1370
src_Clothing_3040,src_Person-Role_2847
src_Writing_4775,src_Cultural-Agreement_4427
src_Educational-Organisation_4313,src_Economic-Process_4326
src_Field-of-Knowledge_3452,src_Water_370
src_Sportsman_4543,src_Musician_1272
src_Artist_1470,src_VicodiOI_734
src_Animal_2365,src_Train_4890
src_City_4520,src_Religious-Order_2294
src_Saint_2769,src_Badge_1288
src_Water_475,src_Geographical-Discovery_2116
src_Train_3011,src_Philosopher_4256
src_Commodity_2663,src_International-Organisation_4716
src_Prince_2727,src_Train_772
src_Person-Role_743,src_Saint_4883
src_Political-Region_4398,src_Clerical-Leader_2605
src_Period-in-Office_1929,src_Art-Form_2154
src_VicodiOI_2809,src_Language_2002
src_Event_1163,src_Artistic-Movement_169
src_Discoverer_4230,src_Settlement_2273
src_Geographical-Discovery_1919,src_Armament_3006
src_Artefact_2920,src_Cultural-Agreement_3506
src_Religious-Movement_3271,src_National-Symbol_310
src_Fictional-Person_1850,src_Natural-Object_3425
src_Actor_1169,src_Person-Role_1416
src_Fictional-Person_4628,src_Management-Organisation_4210
src_Magnate_19,src_Ecclesiarch_2783
src_Armament_4292,src_Intellectual-Movement_2189
src_Event_3151,src_Train_4182
src_Criminal_2190,src_Role_2473
src_Minister_416,src_Party_299
src_Church_3021,src_Political-Region_4474
src_Physician_547,src_Dynasty_1814
src_FuzzyTemporalInterval_4998,src_Book_2564
src_Landmark_895,src_Ethnic-Group_473
src_Stereotype-Group_1843,src_Public-Oration_3711
src_Animal_1140,src_Relic_2567
src_Management-Organisation_4957,src_Religious-Community_4347
src_Saint_4359,src_King_3870
src_Board_1305,src_Time_531
src_Educational-Organisation_2820,src_Time_3479
src_Painter_3460,src_Work-of-Art_1084
src_Stereotype-Group_946,src_Military-Organisation_4322
src_Train_3334,src_TemporalInterval_1876
src_Disease_4338,src_Object_2853
src_Ecclesiarch_2754,src_Vehicle_1061
src_Painter_3680,src_Sculpture_2268
src_Period_4636,src_Artist_3049
src_Symbol_880,src_Settlement_2887
src_Intellectual-Construct_4553,src_Representative-Institution_189
src_Theologian_697,src_TemporalInterval_4952
src_Diplomat_2538,src_Artist_504
src_Environment_3173,src_Pastime_1396
src_Geographical-Feature_3441,src_Role_4978
src_Military-Person_3767,src_Economic-Organisation_2279
src_Writing_4425,src_Location-Part-Relation_735
src_Building_3595,src_National-Symbol_4658
src_Actor_4753,src_Political-Symbol_2172
src_Crime_2416,src_Role_2750
src_Economic-Process_2362,src_Queen_558
src_Art-Form_769,src_Philosopher_2280
src_VicodiOI_908,src_International-Organisation_2479
src_Monastery_2391,src_Monastery_253
src_Representative-Institution_3156,src_Religious-Organisation_2842
src_Politician_2400,src_Journal_3348
src_Astronaut_2417,src_Location_4356
src_Monastery_643,src_Artistic-Style_1601
src_Economic-Organisation_4338,src_Sculpture_2811
src_Political-Symbol_4385,src_Settlement_3342
src_VicodiOI_1537,src_Stereotype-Group_1552
src_Social-Stratum_3221,src_Musician_4577
src_Non-Military-Conflict_538,src_Engineer_3614
src_Military-Organisation_2100,src_War_2210
src_Sportsman_1892,src_Clothing_570
src_Sportsman_1438,src_Military-Unit_635
src_Sculptor_2582,src_Saint_2707
src_Life-Event_1570,src_Saint_72
src_FuzzyTemporalInterval_1547,src_TemporalInterval_88
src_Ethnic-Group_1797,src_Monastery_3575
src_Person_3302,src_Psychologist_2551
src_Artistic-Style_4179,src_Disaster_2887
src_Board_1582,src_Language_4082
src_Public-Oration_3244,src_Geographical-Region_2722
src_Social-Group_1907,src_Food_3713
src_Psychologist_1088,src_Prince_2316
src_Scandal_3398,src_Trades-Union_4541
src_Time_4443,src_Emperor_4035
src_Emperor_2212,src_Social-Group_3944
src_National-Symbol_3505,src_Liturgical-Object_3022
src_Creator_771,src_Symbol_4255
src_Pamphlet_2010,src_Village_1793
src_Battle_811,src_Book_42
src_Religious-Community_1671,src_Military-Person_1549
src_Trades-Union_383,src_Geographical-Discovery_3464
src_Religious-Order_994,src_Individual_2449
src_Cathedral_1369,src_Economic-Enterprise_3301
src_Cathedral_1066,src_Other-Religious-Leader_1029
src_Religious-Order_4864,src_Publisher_1838
src_Cultural-Agreement_220,src_Meeting_3795
src_Work-of-Art_4573,src_Foreign-Minister_3801
src_Religious-Order_2970,src_Sportsman_823
src_Economist_4728,src_Religious-Movement_352
src_Train_4112,src_Artefact_1478
src_Leader_3775,src_Secular-Leader_2508
src_Military-Unit_2929,src_Election_2136
src_Journalist_4920,src_Magnate_4987
src_Business-Leader_4646,src_Foreign-Minister_542
src_Dynasty_3082,src_Film-Maker_3812
src_Religious-Organisation_150,src_Discoverer_550
src_Dynasty_375,src_Secular-Ideology_4183
src_Painting_4703,src_Criminal_4940
src_Disaster_1501,src_Animal_2279
src_Work-of-Art_2939,src_Scandal_4705
src_Social-Stratum_71,src_Ethnic-Group_4201
src_Queen_3011,src_Organisation_830
src_Technical-Scientific-Advance_800,src_Village_204
src_Illness_3791,src_Life-Event_1695
src_Intellectual-Construct_2376,src_Village_1561
src_Trial_4339,src_Armament_2217
src_Scientific-Instrument_748,src_Minister_4835
src_Masonic-Lodge_2044,src_King_1357
src_Creator_3826,src_Settlement_829
src_Monastery_4504,src_Measurable-Trend_2693
src_Foreign-Minister_1738,src_Economic-Process_4336
src_Political-Organisation_449,src_Secular-Ideology_1692
src_Religious-Order_2318,src_Inventor_2388
src_Ideology_138,src_Dramaturge_232
src_Scientist_1930,src_Disaster_2795
src_Author_3656,src_Religious-Movement_1433
src_TemporalInterval_3252,src_Board_3947
src_Trial_425,src_Astronaut_4161
src_Movement_4388,src_Population-Movement_1242
src_Liturgical-Object_160,src_Language_2499
src_Country_1317,src_Trades-Unionist_4002
src_Commodity_814,src_Field-of-Knowledge_1197
src_Philosopher_4241,src_Religious-Practice_716
src_Pamphlet_4290,src_Pollution_2720
src_Sportsman_697,src_League_3638
src_Painting_4626,src_Actor_268
src_Economist_3035,src_Field-of-Knowledge_3351
src_Symbol_2431,src_Environment_1111
src_Intellectual-Movement_4033,src_Person_1567
src_Ecclesiarch_4669,src_Disaster_4292
src_Minister_2536,src_Saint_2850
src_Trades-Unionist_1183,src_Philanthropist_4118
src_Pope_1093,src_Religious-Community_2115
src_Functionary_3679,src_International-Alliance_4924
src_Ideology_4825,src_Author_923
src_Cultural-Agreement_939,src_Church_988
src_Symbol_4310,src_Language_1521
src_Piece-of-Music_3745,src_Economic-Symbol_2698
src_Sultan_864,src_Artist_3824
src_Scientist_2356,src_Scandal_1623
src_Piece-of-Music_3557,src_Book_1646
src_Ethnic-Group_891,src_Pastime_1204
src_Disaster_2948,src_Location-Part-Relation_4025
src_Architect_360,src_Economic-Symbol_4598
src_Life-Event_489,src_Sculptor_1130
src_Disaster_862,src_National-Symbol_4969
src_Business-Leader_4799,src_Badge_267
src_Economic-Organisation_1482,src_Religious-Movement_4711
src_Artistic-Style_4644,src_Pamphlet_3690
src_Trades-Unionist_2755,src_Painting_4328
src_Professor_2200,src_Time_3126
src_Functionary_1498,src_Economic-Organisation_4033
src_Scientist_1933,src_Painter_3542
src_League_4178,src_Building_2711
src_Meeting_1240,src_Ship_3055
src_Functionary_1568,src_Journalist_1706
src_Abstract-Notion_4830,src_Social-Stratum_2828
src_Symbol_3835,src_Liturgical-Object_4421
src_Ideology_2544,src_Geographer_4997
src_Country_309,src_Abbey_3818
src_Religious-Movement_1583,src_Cleric_706
src_Ship_3263,src_Church-Reformer_3943
src_Cultural-Agreement_3887,src_Art-Form_375
src_Monastery_592,src_King_829
src_Organisation_3536,src_Time-Dependent_2432
src_Sultan_4087,src_Artefact_3709
src_Theologian_2896,src_Religious-Practice_2923
src_Religious-Practice_2108,src_Clothing_4363
src_Train_3241,src_Clerical-Leader_1242
src_Other-Religious-Person_4474,src_VicodiOI_1821
src_Party_1201,src_Intellectual-Movement_2080
src_Film-Maker_3792,src_Settlement_1171
src_Musician_4668,src_Treaty_3369
src_Geographer_1378,src_Election_1342
src_Dancer_2772,src_Non-Military-Conflict_1404
src_Religious-Movement_3196,src_Ritual_4914
src_Masonic-Lodge_961,src_Religious-Practice_1314
src_Political-Organisation_2023,src_Pollution_941
src_Life-Event_3137,src_Disaster_1486
src_Architect_3857,src_Journalist_1648
src_Person_176,src_Work-of-Art_676
src_Abstract-Notion_4682,src_Entertainer_3866
src_Badge_1864,src_Conductor_4348
src_Cleric_497,src_Military-Person_914
src_Book_3978,src_Painting_4509
src_Secular-Movement_1450,src_Pollution_4404
src_Treaty_2667,src_Economic-Symbol_348
src_Author_346,src_Painting_2176
src_Head-of-Government_3304,src_Leader_1093
src_Pope_3817,src_Painter_2919
src_Legislation_3961,src_Dramaturge_1686
src_Geographical-Region_2670,src_Object_3847
src_Sculpture_4689,src_Economic-Process_3776
src_Pope_1094,src_Leader_1164
src_Secular-Movement_1611,src_Social-Group_3583
src_Business-Leader_3486,src_TemporalInterval_4583
src_Ship_2558,src_University_863
src_Conceptual-Object_275,src_Political-Organisation_2353
