src_Location_4978,src_Abbey_597
src_Uprising_3329,src_Foreign-Minister_719
src_Creator_2849,src_Illness_191
src_Intellectual-Construct_2940,src_VicodiOI_2868
src_Uprising_676,src_Monastery_1738
src_Political-Organisation_3347,src_Technical-Scientific-Advance_3626
src_Artistic-Movement_677,src_Religious-Organisation_4228
src_Illness_1642,src_Pastime_2446
src_Intra-State-Group_811,src_Professor_1492
src_Fictional-Person_1910,src_Period_2404
src_National-Symbol_4869,src_Treaty_2332
src_Economic-Enterprise_4312,src_Artistic-Style_10
src_Fictional-Event_1731,src_Ideology_3336
src_Badge_1714,src_Publisher_3595
src_Clerical-Leader_896,src_Non-Military-Conflict_4334
src_Political-Region_2511,src_Social-Group_3720
src_Theologian_2370,src_Cultural-Organisation_974
src_Physician_3407,src_Category_2934
src_Religious-Organisation_2352,src_Symbol_3089
src_War_2520,src_Armament_1284
src_Sportsman_3834,src_Saint_2644
src_Building_4845,src_Philosopher_1819
src_Newspaper_1389,src_Magnate_3875
src_Treaty_1947,src_Painting_54
src_Political-Symbol_60,src_Social-Group_216
src_Religious-Symbol_3495,src_Object_3409
src_Masonic-Lodge_3079,src_Artefact_4139
src_Ecclesiarch_1672,src_Sculptor_2252
src_Country_407,src_Sculptor_4320
src_Economic-Organisation_754,src_Event_2079
src_Theologian_3039,src_Theologian_3726
src_Artistic-Movement_4233,src_Film-Maker_2589
src_Fictional-Person_1532,src_International-Alliance_4949
src_Stereotype-Group_3834,src_Settlement_4811
src_Social-Stratum_182,src_Ship_1941
src_Field-of-Knowledge_4741,src_Field-of-Knowledge_2079
src_Individual_732,src_Clerical-Leader_346
src_Religious-Movement_4957,src_Ship_2635
src_Symbol_1427,src_Secular-Ideology_3108
src_Cathedral_1453,src_Meeting_81
src_Publisher_3864,src_Settlement_1544
src_Badge_348,src_Time-Dependent-Relation_1854
src_Intra-State-Group_48,src_Period_3154
src_Intra-State-Group_130,src_Leader_1577
src_Publisher_4279,src_Sculpture_1885
src_Geographical-Discovery_608,src_Theologian_2282
src_Church-Reformer_1837,src_Church_4351
src_Painter_3828,src_Entertainer_3797
src_Cathedral_2706,src_Fictional-Person_328
src_Ethnic-Group_1210,src_Philosopher_3654
src_Writing_2187,src_Educational-Organisation_4560
src_Sculptor_4347,src_Trade-Association_4805
src_Author_4322,src_Religious-Symbol_4157
src_Actor_3441,src_Scandal_1425
src_Military-Organisation_2673,src_Treaty_4717
src_Management-Organisation_1120,src_Individual_1750
src_Armament_839,src_Religious-Leader_2398
src_War_4999,src_Discoverer_1009
src_Functionary_1241,src_Magnate_4179
src_Cleric_1788,src_Intra-State-Group_2400
src_Pastime_2569,src_Functionary_1551
src_Leader_3195,src_Governmental-Organisation_3788
src_Conceptual-Object_1403,src_Intellectual-Construct_3152
src_Artist_183,src_Ship_4624
src_Other-Religious-Leader_3098,src_Book_4495
src_Ritual_4103,src_City_4001
src_Religious-Leader_1783,src_Creator_413
src_Sportsman_4554,src_Film-Maker_1973
src_Movement_106,src_Politician_3165
src_Functionary_2555,src_Discoverer_1254
src_Religious-Community_1486,src_Role_2342
src_Symbol_869,src_Settlement_3870
src_Village_2593,src_Economic-Symbol_4672
src_Natural-Object_1942,src_Psychologist_1762
src_Cathedral_665,src_Treaty_3339
src_Election_1264,src_Functionary_3353
src_Armament_3263,src_Time-Dependent-Relation_2653
src_Minister_411,src_Language_828
src_Book_1015,src_Secular-Movement_4626
src_Film-Maker_3076,src_Symbol_4613
src_VicodiOI_3422,src_Trades-Union_4115
src_Ritual_2193,src_Head-of-State_2025
src_Entertainer_922,src_Scientific-Instrument_2666
src_Trades-Unionist_1442,src_Jurist_3728
src_Composer_2701,src_Actor_250
src_Cleric_4801,src_Election_3649
src_Trades-Union_2338,src_Ideology_1577
src_Representative-Institution_1226,src_Ship_4369
src_Time_782,src_Military-Unit_4782
src_War_4131,src_Ritual_4714
src_Professor_3111,src_Prince_4597
src_Other-Religious-Leader_2829,src_Educational-Organisation_2221
src_Food_4712,src_Cleric_4640
src_Architect_1112,src_Geographical-Region_315
src_Badge_4211,src_Sultan_2317
src_Life-Event_4458,src_Religious-Organisation_2925
src_Dancer_940,src_Disaster_68
src_Scandal_921,src_Fictional-Event_4385
src_Meeting_1436,src_Secular-Movement_4144
src_Person-Role_4796,src_Piece-of-Music_4654
src_Pamphlet_2900,src_Painter_123
src_Foreign-Minister_4965,src_Actor_140
src_Foreign-Minister_3709,src_Theologian_2795
src_FuzzyTemporalInterval_2369,src_Monastery_1686
src_Writing_3190,src_Secular-Leader_1697
src_Discoverer_4429,src_Conceptual-Object_2649
src_Discoverer_2309,src_Legislation_3919
src_Conceptual-Object_3875,src_Conductor_2860
src_Intra-State-Group_4508,src_Public-Oration_1447
src_Public-Oration_771,src_Armament_4304
src_Illness_1485,src_Disaster_2984
src_International-Organisation_4713,src_Pamphlet_3768
src_Military-Unit_1006,src_Pastime_4650
src_Population-Movement_1637,src_TemporalInterval_4855
src_Object_4998,src_Military-Person_1614
src_Astronaut_2022,src_Party_2846
src_Newspaper_1053,src_Political-Symbol_2464
src_Religious-Leader_3742,src_Armament_2124
src_Masonic-Lodge_4487,src_Conceptual-Object_2199
src_Leader_296,src_Ship_4374
src_Church-Reformer_3553,src_Treaty_3713
src_Illness_3924,src_Disaster_3103
src_Trades-Unionist_1874,src_Time-Dependent-Relation_3553
src_Life-Event_770,src_Film-Maker_1958
src_Governmental-Organisation_4675,src_Military-Person_3803
src_Church_3802,src_Magnate_1204
src_Musician_1207,src_Other-Religious-Person_1404
src_Fictional-Person_1586,src_Location-Part-Relation_4221
src_Intellectual-Movement_1803,src_Religious-Practice_500
src_Secular-Ideology_4839,src_Functionary_4996
src_Disaster_2230,src_Military-Organisation_453
src_Journalist_3522,src_Intellectual-Movement_433
src_Diplomat_3666,src_Film-Maker_1787
src_Political-Symbol_1596,src_Abstract-Notion_3828
src_Psychologist_1153,src_Cathedral_2411
src_Pollution_1753,src_Engineer_3776
src_Abbey_3112,src_Life-Event_3310
src_Religious-Community_209,src_Food_1307
src_International-Organisation_4342,src_Abbey_1677
src_Time-Dependent-Relation_2794,src_Sculpture_2778
src_Theologian_1013,src_Individual_3540
src_Architect_4639,src_Clothing_1415
src_Church_4144,src_Saint_824
src_Discoverer_555,src_Cultural-Organisation_4604
src_Painter_4595,src_Structure_163
src_Structure_790,src_Sultan_4911
src_Trade-Association_2734,src_Fictional-Event_221
src_Category_3430,src_Religious-Leader_4062
src_Religious-Practice_4954,src_Religious-Organisation_2394
src_Language_567,src_Monastery_218
src_Meeting_593,src_Publisher_344
src_Scandal_1819,src_Armament_1397
src_Religious-Leader_369,src_Religious-Leader_3455
src_Composer_626,src_Educational-Organisation_4989
src_Intellectual-Movement_1650,src_Geographical-Region_4841
src_Legislation_2931,src_Musician_3745
src_Time_3763,src_Vehicle_4073
src_Uprising_3232,src_Scientific-Instrument_1304
src_Ship_4848,src_Military-Person_3645
src_Management-Organisation_4238,src_Publisher_3127
src_Religious-Community_1238,src_Ecclesiarch_3598
src_Prince_930,src_Liturgical-Object_3441
src_Art-Form_4541,src_Scientific-Instrument_4797
src_Educational-Organisation_1404,src_Architect_766
src_Dramaturge_4853,src_Secular-Leader_2773
src_Queen_1303,src_Organisation_1910
src_Country_465,src_Category_2325
src_Movement_4710,src_Animal_701
src_Crime_1358,src_Sculpture_1581
src_Religious-Ideology_4265,src_Legislation_2383
src_Party_4228,src_Role_2149
src_Ritual_4573,src_International-Organisation_2122
src_Settlement_3235,src_Ship_4779
src_Conceptual-Object_1599,src_Secular-Movement_4728
src_Ritual_711,src_Actor_1531
src_Political-Symbol_4993,src_Trial_908
src_Politician_2069,src_Magnate_4566
src_Geographical-Feature_731,src_Sculpture_2098
src_Environment_1907,src_Fictional-Event_726
src_Political-Symbol_4651,src_Field-of-Knowledge_2161
src_Author_4163,src_Economic-Symbol_4677
src_Religious-Leader_1284,src_Category_3026
src_TemporalInterval_2887,src_Object_139
src_Person_899,src_Military-Organisation_3471
src_Trial_2982,src_Religious-Leader_2711
src_Train_2028,src_Pastime_3311
src_Vehicle_4125,src_Psychologist_882
src_Leader_1841,src_Object_3606
src_Fictional-Event_1487,src_Sportsman_1409
src_Sultan_3851,src_Food_591
src_FuzzyTemporalInterval_4229,src_Physician_1433
src_Location_3446,src_Sculptor_1028
src_Secular-Leader_4830,src_Legislation_907
src_Movement_2113,src_Author_2081
src_Train_4832,src_Intra-State-Group_4583
src_Party_187,src_Religious-Organisation_1190
src_War_732,src_Crime_4746
src_Pollution_2199,src_Composer_620
src_Fictional-Event_3925,src_Social-Stratum_1626
src_Ritual_4328,src_Religious-Leader_4916
src_Magnate_1457,src_Church-Reformer_1614
src_Work-of-Art_4917,src_Psychologist_3613
src_League_1870,src_Geographer_2088
src_Conductor_1758,src_Badge_3237
src_Economic-Enterprise_2886,src_Church-Reformer_3236
src_Role_3620,src_Water_2668
src_Party_2123,src_Idea_2120
src_Clothing_1564,src_Other-Religious-Leader_1318
src_Art-Form_739,src_Settlement_860
src_Pastime_2588,src_Role_1391
src_Book_844,src_Book_3145
src_Church-Reformer_4228,src_Other-Religious-Person_1798
src_War_1016,src_Religious-Ideology_1764
src_Party_2822,src_Magnate_1252
src_Social-Group_4106,src_Painting_2193
src_Ethnic-Group_3119,src_Trades-Unionist_1316
src_Role_4775,src_Economic-Organisation_865
src_Relic_3219,src_Sportsman_4410
src_Functionary_1006,src_Head-of-Government_1142
src_Architect_2747,src_Legislation_3574
src_Location_1256,src_Clothing_3404
src_Head-of-Government_2802,src_Uprising_4808
src_Conceptual-Object_2535,src_Sculptor_4728
src_Newspaper_1115,src_Astronaut_2123
src_Environment_2938,src_Business-Leader_3410
src_Military-Unit_853,src_Book_963
src_Water_4583,src_Other-Religious-Person_4876
src_Art-Form_199,src_Economic-Process_3849
src_Settlement_4848,src_Religious-Community_4290
src_Economist_2275,src_Minister_1707
src_Non-Military-Conflict_2430,src_Intra-State-Group_353
src_Pollution_4958,src_Masonic-Lodge_3302
src_Language_4320,src_Professor_4010
src_Village_3502,src_Person-Role_2406
src_Party_2597,src_Other-Religious-Person_3813
src_Functionary_4042,src_Legislation_2970
src_Building_2269,src_Military-Organisation_2080
src_Person-Role_2973,src_Pollution_3930
src_Monastery_571,src_Period_1112
src_Ship_1811,src_Abstract-Notion_4026
src_Geographical-Discovery_3037,src_Intellectual-Movement_3188
src_Architect_1402,src_Meeting_1719
src_Entertainer_4114,src_Composer_2327
src_Organisation_74,src_Social-Group_3678
src_Trades-Union_4762,src_War_4612
src_Philosopher_133,src_Conductor_2385
src_Author_2770,src_Life-Event_649
src_Time-Dependent-Relation_1519,src_Pamphlet_3571
src_Publisher_1453,src_Journalist_2206
src_Dramaturge_3150,src_Religious-Movement_569
src_Crime_1587,src_Foreign-Minister_3237
src_War_2890,src_Ethnic-Group_3680
src_Musician_2413,src_Economic-Organisation_1745
src_Religious-Practice_1494,src_Food_2995
src_Political-Organisation_22,src_Natural-Object_3521
src_Philanthropist_1589,src_Stereotype-Group_140
src_Geographer_2739,src_Location-Part-Relation_4940
src_Religious-Practice_1541,src_Artistic-Style_4408
src_Landmark_1387,src_Liturgical-Object_451
src_Church_3271,src_Commodity_430
src_Structure_3000,src_Geographer_4148
src_Economic-Process_1508,src_Liturgical-Object_3085
src_Dancer_1588,src_Measurable-Trend_4667
src_International-Alliance_2433,src_Artist_99
src_Village_4060,src_Landmark_568
src_Crime_3771,src_Business-Leader_3370
src_Board_16,src_Religious-Practice_4973
src_Religious-Order_4843,src_Vehicle_4258
src_Journal_912,src_Pope_4871
src_Animal_2451,src_Diplomat_2179
src_Ritual_1136,src_Physician_3826
src_Clerical-Leader_3743,src_Ritual_2953
src_Film-Maker_2204,src_War_2951
src_Cultural-Organisation_3637,src_Board_3897
src_Conceptual-Object_2268,src_Ethnic-Group_3120
src_International-Organisation_1980,src_TemporalInterval_192
src_Political-Organisation_4953,src_Crime_1512
src_Individual_3576,src_Train_2689
src_Technical-Scientific-Advance_4277,src_Religious-Leader_3892
src_Other-Religious-Leader_1940,src_Political-Region_2973
src_Religious-Movement_1319,src_Foreign-Minister_3926
src_Sportsman_1206,src_Functionary_233
src_Abbey_612,src_Author_1342
src_Ideology_4550,src_Religious-Organisation_837
src_Country_4574,src_Clothing_2921
src_Dynasty_2702,src_VicodiOI_4074
src_Ethnic-Group_3761,src_Ritual_4076
src_Animal_4163,src_Social-Group_3441
src_Vehicle_2560,src_Entertainer_4640
src_Economic-Organisation_4898,src_Sportsman_4888
src_Ethnic-Group_3284,src_Geographer_3261
src_Idea_2955,src_Crime_3749
src_Dynasty_1637,src_Religious-Practice_2448
src_Religious-Ideology_2481,src_Social-Stratum_2706
src_Political-Symbol_3350,src_Publisher_4847
src_Representative-Institution_1576,src_Piece-of-Music_2137
src_Period_1253,src_Public-Oration_401
src_Intellectual-Construct_1165,src_Environment_3952
src_Theologian_888,src_Water_4656
src_Illness_2457,src_Secular-Movement_2708
src_Management-Organisation_720,src_Composer_1672
src_Scientific-Instrument_1526,src_Religious-Community_1278
src_Actor_585,src_Painting_3495
src_FuzzyTemporalInterval_1103,src_Geographer_2035
src_Minister_2032,src_Structure_861
src_Author_2396,src_Badge_2213
src_Social-Group_771,src_Environment_2963
src_Role_891,src_Settlement_1597
src_Religious-Community_1724,src_Religious-Organisation_1077
src_Water_208,src_Period-in-Office_4730
src_Movement_1598,src_Religious-Symbol_1066
src_Head-of-State_2701,src_Religious-Community_3345
src_Musician_429,src_Disaster_880
src_Location-Part-Relation_3362,src_Philanthropist_2309
src_League_4498,src_Film-Maker_2842
src_Author_2430,src_Disease_4069
src_Individual_2373,src_Individual_276
src_Fictional-Event_2547,src_Painter_4778
src_Journal_1568,src_Treaty_858
src_Person_597,src_Symbol_1727
src_Idea_2978,src_Cathedral_4966
src_Secular-Ideology_3187,src_Educational-Organisation_3257
src_Village_4449,src_Musician_433
src_Relic_2980,src_International-Organisation_2575
src_Economic-Enterprise_838,src_Dramaturge_2999
src_Military-Person_3843,src_Inventor_3385
src_Natural-Object_2109,src_Pope_4109
src_Settlement_67,src_Art-Form_1779
src_Person-Role_3753,src_Organisation_1580
src_Cleric_323,src_Head-of-State_3320
src_Political-Organisation_1220,src_Train_1389
src_Economist_2979,src_TemporalInterval_1832
src_Religious-Order_4900,src_Foreign-Minister_2460
src_Legislation_1565,src_Philanthropist_116
src_Person_2655,src_Artist_2374
src_Management-Organisation_4940,src_Military-Unit_4103
src_Pastime_1200,src_Business-Leader_1293
src_King_2639,src_Religious-Movement_3308
src_City_2446,src_TemporalInterval_2464
src_Artist_1414,src_Jurist_300
src_Movement_3651,src_Conceptual-Object_3365
src_Business-Leader_1572,src_International-Alliance_1671
src_Masonic-Lodge_4603,src_Political-Organisation_1018
src_Secular-Movement_763,src_Church_2127
src_Secular-Leader_4225,src_Battle_2645
src_Emperor_1050,src_King_3682
src_Diplomat_3780,src_Period-in-Office_1200
src_Author_1706,src_Economic-Symbol_2447
src_VicodiOI_3439,src_City_3768
src_Social-Stratum_2596,src_Village_2189
src_Intellectual-Construct_1212,src_War_3179
src_Religious-Ideology_1684,src_Food_1153
src_Individual_2096,src_Ethnic-Group_1448
src_Church_3137,src_Trades-Union_750
src_Geographical-Region_1290,src_Geographical-Feature_384
src_Sculptor_170,src_Military-Unit_4972
src_Time-Dependent_412,src_Religious-Community_1808
src_University_521,src_Religious-Leader_3851
src_Uprising_4976,src_Population-Movement_2550
src_Religious-Order_12,src_Village_1735
src_Animal_4555,src_Political-Region_1714
src_Ecclesiarch_3950,src_Cultural-Organisation_4891
src_Astronaut_4660,src_Settlement_1956
src_Monastery_2410,src_Ethnic-Group_3279
src_Fictional-Person_1357,src_Political-Symbol_1882
src_Ritual_1992,src_Non-Military-Conflict_4597
src_Meeting_89,src_Leader_1096
src_Stereotype-Group_301,src_Stereotype-Group_2061
src_Architect_4908,src_Economic-Symbol_3807
src_Political-Region_3287,src_Architect_54
src_Crime_1814,src_Inventor_1640
src_Scientific-Instrument_1630,src_Uprising_3390
src_Stereotype-Group_2623,src_Symbol_4632
src_Religious-Ideology_4988,src_Armament_734
src_Cultural-Organisation_3460,src_Film-Maker_4764
src_Legislation_4237,src_Secular-Movement_2904
src_Sultan_1864,src_Legislation_572
src_Ritual_23,src_Scandal_2162
src_Emperor_1099,src_Book_1257
src_Military-Organisation_3651,src_Language_1267
src_Business-Leader_1798,src_Creator_4736
src_International-Alliance_490,src_VicodiOI_315
src_Scientific-Instrument_1229,src_Physician_2254
src_Movement_704,src_Cultural-Agreement_2380
src_Treaty_1643,src_Painter_2443
src_Religious-Order_2099,src_Armament_1093
src_War_1376,src_FuzzyTemporalInterval_1225
src_Secular-Ideology_4252,src_Publisher_2179
src_Clothing_4230,src_Economic-Enterprise_3324
src_War_292,src_FuzzyTemporalInterval_2215
src_Head-of-Government_1935,src_Clerical-Leader_1370
src_Book_1392,src_Clerical-Leader_4765
src_Pope_2065,src_Creator_2834
src_Stereotype-Group_326,src_Musician_3321
src_City_2777,src_VicodiOI_750
src_Clerical-Leader_4981,src_Artist_4769
src_Political-Organisation_4731,src_Animal_4962
src_Religious-Community_4560,src_Individual_1519
src_Secular-Leader_2088,src_Life-Event_2076
src_Abbey_1323,src_Church-Reformer_3582
src_Measurable-Trend_1381,src_Secular-Leader_3444
src_Period-in-Office_3252,src_Clerical-Leader_3546
src_Artefact_3482,src_Trial_2787
src_Business-Leader_4658,src_Astronaut_4626
src_City_1288,src_Piece-of-Music_2629
src_Queen_4585,src_Commodity_199
src_Journal_674,src_Object_3897
src_Public-Oration_4900,src_Engineer_100
src_Country_3676,src_Political-Region_2957
src_Political-Symbol_1921,src_Queen_4005
src_Sportsman_943,src_Disaster_4396
src_Leader_4088,src_Illness_4042
src_Non-Military-Conflict_1258,src_International-Alliance_242
src_TemporalInterval_692,src_Language_4379
src_Time-Dependent-Relation_1482,src_Scientific-Instrument_3667
src_Train_3104,src_Uprising_2578
src_Head-of-Government_3602,src_Secular-Movement_3905
src_Economic-Enterprise_562,src_Religious-Organisation_4798
