src_Religious-Organisation_1208,src_Politician_919
src_Governmental-Organisation_4874,src_Public-Oration_2
src_Sculptor_4154,src_Disease_2391
src_Sportsman_1187,src_Population-Movement_734
src_Technical-Scientific-Advance_4307,src_Disease_4584
src_Minister_2065,src_Dramaturge_4691
src_Intra-State-Group_315,src_Secular-Movement_4069
src_Environment_4732,src_Armament_4682
src_Political-Region_1513,src_Sculpture_153
src_Diplomat_3676,src_Journalist_825
src_Business-Leader_962,src_Journalist_3644
src_Idea_3136,src_Time-Dependent-Relation_805
src_Train_1563,src_Representative-Institution_163
src_Artefact_412,src_Trades-Unionist_658
src_Role_850,src_Political-Organisation_4474
src_Symbol_4785,src_Illness_3430
src_Psychologist_3568,src_Religious-Practice_364
src_Scientific-Instrument_2360,src_Food_2644
src_Train_4969,src_Secular-Leader_1374
src_Structure_63,src_Public-Oration_2476
src_Sculpture_4937,src_Writing_2201
src_Idea_3234,src_Artistic-Style_3582
src_FuzzyTemporalInterval_4184,src_Dancer_3655
src_Foreign-Minister_314,src_Landmark_1558
src_Language_3663,src_Painter_2635
src_Military-Organisation_1905,src_Period-in-Office_4606
src_Social-Stratum_993,src_Economic-Enterprise_2739
src_Vehicle_1220,src_Time-Dependent_4529
src_Secular-Leader_4770,src_Professor_1119
src_Legislation_1663,src_Trades-Unionist_4387
src_Battle_2363,src_Other-Religious-Person_4937
src_Clerical-Leader_2820,src_Monastery_2868
src_Art-Form_4811,src_Period-in-Office_1620
src_Badge_4060,src_Prince_3964
src_Pamphlet_3030,src_Political-Region_342
src_Diplomat_4611,src_Intra-State-Group_3846
src_Painter_1762,src_Cleric_4128
src_Economic-Enterprise_416,src_Liturgical-Object_1630
src_Economic-Symbol_989,src_Geographical-Discovery_4314
src_Individual_2730,src_National-Symbol_2069
src_Environment_3864,src_Other-Religious-Leader_3185
src_Symbol_2787,src_Idea_1145
src_Magnate_518,src_Food_803
src_Clothing_2712,src_Technical-Scientific-Advance_1447
src_Head-of-State_3341,src_Composer_1607
src_Writing_2119,src_Cleric_955
src_Artistic-Movement_507,src_Fictional-Person_560
src_Philosopher_2360,src_Magnate_4836
src_Symbol_3609,src_Secular-Ideology_4960
src_Language_860,src_Head-of-Government_3298
src_Commodity_363,src_National-Symbol_1919
src_Idea_1088,src_Business-Leader_625
src_Other-Religious-Person_718,src_Monastery_4634
src_Scientific-Instrument_810,src_Abbey_4062
src_Monastery_2960,src_Legislation_3886
src_Artist_1994,src_Disaster_1302
src_Artist_4708,src_Structure_420
src_Party_842,src_Film-Maker_835
src_Sportsman_3202,src_Dynasty_1460
src_Painting_2670,src_International-Alliance_2248
src_Disease_4682,src_Functionary_3725
src_Political-Region_3029,src_Pamphlet_4698
src_Politician_4554,src_Prince_2160
src_Social-Stratum_4173,src_Work-of-Art_4511
src_Religious-Ideology_4571,src_Religious-Ideology_3218
src_Social-Stratum_2570,src_Train_2984
src_Pastime_4351,src_Jurist_4440
src_Measurable-Trend_3583,src_Election_4872
src_Category_4909,src_Pope_2506
src_Masonic-Lodge_786,src_Head-of-Government_4164
src_Symbol_579,src_Artefact_4738
src_Dramaturge_3804,src_Trades-Union_2706
src_Technical-Scientific-Advance_3786,src_Abstract-Notion_4644
src_Social-Group_1247,src_Sculptor_3100
src_Military-Person_4646,src_Religious-Leader_2549
src_Public-Oration_4630,src_Stereotype-Group_1612
src_Journalist_715,src_Economist_2478
src_Organisation_2135,src_Time_3839
src_Disease_2904,src_Scientific-Instrument_1552
src_Astronaut_1484,src_Architect_1588
src_Settlement_4487,src_Book_2687
src_Discoverer_3109,src_Battle_3524
src_Animal_3147,src_Armament_713
src_Author_1623,src_Artist_4937
src_Movement_2088,src_Period_3238
src_Philanthropist_4143,src_FuzzyTemporalInterval_4928
src_Actor_3477,src_Religious-Organisation_759
src_Building_343,src_Political-Region_2697
src_Representative-Institution_1669,src_Journalist_4632
src_Secular-Movement_2112,src_Train_195
src_Economic-Enterprise_137,src_Trial_1223
src_Economic-Organisation_4078,src_Sculptor_2810
src_Artist_2695,src_Secular-Ideology_3381
src_Structure_4695,src_Period_3467
src_Period-in-Office_4038,src_League_3937
src_Ritual_1643,src_Idea_3524
src_Monastery_2935,src_Social-Group_842
src_Inventor_1893,src_Party_742
src_Movement_3469,src_Population-Movement_3636
src_Management-Organisation_47,src_Intellectual-Movement_2756
src_Disaster_3989,src_Astronaut_3502
src_Artist_882,src_Religious-Movement_2011
src_Economist_902,src_Religious-Order_668
src_Secular-Ideology_1059,src_Natural-Object_642
src_Emperor_2954,src_Military-Unit_1145
src_Clerical-Leader_2398,src_Cultural-Agreement_2993
src_Other-Religious-Leader_75,src_Abstract-Notion_3194
src_Religious-Community_1079,src_Dynasty_4979
src_Queen_470,src_Painter_2839
src_Crime_812,src_Journalist_774
src_Diplomat_4194,src_Intellectual-Movement_2139
src_Intellectual-Construct_604,src_Military-Person_3207
src_Art-Form_4858,src_Work-of-Art_2937
src_Church_850,src_Economic-Enterprise_1424
src_Person_4598,src_League_1775
src_Illness_2497,src_Trades-Unionist_699
src_Political-Organisation_2397,src_Role_1932
src_Village_4585,src_City_1253
src_Geographical-Feature_3502,src_Cathedral_3594
src_Intellectual-Movement_1648,src_Flavour_1646
src_Musician_3370,src_Train_4998
src_Movement_610,src_Category_4846
src_Trades-Unionist_2660,src_Political-Region_1949
src_King_4218,src_Queen_2247
src_Time-Dependent-Relation_4128,src_Population-Movement_4871
src_Disaster_1517,src_City_4855
src_Minister_150,src_Management-Organisation_3110
src_Abbey_469,src_Painter_4964
src_Pope_4343,src_Period_1141
src_Landmark_332,src_King_3103
src_Film-Maker_2999,src_Abstract-Notion_3570
src_Pollution_1348,src_University_676
src_Engineer_2193,src_Ship_3110
src_Diplomat_1125,src_TemporalInterval_4406
src_Architect_614,src_Meeting_2857
src_Minister_1655,src_Economic-Organisation_4709
src_Work-of-Art_3190,src_Geographical-Feature_640
src_Geographer_4939,src_Person_1769
src_Geographer_3028,src_Art-Form_3881
src_Trial_45,src_Intellectual-Movement_1477
src_Disease_4133,src_Population-Movement_3723
src_Church_2932,src_Structure_1071
src_Village_2777,src_Fictional-Event_4401
src_Professor_792,src_Artistic-Style_2300
src_Religious-Order_4440,src_Pollution_2965
src_Geographical-Region_4307,src_Disease_3014
src_Pastime_430,src_Art-Form_3390
src_Work-of-Art_728,src_Board_519
src_Meeting_3296,src_Dynasty_716
src_Fictional-Event_1519,src_Economic-Process_237
src_Newspaper_220,src_Economic-Organisation_1072
src_City_2038,src_Social-Stratum_3686
src_Natural-Object_1020,src_Journal_4695
src_Location_137,src_Religious-Practice_4611
src_Non-Military-Conflict_1411,src_Battle_1622
src_Battle_1146,src_Architect_3630
src_Time-Dependent-Relation_2094,src_Time-Dependent-Relation_652
src_Organisation_1337,src_Relic_3077
src_Other-Religious-Leader_699,src_Emperor_1140
src_Church_4300,src_Other-Religious-Person_3302
src_Natural-Object_2349,src_Physician_2626
src_Inventor_1335,src_Inventor_1459
src_Creator_4453,src_Village_4443
src_Vehicle_3686,src_Masonic-Lodge_3565
src_Time_2298,src_Astronaut_103
src_Legislation_694,src_Economist_3027
src_Structure_362,src_Field-of-Knowledge_1704
src_Village_1487,src_Election_4162
src_Engineer_1342,src_Ethnic-Group_4474
src_Publisher_1780,src_Cultural-Agreement_1059
src_City_3561,src_Trial_3699
src_Secular-Leader_1464,src_University_2921
src_Dramaturge_2721,src_Symbol_2834
src_Minister_634,src_Battle_3066
src_Book_2156,src_Painting_2977
src_Business-Leader_3665,src_Event_4387
src_Trade-Association_3764,src_Train_4948
src_Time-Dependent_4697,src_Scientific-Instrument_4343
src_Vehicle_4715,src_Structure_3825
src_Water_676,src_Writing_4558
src_Secular-Movement_1767,src_Theologian_4615
src_Masonic-Lodge_281,src_Secular-Movement_495
src_Category_2270,src_Scientist_2345
src_Physician_808,src_Cultural-Organisation_4752
src_Geographer_2011,src_Role_4290
src_Religious-Symbol_1316,src_Artefact_3154
src_Life-Event_3975,src_Pollution_3344
src_Environment_3895,src_Head-of-State_1360
src_Pamphlet_1832,src_Natural-Object_2908
src_Stereotype-Group_3304,src_Location_3454
src_Sultan_1708,src_Military-Unit_2877
src_Educational-Organisation_3112,src_Saint_4827
src_Event_2598,src_Philanthropist_842
src_Queen_1544,src_Vehicle_3905
src_Location_280,src_Clerical-Leader_2255
src_Head-of-Government_1796,src_Vehicle_2410
src_Economic-Enterprise_1815,src_Prince_3635
src_Secular-Movement_1914,src_Abstract-Notion_3178
src_Journal_362,src_Cultural-Organisation_3498
src_Measurable-Trend_1883,src_Period-in-Office_4449
src_Social-Stratum_4435,src_Religious-Movement_3495
src_Relic_1209,src_Trades-Unionist_1656
src_Physician_1251,src_Book_1327
src_Symbol_2439,src_Pastime_1488
src_Military-Organisation_2425,src_Religious-Movement_4714
src_Publisher_4156,src_Entertainer_4760
src_Ideology_2164,src_Fictional-Event_2659
src_Other-Religious-Person_2951,src_Artist_3134
src_Pastime_2148,src_Party_741
src_Head-of-Government_3091,src_Relic_3482
src_Geographical-Discovery_1388,src_Legislation_2837
src_Secular-Leader_1556,src_Natural-Object_3872
src_Military-Organisation_2170,src_Sportsman_3436
src_Uprising_3728,src_Secular-Movement_532
src_Intellectual-Construct_4085,src_Artistic-Movement_3684
src_Painter_2119,src_Ecclesiarch_4933
src_Person_3846,src_Trial_3264
src_Military-Unit_1403,src_Stereotype-Group_380
src_Church-Reformer_31,src_Public-Oration_4694
src_Dancer_4856,src_Structure_3692
src_Language_4510,src_Other-Religious-Person_1014
src_Organisation_3636,src_Cathedral_1825
src_Artistic-Movement_1754,src_Water_2257
src_Abbey_4368,src_Prince_4355
src_Theologian_3932,src_Sculpture_3660
src_Dramaturge_60,src_Water_473
src_Cathedral_4960,src_Symbol_1677
src_Technical-Scientific-Advance_1998,src_Journalist_824
src_Village_1921,src_Symbol_2050
src_Religious-Ideology_892,src_Country_780
src_Party_143,src_Philosopher_990
src_Publisher_2932,src_Badge_3259
src_Astronaut_2652,src_Clothing_1462
src_Non-Military-Conflict_755,src_Scientific-Instrument_2799
src_Secular-Leader_4938,src_Landmark_2909
src_Queen_1107,src_Public-Oration_762
src_Building_3006,src_Water_2398
src_Religious-Movement_3818,src_Art-Form_4049
src_Clothing_3704,src_Writing_320
src_Representative-Institution_3889,src_Professor_3282
src_Political-Organisation_4744,src_International-Alliance_1640
src_Religious-Practice_4282,src_Church_3464
src_Sportsman_3178,src_TemporalInterval_1573
src_International-Organisation_3065,src_Cultural-Organisation_4828
src_Social-Group_170,src_Ship_1940
src_Religious-Community_1636,src_Entertainer_4787
src_Physician_224,src_Foreign-Minister_3650
src_Commodity_4675,src_Pamphlet_4236
src_Ecclesiarch_3885,src_Publisher_1656
src_Leader_2207,src_Armament_1848
src_Trade-Association_4340,src_Ritual_1534
src_Category_1478,src_Conceptual-Object_3378
src_Ritual_4801,src_Social-Group_890
src_Dancer_3533,src_Entertainer_1543
src_Professor_1709,src_Time-Dependent-Relation_3415
src_Inventor_3236,src_Trades-Union_4925
src_Discoverer_15,src_Publisher_3745
src_Pamphlet_3669,src_Board_3773
src_Measurable-Trend_3932,src_Treaty_4053
src_Train_117,src_Field-of-Knowledge_1233
src_Prince_3551,src_Business-Leader_2643
src_Art-Form_3257,src_Object_2192
src_Criminal_4641,src_Technical-Scientific-Advance_3285
src_Technical-Scientific-Advance_4642,src_Astronaut_3992
src_War_26,src_Cathedral_4399
src_Organisation_105,src_Jurist_4704
src_Liturgical-Object_3413,src_Disaster_3295
src_Educational-Organisation_499,src_Election_4205
src_Population-Movement_776,src_Head-of-Government_2571
src_Criminal_3477,src_Battle_1251
src_Governmental-Organisation_2145,src_Movement_1151
src_Other-Religious-Leader_616,src_Religious-Symbol_889
src_Management-Organisation_2281,src_Movement_30
src_Scientist_1998,src_Economic-Enterprise_752
src_Language_4052,src_Organisation_838
src_Sportsman_4778,src_Disease_1506
src_Fictional-Person_3295,src_Measurable-Trend_1079
src_Idea_2676,src_Magnate_4404
src_Trade-Association_1880,src_Individual_3794
src_Religious-Organisation_3826,src_Pope_1878
src_Psychologist_3681,src_Party_1179
src_Architect_4896,src_Trade-Association_767
src_Religious-Practice_3781,src_Philosopher_1424
src_Water_3240,src_International-Organisation_3843
src_Church-Reformer_4681,src_International-Alliance_4761
src_Meeting_2634,src_Religious-Practice_2759
src_Religious-Ideology_20,src_Trades-Unionist_2744
src_Vehicle_101,src_Disaster_3033
src_Period-in-Office_4078,src_Ideology_1960
src_Pastime_2995,src_Military-Unit_3810
src_Social-Group_1044,src_Fictional-Person_808
src_Business-Leader_2105,src_Ethnic-Group_509
src_Writing_4034,src_Military-Organisation_3311
src_Stereotype-Group_3852,src_Flavour_4855
src_Educational-Organisation_3127,src_Scandal_2767
src_Economic-Enterprise_1748,src_Emperor_2751
src_Trades-Unionist_2828,src_Pamphlet_4411
src_Vehicle_4564,src_Pamphlet_557
src_Board_2053,src_Social-Stratum_1610
src_Scientist_1055,src_Queen_1748
src_Painting_3341,src_Philanthropist_4524
src_Period_3444,src_Political-Organisation_3401
src_Intellectual-Construct_1654,src_Political-Organisation_1129
src_Fictional-Person_155,src_International-Organisation_1259
src_Creator_4991,src_Board_4551
src_Period-in-Office_1414,src_Object_883
src_Piece-of-Music_3147,src_Art-Form_994
src_Geographical-Discovery_424,src_Saint_3763
src_Economic-Organisation_1752,src_Masonic-Lodge_3572
src_Clerical-Leader_1928,src_Economist_4224
src_Cultural-Agreement_2693,src_Legislation_3012
src_Geographical-Feature_1791,src_Sculptor_1514
src_Artefact_3722,src_Vehicle_2272
src_Pamphlet_213,src_Crime_4577
src_Train_3043,src_Dancer_3917
src_Artist_1463,src_Vehicle_4415
src_Conductor_3709,src_Time-Dependent_915
src_Commodity_2348,src_Building_4546
src_Vehicle_3807,src_Management-Organisation_947
src_International-Organisation_778,src_Location_4808
src_Political-Symbol_4610,src_Social-Stratum_3074
src_Party_4069,src_Object_2282
src_Non-Military-Conflict_2889,src_Film-Maker_910
src_Vehicle_3033,src_Ethnic-Group_2499
src_Military-Unit_889,src_Measurable-Trend_13
src_Composer_2474,src_Trial_4816
src_Management-Organisation_305,src_Trades-Unionist_2690
src_Treaty_690,src_Settlement_3168
src_Business-Leader_1611,src_Trades-Union_4978
src_Symbol_2971,src_Economic-Enterprise_1331
src_Entertainer_4321,src_Landmark_3856
src_Secular-Movement_4896,src_Political-Region_4069
src_Language_2592,src_Secular-Movement_1662
src_Building_3944,src_Intra-State-Group_3121
src_Psychologist_887,src_Ecclesiarch_4478
src_Political-Region_1155,src_Economic-Process_119
src_Location_4113,src_Technical-Scientific-Advance_3506
src_Composer_314,src_Cathedral_2344
src_League_4918,src_Secular-Movement_3473
src_Disaster_3098,src_Political-Symbol_3686
src_Country_1285,src_Secular-Movement_4203
src_Economic-Process_3393,src_Artist_3959
src_Meeting_661,src_Functionary_2713
src_Natural-Object_2863,src_International-Organisation_4177
src_Social-Group_4119,src_Sportsman_1568
src_Trades-Unionist_1398,src_Management-Organisation_3421
src_Intellectual-Construct_4365,src_Board_3428
src_Journal_875,src_Sultan_2317
src_King_126,src_Settlement_1703
src_Cultural-Agreement_1602,src_Head-of-Government_535
src_Foreign-Minister_903,src_Symbol_4153
src_Category_4028,src_Social-Group_1649
src_Jurist_2394,src_Educational-Organisation_1871
src_Meeting_4492,src_Journal_1453
src_Cultural-Organisation_4490,src_Art-Form_2518
src_Governmental-Organisation_3533,src_Geographer_2316
src_Vehicle_757,src_Artistic-Style_4238
src_Diplomat_2750,src_Painting_1964
src_Organisation_4296,src_Intellectual-Movement_2353
src_Actor_1717,src_Intellectual-Movement_692
src_Pamphlet_2838,src_Language_3827
src_Economist_1567,src_Pamphlet_2380
src_Management-Organisation_289,src_Economist_4425
src_League_1574,src_Artefact_128
src_Foreign-Minister_1735,src_Politician_2220
src_Theologian_737,src_Piece-of-Music_211
src_Piece-of-Music_4086,src_Leader_317
src_Political-Symbol_4231,src_Country_2910
src_Secular-Ideology_4471,src_Economic-Organisation_1512
src_Scientific-Instrument_2419,src_Scientific-Instrument_4512
src_Board_3070,src_Role_2834
src_Time-Dependent_1425,src_Film-Maker_956
src_Social-Stratum_4807,src_League_4581
src_Professor_2503,src_Armament_1536
src_Monastery_1667,src_Economic-Process_1169
src_Diplomat_4989,src_Environment_4450
src_Animal_4888,src_Journalist_1242
src_Film-Maker_2644,src_Magnate_1195
src_Representative-Institution_1468,src_Public-Oration_3590
src_Actor_770,src_Settlement_2494
src_Dynasty_3835,src_Geographer_61
src_Religious-Order_2060,src_Art-Form_503
src_Category_1483,src_Artist_4617
src_Book_3123,src_Economic-Symbol_2757
src_Other-Religious-Leader_3495,src_Party_205
src_Creator_943,src_Astronaut_3442
src_Dramaturge_1344,src_Sultan_4504
src_Cleric_3790,src_Governmental-Organisation_1159
src_Secular-Leader_2789,src_Pollution_1945
src_Architect_2749,src_Abbey_667
src_Battle_4084,src_Location-Part-Relation_1442
src_Minister_4101,src_Sculptor_2819
src_Language_1334,src_Trade-Association_2286
src_Head-of-State_3799,src_Composer_1368
src_Time-Dependent_3142,src_Head-of-State_452
src_Painting_992,src_Location-Part-Relation_1046
src_Time-Dependent_4098,src_Scientist_1308
src_Religious-Symbol_1277,src_Battle_4584
src_Sultan_0,src_Military-Person_1478
src_Landmark_3000,src_Architect_15
src_Period_570,src_Secular-Movement_3312
src_Crime_432,src_Train_1530
src_Clothing_1650,src_Conceptual-Object_2470
src_Writing_3420,src_Inventor_2541
src_Ecclesiarch_3086,src_Battle_601
src_Artist_4041,src_Fictional-Event_220
src_Architect_3676,src_Engineer_571
src_Piece-of-Music_1862,src_Badge_3814
src_Measurable-Trend_3807,src_Magnate_3367
src_Emperor_4311,src_Life-Event_1316
src_Functionary_2408,src_Astronaut_2955
src_Geographer_1583,src_Field-of-Knowledge_545
src_Secular-Movement_4796,src_Period_1158
src_Sportsman_3748,src_Functionary_2897
src_City_2812,src_Religious-Community_2780
src_Idea_2006,src_Vehicle_4419
src_Painting_2648,src_Settlement_4063
