src_Non-Military-Conflict_2618,src_Measurable-Trend_215
src_Religious-Practice_4826,src_Business-Leader_1970
src_Armament_2842,src_Cathedral_4224
src_Cultural-Organisation_4275,src_Badge_61
src_Ecclesiarch_3675,src_Pope_2115
src_Structure_1823,src_Scandal_4042
src_Location-Part-Relation_4269,src_Management-Organisation_3953
src_Geographer_3569,src_Location_3957
src_Psychologist_919,src_Economic-Process_288
src_Book_4871,src_Environment_2841
src_Location-Part-Relation_1935,src_Relic_4459
src_Queen_682,src_Social-Group_3149
src_Commodity_3926,src_Philosopher_1647
src_Military-Organisation_1524,src_Musician_1971
src_Ship_3408,src_Religious-Leader_3871
src_Trade-Association_2792,src_Battle_2822
src_Trade-Association_1585,src_Sultan_453
src_Church_772,src_Landmark_849
src_Film-Maker_896,src_Creator_4618
src_Trades-Union_1033,src_Author_4284
src_Functionary_1583,src_Landmark_1611
src_Military-Unit_2617,src_International-Organisation_928
src_Time_2000,src_Village_2580
src_Geographical-Discovery_1464,src_Military-Organisation_4543
src_Party_4489,src_Journalist_958
src_Country_2652,src_Newspaper_1767
src_Criminal_3849,src_Journalist_4842
src_Geographical-Region_1221,src_Politician_870
src_Scientist_2880,src_Idea_4772
src_Social-Stratum_2652,src_Conductor_4396
src_Religious-Ideology_2018,src_Scandal_619
src_Church-Reformer_2399,src_Structure_1702
src_Religious-Organisation_1324,src_Monastery_2453
src_University_4363,src_Artistic-Movement_4254
src_VicodiOI_117,src_Painting_3749
src_Environment_1856,src_Role_3198
src_Natural-Object_4886,src_Animal_4983
src_Economic-Symbol_1865,src_Liturgical-Object_2988
src_Pastime_4890,src_Other-Religious-Leader_432
src_Piece-of-Music_2753,src_Individual_1764
src_Conductor_390,src_FuzzyTemporalInterval_3488
src_Minister_3958,src_Cultural-Organisation_1316
src_Queen_3857,src_Building_425
src_Religious-Order_4344,src_League_1528
src_Crime_621,src_Artist_4750
src_Religious-Ideology_1890,src_Object_2724
src_Board_2859,src_Clothing_2327
src_Business-Leader_2416,src_Sportsman_3496
src_Scandal_2522,src_Event_4146
src_Criminal_1095,src_Language_2554
src_Theologian_713,src_Church_152
src_Other-Religious-Leader_288,src_Cultural-Organisation_1530
src_Ecclesiarch_4360,src_Masonic-Lodge_1695
src_Management-Organisation_1917,src_Geographical-Discovery_1247
src_Time_1395,src_Religious-Practice_2012
src_Queen_2194,src_Individual_1540
src_Governmental-Organisation_1230,src_Secular-Movement_302
src_Ship_1044,src_Stereotype-Group_2167
src_Publisher_1025,src_Diplomat_216
src_Economic-Symbol_1189,src_Musician_3270
src_FuzzyTemporalInterval_3132,src_Landmark_3957
src_Representative-Institution_3285,src_Train_282
src_Field-of-Knowledge_2300,src_Piece-of-Music_1252
src_Military-Organisation_2642,src_Political-Symbol_2101
src_Pastime_1820,src_Trades-Unionist_4763
src_Musician_1689,src_Geographer_437
src_Religious-Organisation_1412,src_Religious-Movement_3916
src_Professor_2698,src_Individual_3289
src_Water_157,src_Crime_973
src_Trades-Unionist_175,src_Movement_1688
src_Scientist_579,src_Head-of-State_97
src_Astronaut_3509,src_Stereotype-Group_855
src_Party_145,src_FuzzyTemporalInterval_362
src_Idea_1464,src_Public-Oration_4209
src_Party_1560,src_Scientific-Instrument_721
src_Artefact_2939,src_Organisation_1446
src_Idea_295,src_TemporalInterval_1721
src_Head-of-Government_1318,src_Environment_3686
src_Organisation_1595,src_Journalist_4537
src_Politician_2485,src_Economist_197
src_Period_209,src_Diplomat_2120
src_Scandal_3135,src_Dramaturge_3974
src_Illness_1671,src_Fictional-Person_857
src_FuzzyTemporalInterval_1740,src_Ecclesiarch_3146
src_Ecclesiarch_4862,src_Writing_4822
src_Religious-Symbol_1574,src_Election_3792
src_Political-Region_226,src_Cultural-Agreement_3959
src_Prince_1040,src_Secular-Leader_484
src_Political-Organisation_2463,src_Clerical-Leader_4602
src_Engineer_2681,src_Cultural-Organisation_882
src_Queen_1478,src_Location-Part-Relation_2929
src_War_4746,src_Life-Event_3225
src_Clerical-Leader_621,src_Piece-of-Music_569
src_Composer_3179,src_Minister_826
src_Building_3290,src_Geographer_1607
src_Work-of-Art_4433,src_Monastery_2903
src_Water_2729,src_Field-of-Knowledge_1563
src_Prince_4715,src_Masonic-Lodge_1302
src_Category_3976,src_Population-Movement_4086
src_Creator_4920,src_Minister_1030
src_Badge_4090,src_Symbol_1157
src_University_1322,src_University_4319
src_Non-Military-Conflict_2344,src_International-Alliance_3629
src_Philosopher_165,src_Artistic-Movement_3635
src_Diplomat_4505,src_Water_1215
src_Meeting_4080,src_Scientific-Instrument_3081
src_Engineer_3011,src_Pollution_1043
src_Abstract-Notion_3802,src_Foreign-Minister_814
src_Disease_3255,src_Art-Form_686
src_Illness_3038,src_Publisher_2995
src_Building_3400,src_Book_3822
src_Representative-Institution_3031,src_Secular-Leader_3700
src_Prince_556,src_Person-Role_946
src_Emperor_332,src_Uprising_3397
src_Geographical-Region_177,src_Military-Organisation_4068
src_Person_4876,src_TemporalInterval_3445
src_Other-Religious-Leader_832,src_Engineer_1880
src_Object_3675,src_Economic-Organisation_4428
src_Intra-State-Group_1342,src_Business-Leader_1428
src_Legislation_4835,src_Governmental-Organisation_94
src_Crime_181,src_Disaster_1968
src_Theologian_163,src_Philosopher_2087
src_Location_2743,src_Non-Military-Conflict_4933
src_Artistic-Style_4675,src_Idea_62
src_Sculptor_67,src_Political-Symbol_4871
src_Religious-Practice_4381,src_Treaty_3228
src_Role_581,src_Sultan_4229
src_Other-Religious-Person_709,src_Meeting_2204
src_Uprising_3466,src_Sculpture_1405
src_Painter_2298,src_Political-Region_4690
src_Religious-Practice_1017,src_Ecclesiarch_2010
src_Country_1122,src_Sportsman_2182
src_Technical-Scientific-Advance_1122,src_Piece-of-Music_4592
src_Politician_273,src_Object_4472
src_Natural-Object_4874,src_Art-Form_2924
src_Ethnic-Group_2922,src_Religious-Practice_331
src_Period-in-Office_1213,src_City_4846
src_Religious-Practice_2091,src_Time-Dependent_3531
src_Political-Organisation_3898,src_Masonic-Lodge_2040
src_Treaty_3261,src_Religious-Ideology_1448
src_Art-Form_1778,src_Leader_4285
src_Intellectual-Construct_1514,src_Fictional-Event_1603
src_Head-of-State_1081,src_University_4861
src_King_3053,src_Governmental-Organisation_4614
src_Military-Unit_4155,src_Ecclesiarch_2277
src_Category_4141,src_Jurist_4726
src_Armament_2527,src_Abstract-Notion_393
src_Musician_1745,src_Illness_3002
src_Educational-Organisation_607,src_Minister_3444
src_Geographical-Feature_1964,src_Illness_3754
src_Geographical-Region_2086,src_Artistic-Movement_3524
src_Object_3418,src_Other-Religious-Leader_3234
src_Philosopher_552,src_Physician_1656
src_Engineer_1,src_Ideology_2558
src_City_4949,src_Sculptor_4363
src_Social-Stratum_3537,src_Illness_1862
src_Governmental-Organisation_397,src_Relic_2936
src_International-Alliance_1020,src_Magnate_3233
src_Religious-Practice_3252,src_Pope_1549
src_Crime_3750,src_City_3315
src_Meeting_2119,src_Economic-Process_986
src_International-Organisation_3917,src_Stereotype-Group_3432
src_Landmark_93,src_Piece-of-Music_2241
src_Liturgical-Object_1433,src_Head-of-State_96
src_Diplomat_1632,src_Scientist_373
src_Secular-Ideology_2205,src_Economic-Process_1739
src_Work-of-Art_3985,src_Pamphlet_2205
src_Public-Oration_4419,src_Election_2044
src_Person_4830,src_Other-Religious-Leader_3847
src_League_12,src_Religious-Ideology_24
src_Intra-State-Group_2374,src_Armament_3127
src_Field-of-Knowledge_1445,src_Trades-Unionist_2413
src_Artist_4051,src_Person-Role_4431
src_Settlement_1843,src_VicodiOI_3917
src_Psychologist_807,src_Location_750
src_Writing_1679,src_Category_1850
src_Religious-Organisation_207,src_Diplomat_732
src_Prince_1138,src_Foreign-Minister_3121
src_Composer_1131,src_Dramaturge_2121
src_Ethnic-Group_1354,src_Philosopher_777
src_Ritual_1099,src_Economic-Process_1835
src_Writing_706,src_Artefact_987
src_International-Organisation_2155,src_Sculpture_1150
src_Environment_4446,src_Trade-Association_1201
src_Trades-Union_551,src_Environment_179
src_Head-of-State_2427,src_Governmental-Organisation_3664
src_Leader_151,src_Period-in-Office_1652
src_Artistic-Style_2123,src_TemporalInterval_2040
src_Cultural-Organisation_3548,src_International-Organisation_459
src_Conductor_871,src_International-Alliance_2248
src_Trial_912,src_Armament_240
src_Head-of-State_394,src_Illness_2700
src_Ecclesiarch_4378,src_Musician_3962
src_Professor_20,src_Religious-Symbol_177
src_Writing_3807,src_Masonic-Lodge_890
src_Economic-Symbol_3188,src_Religious-Symbol_4061
src_Animal_321,src_Economist_1453
src_Technical-Scientific-Advance_2717,src_Board_2889
src_Geographical-Region_956,src_Person_1432
src_Creator_897,src_Engineer_456
src_Journalist_1067,src_National-Symbol_1123
src_Composer_2328,src_Cultural-Organisation_583
src_Religious-Ideology_687,src_Artefact_489
src_Creator_202,src_Liturgical-Object_1197
src_Abbey_4848,src_Foreign-Minister_1660
src_Military-Unit_4432,src_Economic-Enterprise_738
src_Sportsman_1033,src_Economic-Symbol_3706
src_Party_679,src_Prince_969
src_Ideology_319,src_International-Organisation_4180
src_University_532,src_Religious-Ideology_231
src_Astronaut_3306,src_Philosopher_2572
src_Military-Unit_296,src_Work-of-Art_2051
src_Emperor_1595,src_International-Organisation_4932
src_Religious-Practice_3141,src_Meeting_3782
src_Economist_4820,src_Prince_2179
src_Language_4958,src_Artistic-Movement_2602
src_Pastime_3650,src_Trades-Unionist_2008
src_Ideology_4722,src_Relic_3893
src_Religious-Order_726,src_Piece-of-Music_3879
src_Disease_1970,src_Language_1877
src_Illness_4743,src_Emperor_3873
src_Educational-Organisation_166,src_Ship_4746
src_Sculptor_736,src_Theologian_29
src_International-Alliance_908,src_Person_1152
src_Emperor_3680,src_Journal_2596
src_Time_4408,src_International-Alliance_1676
src_Secular-Movement_2781,src_Foreign-Minister_3630
src_Musician_3980,src_Piece-of-Music_1828
src_Structure_151,src_Ship_4935
src_Location_1697,src_Discoverer_2506
src_Theologian_515,src_Trades-Union_2950
src_Stereotype-Group_3764,src_Author_1703
src_Engineer_2885,src_Book_4242
src_Religious-Ideology_482,src_Dynasty_1617
src_Other-Religious-Leader_3572,src_Liturgical-Object_893
src_Idea_203,src_Natural-Object_3943
src_Jurist_2041,src_Ship_2595
src_Artist_346,src_Ethnic-Group_1785
src_Ritual_3063,src_Meeting_3881
src_Writing_3730,src_University_1298
src_War_3380,src_Crime_2160
src_Cathedral_4786,src_Military-Person_368
src_Religious-Order_1974,src_Structure_4913
src_Artefact_4314,src_Film-Maker_2712
src_Composer_2687,src_Train_1471
src_Film-Maker_2107,src_TemporalInterval_4284
src_Psychologist_3025,src_Religious-Community_2154
src_Inventor_243,src_Meeting_1294
src_Social-Group_914,src_Composer_2984
src_Philosopher_4262,src_Business-Leader_3676
src_Queen_57,src_Economic-Symbol_884
src_Building_2333,src_Business-Leader_1156
src_Board_886,src_Church-Reformer_3345
src_Period-in-Office_1514,src_Religious-Symbol_2679
src_Location_3157,src_Population-Movement_1701
src_Head-of-State_1898,src_Minister_4839
src_Person-Role_1499,src_Governmental-Organisation_4280
src_Cultural-Organisation_4985,src_Dancer_4018
src_Jurist_3111,src_Abbey_4508
src_Artist_4985,src_Sculpture_3086
src_Head-of-Government_3842,src_Secular-Movement_2244
src_Architect_3539,src_Political-Region_1869
src_Architect_1935,src_University_3007
src_Trades-Unionist_755,src_Cathedral_1200
src_Religious-Organisation_3067,src_Intellectual-Movement_195
src_Publisher_4967,src_FuzzyTemporalInterval_854
src_Religious-Organisation_293,src_Artist_1044
src_Book_1569,src_Painting_4739
src_Economic-Symbol_3767,src_Educational-Organisation_4300
src_Architect_2336,src_Musician_2283
src_Trial_3218,src_Role_2362
src_Artist_3530,src_Pastime_1982
src_Geographical-Discovery_1118,src_Ritual_1037
src_Religious-Practice_373,src_Political-Symbol_203
src_Economic-Symbol_3639,src_Individual_1512
src_Artefact_2705,src_Time_431
src_Public-Oration_3312,src_Food_1213
src_Military-Organisation_4855,src_Train_4892
src_Structure_2780,src_Cultural-Agreement_940
src_City_404,src_Trial_2557
src_Other-Religious-Person_1279,src_Geographer_1427
src_Person_4142,src_Cultural-Agreement_494
src_Philanthropist_1873,src_Illness_2324
src_Pastime_3237,src_Intellectual-Movement_2990
src_Time_2602,src_Political-Region_4836
src_Secular-Ideology_2763,src_Public-Oration_174
src_Author_3903,src_Sculpture_912
src_Journal_2068,src_Writing_4720
src_Author_2083,src_Management-Organisation_4127
src_Individual_2622,src_Time_1506
src_Newspaper_1646,src_Artistic-Style_4357
src_Armament_4418,src_Ethnic-Group_4563
src_Criminal_1449,src_Emperor_2123
src_Prince_4648,src_Magnate_4186
src_Person-Role_663,src_Stereotype-Group_3810
src_Philanthropist_2502,src_Pastime_1044
src_King_2078,src_Dramaturge_2455
src_Functionary_3258,src_Author_4868
src_Disease_331,src_FuzzyTemporalInterval_989
src_Religious-Symbol_27,src_Party_850
src_Artistic-Movement_1281,src_Military-Unit_4040
src_Party_4651,src_Individual_895
src_Minister_2042,src_Non-Military-Conflict_3230
src_League_4711,src_Time_2749
src_Work-of-Art_1619,src_Political-Region_1606
src_Non-Military-Conflict_3396,src_Religious-Organisation_888
src_Non-Military-Conflict_428,src_Disease_1402
src_Abbey_292,src_International-Alliance_3953
src_Geographer_3197,src_Time_2942
src_Functionary_3255,src_Non-Military-Conflict_1607
src_Role_3434,src_Flavour_592
src_Landmark_2466,src_Secular-Movement_1438
src_Uprising_2648,src_Pollution_3840
src_Conductor_691,src_Badge_4234
src_Political-Region_2285,src_Battle_3783
src_Flavour_153,src_Clothing_4458
src_Theologian_4923,src_Environment_2969
src_Relic_1808,src_Category_1063
src_International-Alliance_1980,src_Sultan_4837
src_Jurist_547,src_Trades-Unionist_4892
src_Conceptual-Object_4087,src_Church-Reformer_545
src_Piece-of-Music_432,src_Journalist_2301
src_Organisation_729,src_Journalist_3792
src_Crime_2751,src_Religious-Leader_3090
src_Composer_2813,src_Secular-Leader_4453
src_Architect_2314,src_Political-Symbol_1178
src_Inventor_4420,src_Religious-Organisation_3823
src_Sportsman_3694,src_University_3074
src_Religious-Practice_637,src_Sportsman_4381
src_Artefact_16,src_Cathedral_3374
src_Battle_2718,src_Village_3881
src_Economic-Symbol_4425,src_Creator_3892
src_Artistic-Movement_592,src_Other-Religious-Person_391
src_Head-of-Government_1490,src_Time-Dependent_4550
src_Newspaper_1470,src_Period_2372
src_International-Organisation_408,src_Economic-Organisation_2253
src_Writing_2190,src_King_4657
src_Representative-Institution_4400,src_Representative-Institution_2344
src_Sportsman_4838,src_Person_574
src_Treaty_3587,src_Secular-Leader_1973
src_International-Organisation_439,src_Cultural-Agreement_1929
src_Journalist_4963,src_Legislation_3852
src_Diplomat_134,src_Painter_3359
src_Intellectual-Construct_4644,src_Geographical-Feature_4873
src_Abbey_3933,src_Liturgical-Object_615
src_Category_980,src_Clothing_3240
src_Ecclesiarch_886,src_Badge_4772
src_Entertainer_2050,src_Train_489
src_Natural-Object_680,src_Water_921
src_Pollution_866,src_Trades-Union_59
src_Secular-Leader_775,src_Artefact_988
src_Inventor_1286,src_Intellectual-Movement_3762
src_Writing_4376,src_Architect_2829
src_Diplomat_870,src_Prince_3242
src_Scientist_2945,src_Time-Dependent-Relation_677
src_Role_1577,src_Train_3947
src_Language_1893,src_Musician_1898
src_Flavour_3569,src_Event_4661
src_Painter_2534,src_Military-Organisation_1991
src_Treaty_3291,src_Professor_4923
src_Time_4465,src_Piece-of-Music_3982
src_Armament_1908,src_Ethnic-Group_3506
src_Religious-Order_3485,src_Military-Organisation_3031
src_Artistic-Style_4652,src_Cathedral_1824
src_Leader_3147,src_International-Alliance_1240
src_Religious-Community_1686,src_Leader_1783
src_League_1743,src_Governmental-Organisation_893
src_Person-Role_1662,src_Scandal_2905
src_Artistic-Style_573,src_Non-Military-Conflict_2222
src_Flavour_4937,src_Criminal_3491
src_Church-Reformer_4068,src_Location-Part-Relation_1205
src_Head-of-State_2360,src_Period-in-Office_3372
src_Religious-Ideology_3006,src_City_639
src_Political-Symbol_4044,src_Secular-Movement_3764
src_Structure_3149,src_Psychologist_1440
src_University_1563,src_Journalist_31
src_Individual_1687,src_Ritual_1201
src_King_745,src_Train_490
src_Pamphlet_1027,src_Party_3491
src_Musician_1071,src_Social-Stratum_1794
src_Discoverer_785,src_Book_2347
src_Time-Dependent_1280,src_Composer_3801
src_Journal_86,src_Object_4270
src_Natural-Object_38,src_Cathedral_4690
src_Musician_4653,src_Economist_3627
src_Battle_1361,src_Painting_1842
src_Stereotype-Group_2342,src_Sculptor_4886
src_Economic-Symbol_175,src_Event_687
src_Physician_4754,src_Economic-Symbol_72
src_Relic_404,src_Pamphlet_426
src_Geographical-Discovery_276,src_Sculptor_4386
src_Landmark_4740,src_Natural-Object_3486
src_Badge_4969,src_War_4617
src_Economic-Enterprise_1459,src_Abbey_4240
src_Religious-Practice_3240,src_Minister_4376
src_Educational-Organisation_2796,src_Board_127
src_Jurist_4227,src_Non-Military-Conflict_3955
src_Psychologist_1750,src_Board_3914
src_Settlement_1276,src_Pope_408
src_Artistic-Movement_3448,src_Composer_2855
src_Head-of-Government_3752,src_TemporalInterval_446
src_King_3726,src_Movement_184
src_Artist_4359,src_Economic-Symbol_4247
src_Composer_384,src_Geographical-Feature_1501
src_Musician_1313,src_Disease_2135
src_Economic-Symbol_1722,src_Location-Part-Relation_4126
src_Diplomat_3569,src_TemporalInterval_4044
src_Trial_1358,src_Architect_2784
src_Conceptual-Object_1198,src_Legislation_2101
src_Composer_1491,src_Vehicle_1525
src_Queen_3213,src_Book_645
src_Political-Organisation_1937,src_Author_4694
src_Relic_4383,src_Trades-Union_2624
src_Entertainer_3738,src_Psychologist_274
src_Economic-Symbol_3705,src_Emperor_4034
src_Scandal_4162,src_Population-Movement_4461
src_Artefact_3502,src_Battle_2756
src_Country_2752,src_Stereotype-Group_4756
src_Writing_2287,src_Ideology_3592
src_Person-Role_2618,src_Dancer_3477
src_Minister_2011,src_Jurist_4194
src_Idea_3636,src_Treaty_1178
src_Artistic-Movement_1310,src_Life-Event_3967
src_Artistic-Style_2137,src_Psychologist_564
src_Fictional-Event_1286,src_Functionary_2463
src_Film-Maker_3632,src_Technical-Scientific-Advance_3793
src_Engineer_2320,src_Election_419
src_Dramaturge_2952,src_Person_4736
